Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.7388453,0.7042007,-2.393173,0.5160744,0.7001054,-2.426507,-0.2989613,0.3210025,-2.64537,0.06499895,0.3052759,-2.643465
-0.7388453,0.7042007,-2.393173,0.5469721,0.6819873,-2.435802,-0.300212,0.3211808,-2.648782,0.0637748,0.3059927,-2.648813
-0.7388453,0.7042007,-2.393173,0.5469721,0.6819873,-2.435802,-0.300212,0.3211808,-2.648782,0.0637748,0.3059927,-2.648813
-0.7674328,0.6824451,-2.397632,0.5469721,0.6819873,-2.435802,-0.300212,0.3211808,-2.648782,0.0637748,0.3059927,-2.648813
-0.7674328,0.6824451,-2.397632,0.5469721,0.6819873,-2.435802,-0.300212,0.3211808,-2.648782,0.0637748,0.3059927,-2.648813
-0.7854893,0.6437137,-2.419915,0.571448,0.6508219,-2.447761,-0.3007381,0.3195593,-2.650252,0.06329491,0.3056279,-2.648661
-0.7854893,0.6437137,-2.419915,0.571448,0.6508219,-2.447761,-0.3007381,0.3195593,-2.650252,0.06329491,0.3056279,-2.648661
-0.81201,0.5902378,-2.438356,0.5931026,0.6071516,-2.458984,-0.2992671,0.32239,-2.646668,0.06469589,0.3066776,-2.645797
-0.81201,0.5902378,-2.438356,0.5931026,0.6071516,-2.458984,-0.2992671,0.32239,-2.646668,0.06469589,0.3066776,-2.645797
-0.8343828,0.5312307,-2.43835,0.6118327,0.5503699,-2.470502,-0.2969606,0.3210557,-2.644993,0.06701467,0.3055564,-2.644835
-0.8343828,0.5312307,-2.43835,0.6118327,0.5503699,-2.470502,-0.2969606,0.3210557,-2.644993,0.06701467,0.3055564,-2.644835
-0.8343828,0.5312307,-2.43835,0.6118327,0.5503699,-2.470502,-0.2969606,0.3210557,-2.644993,0.06701467,0.3055564,-2.644835
-0.8343828,0.5312307,-2.43835,0.6118327,0.5503699,-2.470502,-0.2969606,0.3210557,-2.644993,0.06701467,0.3055564,-2.644835
-0.8590094,0.4631698,-2.460509,0.6317568,0.4981255,-2.502746,-0.2947816,0.3189942,-2.645545,0.06920742,0.3039111,-2.64399
-0.8590094,0.4631698,-2.460509,0.6317568,0.4981255,-2.502746,-0.2947816,0.3189942,-2.645545,0.06920742,0.3039111,-2.64399
-0.8687312,0.3892322,-2.460781,0.6574304,0.4468701,-2.521597,-0.29718,0.322177,-2.646412,0.06684453,0.3080202,-2.644382
-0.8687312,0.3892322,-2.460781,0.6574304,0.4468701,-2.521597,-0.29718,0.322177,-2.646412,0.06684453,0.3080202,-2.644382
-0.8687312,0.3892322,-2.460781,0.6574304,0.4468701,-2.521597,-0.29718,0.322177,-2.646412,0.06684453,0.3080202,-2.644382
-0.8687312,0.3892322,-2.460781,0.6574304,0.4468701,-2.521597,-0.29718,0.322177,-2.646412,0.06684453,0.3080202,-2.644382
-0.8762286,0.3119797,-2.448448,0.6742032,0.3700601,-2.529707,-0.2982698,0.3200392,-2.645989,0.0657583,0.3060341,-2.643497
-0.8762286,0.3119797,-2.448448,0.6742032,0.3700601,-2.529707,-0.2982698,0.3200392,-2.645989,0.0657583,0.3060341,-2.643497
-0.872628,0.2281343,-2.460289,0.668612,0.3084358,-2.55356,-0.2974906,0.3206112,-2.646674,0.06655109,0.3070039,-2.64395
-0.872628,0.2281343,-2.460289,0.668612,0.3084358,-2.55356,-0.2974906,0.3206112,-2.646674,0.06655109,0.3070039,-2.64395
-0.872628,0.2281343,-2.460289,0.668612,0.3084358,-2.55356,-0.2974906,0.3206112,-2.646674,0.06655109,0.3070039,-2.64395
-0.872628,0.2281343,-2.460289,0.668612,0.3084358,-2.55356,-0.2974906,0.3206112,-2.646674,0.06655109,0.3070039,-2.64395
-0.8409429,0.1603821,-2.490102,0.6675272,0.2343751,-2.583686,-0.2981001,0.3234919,-2.647951,0.06592596,0.3097782,-2.64402
-0.8409429,0.1603821,-2.490102,0.6675272,0.2343751,-2.583686,-0.2981001,0.3234919,-2.647951,0.06592596,0.3097782,-2.64402
-0.8014982,0.08543627,-2.50625,0.6597978,0.1689108,-2.585777,-0.2973785,0.3204156,-2.648062,0.06664322,0.3068231,-2.643357
-0.8014982,0.08543627,-2.50625,0.6597978,0.1689108,-2.585777,-0.2973785,0.3204156,-2.648062,0.06664322,0.3068231,-2.643357
-0.764617,0.01010324,-2.522709,0.6398938,0.08872898,-2.596526,-0.2976127,0.3233745,-2.647463,0.0664423,0.3105087,-2.643328
-0.764617,0.01010324,-2.522709,0.6398938,0.08872898,-2.596526,-0.2976127,0.3233745,-2.647463,0.0664423,0.3105087,-2.643328
-0.764617,0.01010324,-2.522709,0.6398938,0.08872898,-2.596526,-0.2976127,0.3233745,-2.647463,0.0664423,0.3105087,-2.643328
-0.764617,0.01010324,-2.522709,0.6398938,0.08872898,-2.596526,-0.2976127,0.3233745,-2.647463,0.0664423,0.3105087,-2.643328
-0.7125138,-0.05529123,-2.536326,0.6129361,0.01969567,-2.604096,-0.2967578,0.3209126,-2.644073,0.06730678,0.3088144,-2.647025
-0.7125138,-0.05529123,-2.536326,0.6129361,0.01969567,-2.604096,-0.2967578,0.3209126,-2.644073,0.06730678,0.3088144,-2.647025
-0.6717028,-0.1042819,-2.553752,0.5724982,-0.03868693,-2.60871,-0.2973674,0.3195733,-2.642845,0.06670724,0.3074023,-2.646751
-0.6717028,-0.1042819,-2.553752,0.5724982,-0.03868693,-2.60871,-0.2973674,0.3195733,-2.642845,0.06670724,0.3074023,-2.646751
-0.616788,-0.1440185,-2.572188,0.5216318,-0.09866165,-2.630328,-0.2981933,0.3183945,-2.639853,0.06581668,0.3069448,-2.648484
-0.616788,-0.1440185,-2.572188,0.5216318,-0.09866165,-2.630328,-0.2981933,0.3183945,-2.639853,0.06581668,0.3069448,-2.648484
-0.616788,-0.1440185,-2.572188,0.5216318,-0.09866165,-2.630328,-0.2981933,0.3183945,-2.639853,0.06581668,0.3069448,-2.648484
-0.616788,-0.1440185,-2.572188,0.5216318,-0.09866165,-2.630328,-0.2981933,0.3183945,-2.639853,0.06581668,0.3069448,-2.648484
-0.616788,-0.1440185,-2.572188,0.5216318,-0.09866165,-2.630328,-0.2981933,0.3183945,-2.639853,0.06581668,0.3069448,-2.648484
-0.5755039,-0.1835121,-2.589392,0.4833358,-0.1562815,-2.652434,-0.2969045,0.3183047,-2.638137,0.0669849,0.3067816,-2.650888
-0.5755039,-0.1835121,-2.589392,0.4833358,-0.1562815,-2.652434,-0.2969045,0.3183047,-2.638137,0.0669849,0.3067816,-2.650888
-0.5360305,-0.2104695,-2.609688,0.4450781,-0.1897828,-2.667217,-0.2951317,0.3142938,-2.636292,0.06870779,0.3027156,-2.650554
-0.5360305,-0.2104695,-2.609688,0.4450781,-0.1897828,-2.667217,-0.2951317,0.3142938,-2.636292,0.06870779,0.3027156,-2.650554
-0.5360305,-0.2104695,-2.609688,0.4450781,-0.1897828,-2.667217,-0.2951317,0.3142938,-2.636292,0.06870779,0.3027156,-2.650554
-0.5360305,-0.2104695,-2.609688,0.4450781,-0.1897828,-2.667217,-0.2951317,0.3142938,-2.636292,0.06870779,0.3027156,-2.650554
-0.5010751,-0.2296416,-2.621739,0.4049878,-0.2233094,-2.670973,-0.2947495,0.3145386,-2.644047,0.06923599,0.3021287,-2.651847
-0.5010751,-0.2296416,-2.621739,0.4049878,-0.2233094,-2.670973,-0.2947495,0.3145386,-2.644047,0.06923599,0.3021287,-2.651847
-0.4639581,-0.2500401,-2.621106,0.359818,-0.2500556,-2.651189,-0.2933797,0.3192638,-2.64697,0.0706378,0.3059072,-2.651947
-0.4639581,-0.2500401,-2.621106,0.359818,-0.2500556,-2.651189,-0.2933797,0.3192638,-2.64697,0.0706378,0.3059072,-2.651947
-0.4330019,-0.2652873,-2.623458,0.3287907,-0.2728223,-2.670663,-0.2922922,0.3178662,-2.640642,0.07164924,0.3029875,-2.647023
-0.4330019,-0.2652873,-2.623458,0.3287907,-0.2728223,-2.670663,-0.2922922,0.3178662,-2.640642,0.07164924,0.3029875,-2.647023
-0.4330019,-0.2652873,-2.623458,0.3287907,-0.2728223,-2.670663,-0.2922922,0.3178662,-2.640642,0.07164924,0.3029875,-2.647023
-0.4330019,-0.2652873,-2.623458,0.3287907,-0.2728223,-2.670663,-0.2922922,0.3178662,-2.640642,0.07164924,0.3029875,-2.647023
-0.4047552,-0.2677569,-2.631389,0.29585,-0.2807077,-2.679762,-0.2910528,0.3225755,-2.640589,0.07280536,0.3054193,-2.645942
-0.4047552,-0.2677569,-2.631389,0.29585,-0.2807077,-2.679762,-0.2910528,0.3225755,-2.640589,0.07280536,0.3054193,-2.645942
-0.3812344,-0.2840997,-2.63315,0.2530356,-0.2945734,-2.672695,-0.2910512,0.3199316,-2.640083,0.07278384,0.3020921,-2.644978
-0.3812344,-0.2840997,-2.63315,0.2530356,-0.2945734,-2.672695,-0.2910512,0.3199316,-2.640083,0.07278384,0.3020921,-2.644978
-0.3812344,-0.2840997,-2.63315,0.2530356,-0.2945734,-2.672695,-0.2910512,0.3199316,-2.640083,0.07266947,0.3053456,-2.644194
-0.3812344,-0.2840997,-2.63315,0.2530356,-0.2945734,-2.672695,-0.2910512,0.3199316,-2.640083,0.07266947,0.3053456,-2.644194
-0.3620603,-0.2705165,-2.633863,0.2275987,-0.3032415,-2.662557,-0.2911664,0.3235067,-2.640793,0.07266947,0.3053456,-2.644194
-0.3620603,-0.2705165,-2.633863,0.2275987,-0.3032415,-2.662557,-0.2911664,0.3235067,-2.640793,0.07266947,0.3053456,-2.644194
-0.3531259,-0.2609015,-2.629368,0.2057875,-0.306094,-2.669399,-0.2907158,0.3195267,-2.633268,0.07302925,0.301541,-2.641826
-0.3531259,-0.2609015,-2.629368,0.2057875,-0.306094,-2.669399,-0.2907158,0.3195267,-2.633268,0.07302925,0.301541,-2.641826
-0.3531259,-0.2609015,-2.629368,0.2057875,-0.306094,-2.669399,-0.2907158,0.3195267,-2.633268,0.07302925,0.301541,-2.641826
-0.3531259,-0.2609015,-2.629368,0.2057875,-0.306094,-2.669399,-0.2907158,0.3195267,-2.633268,0.07302925,0.301541,-2.641826
-0.3463402,-0.2645236,-2.625121,0.1829716,-0.3043508,-2.648464,-0.2899614,0.3174379,-2.631453,0.07377796,0.2995789,-2.640975
-0.3463402,-0.2645236,-2.625121,0.1829716,-0.3043508,-2.648464,-0.2899614,0.3174379,-2.631453,0.07377796,0.2995789,-2.640975
-0.344065,-0.265326,-2.620387,0.1673399,-0.3032523,-2.657976,-0.2899961,0.3171917,-2.628568,0.07356919,0.3003204,-2.644037
-0.344065,-0.265326,-2.620387,0.1673399,-0.3032523,-2.657976,-0.2899961,0.3171917,-2.628568,0.07356919,0.3003204,-2.644037
-0.3437621,-0.2663831,-2.621319,0.1585822,-0.3050664,-2.648118,-0.2851702,0.3200463,-2.629811,0.07805666,0.3043293,-2.652508
-0.3437621,-0.2663831,-2.621319,0.1585822,-0.3050664,-2.648118,-0.2851702,0.3200463,-2.629811,0.07805666,0.3043293,-2.652508
-0.3437621,-0.2663831,-2.621319,0.1585822,-0.3050664,-2.648118,-0.2851702,0.3200463,-2.629811,0.07805666,0.3043293,-2.652508
-0.3437621,-0.2663831,-2.621319,0.1585822,-0.3050664,-2.648118,-0.2851702,0.3200463,-2.629811,0.07805666,0.3043293,-2.652508
-0.3440228,-0.2610915,-2.618498,0.1569257,-0.307025,-2.653858,-0.2854043,0.31702,-2.625138,0.07776977,0.3035317,-2.650295
-0.3440228,-0.2610915,-2.618498,0.1569257,-0.307025,-2.653858,-0.2854043,0.31702,-2.625138,0.07776977,0.3035317,-2.650295
-0.3446441,-0.2625313,-2.619981,0.1587395,-0.3034835,-2.646186,-0.2869768,0.3193348,-2.62471,0.07628036,0.3068553,-2.64931
