Hand_L, , ,Hand_R, , 
-0.3576668,-0.04763097,-1.666888,0.4411364,-0.1254853,-1.614821
-0.3576668,-0.04763097,-1.666888,0.4411364,-0.1254853,-1.614821
-0.3576668,-0.04763097,-1.666888,0.4411364,-0.1254853,-1.614821
-0.3437675,-0.1055254,-1.649392,0.4187673,-0.2053806,-1.583437
-0.3437675,-0.1055254,-1.649392,0.4187673,-0.2053806,-1.583437
-0.3209135,-0.151466,-1.6372,0.3692797,-0.2535953,-1.543421
-0.3209135,-0.151466,-1.6372,0.3692797,-0.2535953,-1.543421
-0.3592044,-0.2799639,-1.633186,0.3202296,-0.2902382,-1.509181
-0.3592044,-0.2799639,-1.633186,0.3202296,-0.2902382,-1.509181
-0.3033036,-0.34429,-1.628977,0.237368,-0.361418,-1.448797
-0.3033036,-0.34429,-1.628977,0.237368,-0.361418,-1.448797
-0.3033036,-0.34429,-1.628977,0.237368,-0.361418,-1.448797
-0.3033036,-0.34429,-1.628977,0.237368,-0.361418,-1.448797
-0.2617973,-0.3698035,-1.59413,0.1896844,-0.3803019,-1.412277
-0.2617973,-0.3698035,-1.59413,0.1896844,-0.3803019,-1.412277
-0.2200598,-0.4137426,-1.560698,0.1654239,-0.3658578,-1.391088
-0.2200598,-0.4137426,-1.560698,0.1654239,-0.3658578,-1.391088
-0.2200598,-0.4137426,-1.560698,0.1654239,-0.3658578,-1.391088
-0.154446,-0.4389049,-1.510772,0.1016952,-0.350841,-1.364539
-0.154446,-0.4389049,-1.510772,0.1016952,-0.350841,-1.364539
-0.154446,-0.4389049,-1.510772,0.1016952,-0.350841,-1.364539
