Hand_L, , ,Hand_R, , 
-0.1717674,0.2627363,-1.641811,0.6143616,0.2894804,-1.423355
-0.1717674,0.2627363,-1.641811,0.6143616,0.2894804,-1.423355
-0.1859487,0.2031177,-1.619471,0.6326808,0.2261521,-1.39368
-0.1859487,0.2031177,-1.619471,0.6326808,0.2261521,-1.39368
-0.1942586,0.1738042,-1.608309,0.6188947,0.1829366,-1.367042
-0.1942586,0.1738042,-1.608309,0.6188947,0.1829366,-1.367042
-0.207788,0.1588843,-1.601169,0.6197871,0.135743,-1.348789
-0.207788,0.1588843,-1.601169,0.6197871,0.135743,-1.348789
-0.207788,0.1588843,-1.601169,0.6197871,0.135743,-1.348789
-0.207788,0.1588843,-1.601169,0.6197871,0.135743,-1.348789
-0.200405,0.1041206,-1.588156,0.6185458,0.09648711,-1.330132
-0.200405,0.1041206,-1.588156,0.6185458,0.09648711,-1.330132
-0.1884496,0.03186779,-1.564302,0.6032342,0.01308323,-1.297831
-0.1884496,0.03186779,-1.564302,0.6032342,0.01308323,-1.297831
-0.1882415,-0.001163002,-1.554915,0.5977738,-0.0152463,-1.298292
-0.1882415,-0.001163002,-1.554915,0.5977738,-0.0152463,-1.298292
-0.1882415,-0.001163002,-1.554915,0.5977738,-0.0152463,-1.298292
-0.1882415,-0.001163002,-1.554915,0.5977738,-0.0152463,-1.298292
-0.1816425,-0.02816453,-1.541187,0.5849903,-0.04804807,-1.295131
-0.1816425,-0.02816453,-1.541187,0.5849903,-0.04804807,-1.295131
-0.1723816,-0.09229562,-1.526241,0.5717281,-0.115519,-1.28236
-0.1723816,-0.09229562,-1.526241,0.5717281,-0.115519,-1.28236
-0.1596689,-0.1046708,-1.524236,0.5653719,-0.1431871,-1.28759
-0.1596689,-0.1046708,-1.524236,0.5653719,-0.1431871,-1.28759
-0.1618257,-0.118875,-1.517692,0.5594021,-0.1744038,-1.284089
-0.1618257,-0.118875,-1.517692,0.5594021,-0.1744038,-1.284089
-0.1618257,-0.118875,-1.517692,0.5594021,-0.1744038,-1.284089
-0.1618257,-0.118875,-1.517692,0.5594021,-0.1744038,-1.284089
-0.1568042,-0.1430404,-1.510992,0.5430272,-0.2005418,-1.282738
-0.1568042,-0.1430404,-1.510992,0.5430272,-0.2005418,-1.282738
-0.1148748,-0.1745914,-1.505285,0.4941188,-0.2426962,-1.294531
-0.1148748,-0.1745914,-1.505285,0.4941188,-0.2426962,-1.294531
-0.1148748,-0.1745914,-1.505285,0.4941188,-0.2426962,-1.294531
-0.1148748,-0.1745914,-1.505285,0.4941188,-0.2426962,-1.294531
-0.1212052,-0.1867591,-1.503301,0.472464,-0.2609179,-1.302419
-0.1212052,-0.1867591,-1.503301,0.472464,-0.2609179,-1.302419
-0.1212052,-0.1867591,-1.503301,0.472464,-0.2609179,-1.302419
-0.1212052,-0.1867591,-1.503301,0.472464,-0.2609179,-1.302419
-0.1218942,-0.1932127,-1.502913,0.457146,-0.2495993,-1.280977
