Hand_L, , ,Hand_R, , 
-0.2632547,0.08612275,-1.515157,0.596827,0.08090761,-1.32255
-0.2599806,0.06930396,-1.513697,0.5974965,0.0523502,-1.316155
-0.2599806,0.06930396,-1.513697,0.5974965,0.0523502,-1.316155
-0.2599806,0.06930396,-1.513697,0.5974965,0.0523502,-1.316155
-0.2599806,0.06930396,-1.513697,0.5974965,0.0523502,-1.316155
-0.2576391,0.04916064,-1.509758,0.5955134,0.03164882,-1.313549
-0.2576391,0.04916064,-1.509758,0.5955134,0.03164882,-1.313549
-0.2576391,0.04916064,-1.509758,0.5955134,0.03164882,-1.313549
-0.2576391,0.04916064,-1.509758,0.5955134,0.03164882,-1.313549
-0.2576391,0.04916064,-1.509758,0.5955134,0.03164882,-1.313549
-0.2421564,0.01048022,-1.512079,0.5852719,-0.01523319,-1.30627
-0.2421564,0.01048022,-1.512079,0.5852719,-0.01523319,-1.30627
-0.2441812,-0.009280888,-1.512198,0.5818971,-0.04007299,-1.302895
-0.2441812,-0.009280888,-1.512198,0.5818971,-0.04007299,-1.302895
-0.2354047,-0.05061108,-1.506722,0.5664697,-0.08384833,-1.300581
-0.2354047,-0.05061108,-1.506722,0.5664697,-0.08384833,-1.300581
-0.2354047,-0.05061108,-1.506722,0.5664697,-0.08384833,-1.300581
-0.2354047,-0.05061108,-1.506722,0.5664697,-0.08384833,-1.300581
-0.2268706,-0.07567098,-1.515615,0.5592083,-0.1050854,-1.302104
-0.2268706,-0.07567098,-1.515615,0.5592083,-0.1050854,-1.302104
-0.2239786,-0.1007049,-1.519423,0.550228,-0.1242324,-1.304438
-0.2239786,-0.1007049,-1.519423,0.550228,-0.1242324,-1.304438
-0.2239786,-0.1007049,-1.519423,0.550228,-0.1242324,-1.304438
-0.2239786,-0.1007049,-1.519423,0.550228,-0.1242324,-1.304438
-0.2094872,-0.1228751,-1.519947,0.5378719,-0.1454238,-1.310041
-0.2094872,-0.1228751,-1.519947,0.5378719,-0.1454238,-1.310041
-0.2094872,-0.1228751,-1.519947,0.5378719,-0.1454238,-1.310041
-0.2094872,-0.1228751,-1.519947,0.5378719,-0.1454238,-1.310041
-0.2011046,-0.1401647,-1.522787,0.5322289,-0.1588481,-1.309579
-0.2011046,-0.1401647,-1.522787,0.5322289,-0.1588481,-1.309579
-0.1819879,-0.1800682,-1.525246,0.5073159,-0.1940389,-1.313828
-0.1819879,-0.1800682,-1.525246,0.5073159,-0.1940389,-1.313828
-0.169197,-0.198886,-1.524595,0.4828099,-0.2078754,-1.320187
-0.169197,-0.198886,-1.524595,0.4828099,-0.2078754,-1.320187
