Hand_L, , ,Hand_R, , 
-0.1918278,0.192668,-2.631458,0.4872787,0.1408927,-2.425372
-0.2417169,0.1243952,-2.612261,0.5069025,0.07595878,-2.402091
-0.2417169,0.1243952,-2.612261,0.5069025,0.07595878,-2.402091
-0.2707211,0.05019904,-2.562061,0.5351137,0.001001893,-2.381755
-0.2707211,0.05019904,-2.562061,0.5351137,0.001001893,-2.381755
-0.3032166,-0.03323608,-2.536582,0.5431041,-0.102644,-2.353602
-0.3032166,-0.03323608,-2.536582,0.5431041,-0.102644,-2.353602
-0.3259922,-0.1290719,-2.521382,0.4951428,-0.2110124,-2.343782
-0.3259922,-0.1290719,-2.521382,0.4951428,-0.2110124,-2.343782
-0.2871257,-0.2352767,-2.515074,0.3938859,-0.3140529,-2.320808
-0.2871257,-0.2352767,-2.515074,0.3938859,-0.3140529,-2.320808
-0.2313009,-0.3323552,-2.445236,0.3240955,-0.3580111,-2.338689
-0.2313009,-0.3323552,-2.445236,0.3240955,-0.3580111,-2.338689
-0.1713837,-0.3584346,-2.405187,0.2722302,-0.3834375,-2.349464
-0.1713837,-0.3584346,-2.405187,0.2722302,-0.3834375,-2.349464
-0.1758806,-0.3691646,-2.388417,0.2685532,-0.3852707,-2.354642
-0.1758806,-0.3691646,-2.388417,0.2685532,-0.3852707,-2.354642
-0.1984406,-0.3576657,-2.391808,0.3182265,-0.3722963,-2.373821
-0.1984406,-0.3576657,-2.391808,0.3182265,-0.3722963,-2.373821
-0.2186093,-0.2856389,-2.432263,0.3661542,-0.3389996,-2.369478
