Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.6193736,0.7126811,-2.322956,0.4090787,0.7023023,-2.337799,-0.3006701,0.3251896,-2.655597,0.06325547,0.3145759,-2.643221
-0.6285306,0.7076183,-2.322203,0.4209312,0.7001964,-2.337641,-0.3005406,0.3241745,-2.655817,0.06334732,0.3119875,-2.643508
-0.6285306,0.7076183,-2.322203,0.4209312,0.7001964,-2.337641,-0.3005406,0.3241745,-2.655817,0.06334732,0.3119875,-2.643508
-0.6407949,0.6944577,-2.322172,0.440529,0.6974624,-2.336933,-0.301122,0.3208518,-2.650802,0.06278486,0.3068995,-2.641308
-0.6407949,0.6944577,-2.322172,0.440529,0.6974624,-2.336933,-0.301122,0.3208518,-2.650802,0.06278486,0.3068995,-2.641308
-0.6619316,0.6876231,-2.313556,0.4604635,0.6908576,-2.336312,-0.3008521,0.3226859,-2.651459,0.06296068,0.3083404,-2.639289
-0.6619316,0.6876231,-2.313556,0.4604635,0.6908576,-2.336312,-0.3008521,0.3226859,-2.651459,0.06296068,0.3083404,-2.639289
-0.6619316,0.6876231,-2.313556,0.4604635,0.6908576,-2.336312,-0.3008521,0.3226859,-2.651459,0.06296068,0.3083404,-2.639289
-0.6619316,0.6876231,-2.313556,0.4604635,0.6908576,-2.336312,-0.3008521,0.3226859,-2.651459,0.06296068,0.3083404,-2.639289
-0.6957784,0.6631845,-2.30416,0.4924844,0.6705707,-2.344517,-0.3004593,0.320016,-2.649522,0.06337421,0.3047415,-2.639172
-0.6957784,0.6631845,-2.30416,0.4924844,0.6705707,-2.344517,-0.3004593,0.320016,-2.649522,0.06337421,0.3047415,-2.639172
-0.7117422,0.6360427,-2.303253,0.5143985,0.6441699,-2.343981,-0.3004391,0.319309,-2.650487,0.06328156,0.304096,-2.63676
-0.7117422,0.6360427,-2.303253,0.5143985,0.6441699,-2.343981,-0.3004391,0.319309,-2.650487,0.06328156,0.304096,-2.63676
-0.7117422,0.6360427,-2.303253,0.5143985,0.6441699,-2.343981,-0.3004391,0.319309,-2.650487,0.06328156,0.304096,-2.63676
-0.7441024,0.5879036,-2.322758,0.5376791,0.6105665,-2.347435,-0.3011287,0.3230592,-2.652672,0.06259263,0.30922,-2.637475
-0.7441024,0.5879036,-2.322758,0.5376791,0.6105665,-2.347435,-0.3011287,0.3230592,-2.652672,0.06259263,0.30922,-2.637475
-0.770126,0.5260316,-2.338683,0.5615475,0.5661095,-2.365859,-0.3001103,0.3220199,-2.65618,0.06361031,0.3095531,-2.639794
-0.770126,0.5260316,-2.338683,0.5615475,0.5661095,-2.365859,-0.3001103,0.3220199,-2.65618,0.06361031,0.3095531,-2.639794
-0.770126,0.5260316,-2.338683,0.5615475,0.5661095,-2.365859,-0.3001103,0.3220199,-2.65618,0.06361031,0.3095531,-2.639794
-0.770126,0.5260316,-2.338683,0.5615475,0.5661095,-2.365859,-0.3001103,0.3220199,-2.65618,0.06361031,0.3095531,-2.639794
-0.7856519,0.4839576,-2.34649,0.5839269,0.5222555,-2.384487,-0.2989146,0.3224043,-2.654288,0.06469183,0.3084879,-2.636593
-0.7856519,0.4839576,-2.34649,0.5839269,0.5222555,-2.384487,-0.2989146,0.3224043,-2.654288,0.06469183,0.3084879,-2.636593
-0.8058972,0.4257602,-2.352902,0.6039995,0.4694207,-2.399457,-0.2992836,0.3222422,-2.656852,0.06439286,0.3099464,-2.63939
-0.8058972,0.4257602,-2.352902,0.6039995,0.4694207,-2.399457,-0.2992836,0.3222422,-2.656852,0.06439286,0.3099464,-2.63939
-0.8165711,0.3609395,-2.358888,0.6294106,0.4075886,-2.420856,-0.2997403,0.3217662,-2.658475,0.06397413,0.3094751,-2.641788
-0.8165711,0.3609395,-2.358888,0.6294106,0.4075886,-2.420856,-0.2997403,0.3217662,-2.658475,0.06397413,0.3094751,-2.641788
-0.8299626,0.2875921,-2.376348,0.6288915,0.3464835,-2.438123,-0.3018293,0.3221406,-2.658211,0.06192434,0.3106419,-2.641806
-0.8299626,0.2875921,-2.376348,0.6288915,0.3464835,-2.438123,-0.3018293,0.3221406,-2.658211,0.06192434,0.3106419,-2.641806
-0.8299626,0.2875921,-2.376348,0.6288915,0.3464835,-2.438123,-0.3018293,0.3221406,-2.658211,0.06192434,0.3106419,-2.641806
-0.8299626,0.2875921,-2.376348,0.6288915,0.3464835,-2.438123,-0.3018293,0.3221406,-2.658211,0.06192434,0.3106419,-2.641806
-0.827283,0.2232628,-2.378294,0.6423374,0.2779576,-2.471259,-0.301965,0.3253621,-2.658005,0.06182449,0.3132889,-2.64287
-0.827283,0.2232628,-2.378294,0.6423374,0.2779576,-2.471259,-0.301965,0.3253621,-2.658005,0.06182449,0.3132889,-2.64287
-0.8075382,0.1503725,-2.414318,0.6422193,0.2098005,-2.495005,-0.3018614,0.3273142,-2.659052,0.06186224,0.3146706,-2.642838
-0.8075382,0.1503725,-2.414318,0.6422193,0.2098005,-2.495005,-0.3018614,0.3273142,-2.659052,0.06186224,0.3146706,-2.642838
-0.7853872,0.07569373,-2.426978,0.6166478,0.1343765,-2.484304,-0.3008443,0.3219106,-2.65269,0.06296474,0.3087971,-2.639037
-0.7853872,0.07569373,-2.426978,0.6166478,0.1343765,-2.484304,-0.3008443,0.3219106,-2.65269,0.06296474,0.3087971,-2.639037
-0.7853872,0.07569373,-2.426978,0.6166478,0.1343765,-2.484304,-0.3008443,0.3219106,-2.65269,0.06296474,0.3087971,-2.639037
-0.7853872,0.07569373,-2.426978,0.6166478,0.1343765,-2.484304,-0.3008443,0.3219106,-2.65269,0.06296474,0.3087971,-2.639037
-0.7530711,0.01601472,-2.454531,0.5975087,0.06439357,-2.48728,-0.3026435,0.318424,-2.650373,0.06125509,0.306123,-2.638414
-0.7530711,0.01601472,-2.454531,0.5975087,0.06439357,-2.48728,-0.3026435,0.318424,-2.650373,0.06125509,0.306123,-2.638414
-0.7206312,-0.04879884,-2.476079,0.5703188,-0.002558133,-2.496854,-0.3037219,0.3182684,-2.648589,0.06024339,0.3062789,-2.638474
-0.7206312,-0.04879884,-2.476079,0.5703188,-0.002558133,-2.496854,-0.3037219,0.3182684,-2.648589,0.06024339,0.3062789,-2.638474
-0.6789244,-0.09552936,-2.492628,0.5259038,-0.05752381,-2.502105,-0.3038813,0.3197742,-2.646231,0.06018747,0.3079281,-2.642062
-0.6789244,-0.09552936,-2.492628,0.5259038,-0.05752381,-2.502105,-0.3038813,0.3197742,-2.646231,0.06018747,0.3079281,-2.642062
-0.6360566,-0.13743,-2.522092,0.4886767,-0.103243,-2.5174,-0.3048611,0.3157188,-2.643874,0.0592452,0.3040097,-2.642322
-0.6360566,-0.13743,-2.522092,0.4886767,-0.103243,-2.5174,-0.3048611,0.3157188,-2.643874,0.0592452,0.3040097,-2.642322
-0.6360566,-0.13743,-2.522092,0.4886767,-0.103243,-2.5174,-0.3048611,0.3157188,-2.643874,0.0592452,0.3040097,-2.642322
-0.6360566,-0.13743,-2.522092,0.4886767,-0.103243,-2.5174,-0.3048611,0.3157188,-2.643874,0.0592452,0.3040097,-2.642322
-0.6010688,-0.1779093,-2.557092,0.4568101,-0.160926,-2.553105,-0.3063101,0.3154848,-2.642148,0.05779182,0.3034077,-2.642415
-0.6010688,-0.1779093,-2.557092,0.4568101,-0.160926,-2.553105,-0.3063101,0.3154848,-2.642148,0.05779182,0.3034077,-2.642415
-0.5533506,-0.192455,-2.578639,0.4182331,-0.2078731,-2.562887,-0.3063099,0.3181169,-2.647801,0.05789727,0.310327,-2.64656
-0.5533506,-0.192455,-2.578639,0.4182331,-0.2078731,-2.562887,-0.3063099,0.3181169,-2.647801,0.05789727,0.310327,-2.64656
-0.5533506,-0.192455,-2.578639,0.4182331,-0.2078731,-2.562887,-0.3063099,0.3181169,-2.647801,0.05789727,0.310327,-2.64656
-0.5157893,-0.2317119,-2.600791,0.3881231,-0.2446119,-2.570671,-0.3048998,0.3151273,-2.640762,0.05925171,0.3067635,-2.645595
-0.5157893,-0.2317119,-2.600791,0.3881231,-0.2446119,-2.570671,-0.3048998,0.3151273,-2.640762,0.05925171,0.3067635,-2.645595
-0.492232,-0.2507097,-2.616825,0.3374774,-0.2607802,-2.580535,-0.304508,0.3150677,-2.639688,0.05965628,0.3056607,-2.641999
-0.492232,-0.2507097,-2.616825,0.3374774,-0.2607802,-2.580535,-0.304508,0.3150677,-2.639688,0.05965628,0.3056607,-2.641999
-0.492232,-0.2507097,-2.616825,0.3374774,-0.2607802,-2.580535,-0.304508,0.3150677,-2.639688,0.05965628,0.3056607,-2.641999
-0.492232,-0.2507097,-2.616825,0.3374774,-0.2607802,-2.580535,-0.304508,0.3150677,-2.639688,0.05965628,0.3056607,-2.641999
-0.4659882,-0.2648986,-2.6214,0.2961633,-0.2641086,-2.586827,-0.3053787,0.3145505,-2.642166,0.05877508,0.3045454,-2.640586
-0.4659882,-0.2648986,-2.6214,0.2961633,-0.2641086,-2.586827,-0.3053787,0.3145505,-2.642166,0.05877508,0.3045454,-2.640586
-0.4325659,-0.2708554,-2.615465,0.2616332,-0.2841727,-2.599302,-0.3038041,0.3148758,-2.643209,0.06033251,0.3044566,-2.639805
-0.4325659,-0.2708554,-2.615465,0.2616332,-0.2841727,-2.599302,-0.3038041,0.3148758,-2.643209,0.06033251,0.3044566,-2.639805
-0.4141009,-0.2678246,-2.617376,0.2278837,-0.2969685,-2.61099,-0.3024552,0.3183908,-2.644031,0.06170966,0.3089558,-2.640505
-0.4141009,-0.2678246,-2.617376,0.2278837,-0.2969685,-2.61099,-0.3024552,0.3183908,-2.644031,0.06170966,0.3089558,-2.640505
-0.3877765,-0.2834359,-2.621646,0.2023264,-0.2987648,-2.611571,-0.3025555,0.3143265,-2.638209,0.06161499,0.3048959,-2.639138
