Hand_L, , ,Hand_R, , 
-0.4061949,0.137656,-1.581425,0.3810193,0.2281808,-1.510023
-0.4061949,0.137656,-1.581425,0.3810193,0.2281808,-1.510023
-0.4248746,0.1179028,-1.577645,0.4009922,0.1947821,-1.500031
-0.4248746,0.1179028,-1.577645,0.4009922,0.1947821,-1.500031
-0.4165066,0.04148348,-1.561557,0.4307857,0.12045,-1.469326
-0.4165066,0.04148348,-1.561557,0.4307857,0.12045,-1.469326
-0.4041055,0.0009997223,-1.554475,0.4417863,0.07387279,-1.463408
-0.4041055,0.0009997223,-1.554475,0.4417863,0.07387279,-1.463408
-0.4041055,0.0009997223,-1.554475,0.4417863,0.07387279,-1.463408
-0.4041055,0.0009997223,-1.554475,0.4417863,0.07387279,-1.463408
-0.3916031,-0.02843695,-1.550848,0.4563169,0.03159174,-1.449701
-0.3916031,-0.02843695,-1.550848,0.4563169,0.03159174,-1.449701
-0.3753914,-0.1065699,-1.525576,0.4464024,-0.0675697,-1.428049
-0.3753914,-0.1065699,-1.525576,0.4464024,-0.0675697,-1.428049
-0.372329,-0.1369527,-1.524247,0.4211062,-0.1036197,-1.42181
-0.372329,-0.1369527,-1.524247,0.4211062,-0.1036197,-1.42181
-0.372329,-0.1369527,-1.524247,0.4211062,-0.1036197,-1.42181
-0.372329,-0.1369527,-1.524247,0.4211062,-0.1036197,-1.42181
-0.368148,-0.1702237,-1.525579,0.3733225,-0.1468931,-1.422683
-0.368148,-0.1702237,-1.525579,0.3733225,-0.1468931,-1.422683
-0.3339932,-0.2197424,-1.530252,0.3541619,-0.1817304,-1.435489
-0.3339932,-0.2197424,-1.530252,0.3541619,-0.1817304,-1.435489
-0.3339932,-0.2197424,-1.530252,0.3541619,-0.1817304,-1.435489
-0.3339932,-0.2197424,-1.530252,0.3541619,-0.1817304,-1.435489
-0.32987,-0.2435011,-1.532098,0.3283556,-0.223225,-1.437354
-0.32987,-0.2435011,-1.532098,0.3283556,-0.223225,-1.437354
-0.3305594,-0.2588607,-1.53562,0.3105909,-0.2460406,-1.439508
-0.3305594,-0.2588607,-1.53562,0.3105909,-0.2460406,-1.439508
-0.3130488,-0.2834917,-1.542616,0.2735477,-0.289772,-1.458685
-0.3130488,-0.2834917,-1.542616,0.2735477,-0.289772,-1.458685
-0.2786078,-0.286985,-1.54644,0.2363489,-0.3304235,-1.473632
-0.2786078,-0.286985,-1.54644,0.2363489,-0.3304235,-1.473632
-0.2786078,-0.286985,-1.54644,0.2363489,-0.3304235,-1.473632
-0.2786078,-0.286985,-1.54644,0.2363489,-0.3304235,-1.473632
