Hand_L, , ,Hand_R, , 
-0.3520672,0.259066,-1.558907,0.3617647,0.2359419,-1.519976
-0.3520672,0.259066,-1.558907,0.3617647,0.2359419,-1.519976
-0.3579414,0.2515016,-1.555046,0.3663647,0.2231602,-1.512005
-0.3579414,0.2515016,-1.555046,0.3663647,0.2231602,-1.512005
-0.3671665,0.2327199,-1.542335,0.3659498,0.2021891,-1.48631
-0.3671665,0.2327199,-1.542335,0.3659498,0.2021891,-1.48631
-0.3671665,0.2327199,-1.542335,0.3659498,0.2021891,-1.48631
-0.3671665,0.2327199,-1.542335,0.3659498,0.2021891,-1.48631
-0.3753175,0.2111631,-1.537402,0.3706388,0.1907795,-1.475355
-0.3753175,0.2111631,-1.537402,0.3706388,0.1907795,-1.475355
-0.3798142,0.2039014,-1.529053,0.3746189,0.1712638,-1.459953
-0.3798142,0.2039014,-1.529053,0.3746189,0.1712638,-1.459953
-0.3883143,0.1693922,-1.513667,0.3746938,0.1240169,-1.427057
-0.3883143,0.1693922,-1.513667,0.3746938,0.1240169,-1.427057
-0.3883143,0.1693922,-1.513667,0.3746938,0.1240169,-1.427057
-0.3883143,0.1693922,-1.513667,0.3746938,0.1240169,-1.427057
-0.3956159,0.1599346,-1.507898,0.3741879,0.1019813,-1.415748
-0.3956159,0.1599346,-1.507898,0.3741879,0.1019813,-1.415748
-0.4092954,0.1160029,-1.481563,0.3750474,0.05570655,-1.383144
-0.4092954,0.1160029,-1.481563,0.3750474,0.05570655,-1.383144
-0.4166701,0.1025696,-1.475138,0.3748652,0.0309822,-1.372722
-0.4166701,0.1025696,-1.475138,0.3748652,0.0309822,-1.372722
-0.4166701,0.1025696,-1.475138,0.3748652,0.0309822,-1.372722
-0.4166701,0.1025696,-1.475138,0.3748652,0.0309822,-1.372722
-0.4271464,0.08093435,-1.469944,0.3831166,0.02234685,-1.36142
-0.4271464,0.08093435,-1.469944,0.3831166,0.02234685,-1.36142
-0.4235373,0.04482679,-1.439695,0.3846749,-0.01234832,-1.35333
-0.4235373,0.04482679,-1.439695,0.3846749,-0.01234832,-1.35333
-0.4334233,0.0005095958,-1.423073,0.350637,-0.09025072,-1.334131
-0.4334233,0.0005095958,-1.423073,0.350637,-0.09025072,-1.334131
-0.4334233,0.0005095958,-1.423073,0.350637,-0.09025072,-1.334131
-0.4334233,0.0005095958,-1.423073,0.350637,-0.09025072,-1.334131
-0.4165575,-0.03502713,-1.41402,0.3363905,-0.1231373,-1.32642
-0.4165575,-0.03502713,-1.41402,0.3363905,-0.1231373,-1.32642
-0.4097759,-0.05874322,-1.411466,0.3317868,-0.153994,-1.322718
-0.4097759,-0.05874322,-1.411466,0.3317868,-0.153994,-1.322718
-0.4097759,-0.05874322,-1.411466,0.3317868,-0.153994,-1.322718
-0.4097759,-0.05874322,-1.411466,0.3317868,-0.153994,-1.322718
-0.4060835,-0.1163906,-1.40659,0.3066337,-0.2097695,-1.299074
-0.4060835,-0.1163906,-1.40659,0.3066337,-0.2097695,-1.299074
-0.39816,-0.1526317,-1.40865,0.2718971,-0.2312268,-1.312594
-0.39816,-0.1526317,-1.40865,0.2718971,-0.2312268,-1.312594
-0.3890448,-0.1738712,-1.405737,0.2457692,-0.2476214,-1.313274
-0.3890448,-0.1738712,-1.405737,0.2457692,-0.2476214,-1.313274
-0.3890448,-0.1738712,-1.405737,0.2457692,-0.2476214,-1.313274
-0.3890448,-0.1738712,-1.405737,0.2457692,-0.2476214,-1.313274
-0.2820979,-0.2364855,-1.330332,0.2037764,-0.2809391,-1.298828
-0.2820979,-0.2364855,-1.330332,0.2037764,-0.2809391,-1.298828
-0.3235177,-0.2628205,-1.414706,0.1858085,-0.2941265,-1.301802
-0.3235177,-0.2628205,-1.414706,0.1858085,-0.2941265,-1.301802
-0.3235177,-0.2628205,-1.414706,0.1858085,-0.2941265,-1.301802
-0.3235177,-0.2628205,-1.414706,0.1858085,-0.2941265,-1.301802
-0.2920838,-0.2775501,-1.410586,0.1708695,-0.3207147,-1.352579
-0.2920838,-0.2775501,-1.410586,0.1708695,-0.3207147,-1.352579
-0.2601109,-0.3099283,-1.415294,0.139928,-0.3379647,-1.353034
-0.2601109,-0.3099283,-1.415294,0.139928,-0.3379647,-1.353034
