Hand_L, , ,Hand_R, , 
-0.419991,0.006842107,-1.6333,0.4483819,-0.06891483,-1.527281
-0.419991,0.006842107,-1.6333,0.4483819,-0.06891483,-1.527281
-0.4179702,-0.03157289,-1.625732,0.4402346,-0.1080416,-1.519355
-0.4179702,-0.03157289,-1.625732,0.4402346,-0.1080416,-1.519355
-0.3865097,-0.117912,-1.60747,0.3695995,-0.2011144,-1.511897
-0.3865097,-0.117912,-1.60747,0.3695995,-0.2011144,-1.511897
-0.3865097,-0.117912,-1.60747,0.3695995,-0.2011144,-1.511897
-0.3865097,-0.117912,-1.60747,0.3695995,-0.2011144,-1.511897
-0.3812602,-0.142507,-1.604314,0.3579023,-0.2293427,-1.510758
-0.3812602,-0.142507,-1.604314,0.3579023,-0.2293427,-1.510758
-0.3692043,-0.1657842,-1.603135,0.3203316,-0.2570642,-1.515408
-0.3692043,-0.1657842,-1.603135,0.3203316,-0.2570642,-1.515408
-0.3692043,-0.1657842,-1.603135,0.3203316,-0.2570642,-1.515408
-0.3692043,-0.1657842,-1.603135,0.3203316,-0.2570642,-1.515408
-0.3440093,-0.2145072,-1.59832,0.283722,-0.306844,-1.522447
-0.3440093,-0.2145072,-1.59832,0.283722,-0.306844,-1.522447
-0.3152016,-0.2339004,-1.60728,0.2523832,-0.316988,-1.526079
-0.3152016,-0.2339004,-1.60728,0.2523832,-0.316988,-1.526079
-0.3003864,-0.2661246,-1.600734,0.2337246,-0.3111923,-1.544903
-0.3003864,-0.2661246,-1.600734,0.2337246,-0.3111923,-1.544903
-0.2874415,-0.2812932,-1.59302,0.1966099,-0.3492056,-1.527424
-0.2874415,-0.2812932,-1.59302,0.1966099,-0.3492056,-1.527424
-0.2749382,-0.2954996,-1.588146,0.1906504,-0.3521167,-1.523238
-0.2749382,-0.2954996,-1.588146,0.1906504,-0.3521167,-1.523238
-0.2749382,-0.2954996,-1.588146,0.1906504,-0.3521167,-1.523238
-0.2749382,-0.2954996,-1.588146,0.1906504,-0.3521167,-1.523238
-0.262497,-0.3044372,-1.585263,0.1683833,-0.3525358,-1.51153
-0.262497,-0.3044372,-1.585263,0.1683833,-0.3525358,-1.51153
-0.262497,-0.3044372,-1.585263,0.1683833,-0.3525358,-1.51153
-0.262497,-0.3044372,-1.585263,0.1683833,-0.3525358,-1.51153
-0.2416557,-0.3231829,-1.578459,0.1620528,-0.3739349,-1.501333
