Hand_L, , ,Hand_R, , 
-0.3493501,0.2253965,-1.633057,0.333598,0.255135,-1.571076
-0.3626435,0.1965783,-1.627831,0.3522074,0.2344651,-1.54034
-0.3626435,0.1965783,-1.627831,0.3522074,0.2344651,-1.54034
-0.3927168,0.15261,-1.608745,0.3885526,0.1928683,-1.508335
-0.3927168,0.15261,-1.608745,0.3885526,0.1928683,-1.508335
-0.4091337,0.1238686,-1.596825,0.4241908,0.1306143,-1.491799
-0.4091337,0.1238686,-1.596825,0.4241908,0.1306143,-1.491799
-0.4091337,0.1238686,-1.596825,0.4241908,0.1306143,-1.491799
-0.4091337,0.1238686,-1.596825,0.4241908,0.1306143,-1.491799
-0.4210549,0.04297148,-1.572583,0.4436629,0.002067748,-1.454582
-0.4210549,0.04297148,-1.572583,0.4436629,0.002067748,-1.454582
-0.4210549,0.04297148,-1.572583,0.4436629,0.002067748,-1.454582
-0.4210549,0.04297148,-1.572583,0.4436629,0.002067748,-1.454582
-0.4241582,-0.02648373,-1.551454,0.3974758,-0.120334,-1.41789
-0.4241582,-0.02648373,-1.551454,0.3974758,-0.120334,-1.41789
-0.4214905,-0.06745676,-1.536834,0.3649907,-0.1818071,-1.408799
-0.4214905,-0.06745676,-1.536834,0.3649907,-0.1818071,-1.408799
-0.4214905,-0.06745676,-1.536834,0.3649907,-0.1818071,-1.408799
-0.4214905,-0.06745676,-1.536834,0.3649907,-0.1818071,-1.408799
-0.3963239,-0.1131209,-1.525887,0.3243999,-0.2357358,-1.403272
-0.3963239,-0.1131209,-1.525887,0.3243999,-0.2357358,-1.403272
-0.3840056,-0.1936466,-1.510937,0.2365166,-0.303998,-1.378322
-0.3840056,-0.1936466,-1.510937,0.2365166,-0.303998,-1.378322
-0.3840056,-0.1936466,-1.510937,0.2365166,-0.303998,-1.378322
-0.3840056,-0.1936466,-1.510937,0.2365166,-0.303998,-1.378322
-0.3682502,-0.2439766,-1.499212,0.1816101,-0.3165382,-1.368563
-0.3682502,-0.2439766,-1.499212,0.1816101,-0.3165382,-1.368563
-0.3384504,-0.2906831,-1.486153,0.1321814,-0.3270127,-1.363446
