Hand_L, , ,Hand_R, , 
-0.2215879,0.2283279,-2.506069,0.4235491,0.1926129,-2.372819
-0.2561374,0.1806516,-2.490192,0.4557513,0.1352916,-2.354466
-0.2561374,0.1806516,-2.490192,0.4557513,0.1352916,-2.354466
-0.2887774,0.1139798,-2.472797,0.4647656,0.06733031,-2.327241
-0.2887774,0.1139798,-2.472797,0.4647656,0.06733031,-2.327241
-0.3318776,0.01671916,-2.482968,0.4646644,-0.02723149,-2.295791
-0.3318776,0.01671916,-2.482968,0.4646644,-0.02723149,-2.295791
-0.3386669,-0.1147483,-2.448783,0.4584884,-0.1130612,-2.277813
-0.3386669,-0.1147483,-2.448783,0.4584884,-0.1130612,-2.277813
-0.2486616,-0.2341681,-2.430639,0.3971663,-0.2016668,-2.309893
-0.2486616,-0.2341681,-2.430639,0.3971663,-0.2016668,-2.309893
-0.2146364,-0.3322382,-2.411252,0.355871,-0.3452532,-2.354926
-0.2146364,-0.3322382,-2.411252,0.355871,-0.3452532,-2.354926
-0.1642956,-0.3685793,-2.402646,0.312889,-0.3847402,-2.394533
-0.1642956,-0.3685793,-2.402646,0.312889,-0.3847402,-2.394533
-0.1511234,-0.3825777,-2.403102,0.3003148,-0.3966963,-2.40796
-0.1511234,-0.3825777,-2.403102,0.3003148,-0.3966963,-2.40796
-0.1513433,-0.379841,-2.391952,0.3003975,-0.3966858,-2.407973
-0.1513433,-0.379841,-2.391952,0.3003975,-0.3966858,-2.407973
-0.172581,-0.3381838,-2.402933,0.3536028,-0.3806522,-2.403172
