Hand_L, , ,Hand_R, , 
-0.3310544,-0.1845858,-2.430046,0.4850016,-0.09784856,-2.347284
-0.3310544,-0.1845858,-2.430046,0.4850016,-0.09784856,-2.347284
-0.2570857,-0.3336772,-2.392242,0.4266949,-0.1845749,-2.310516
-0.2570857,-0.3336772,-2.392242,0.4266949,-0.1845749,-2.310516
-0.1341677,-0.4143245,-2.392221,0.3095876,-0.3660503,-2.407498
-0.1341677,-0.4143245,-2.392221,0.3095876,-0.3660503,-2.407498
-0.1376042,-0.3659669,-2.432955,0.2737002,-0.3771991,-2.434216
-0.1376042,-0.3659669,-2.432955,0.2737002,-0.3771991,-2.434216
-0.1307623,-0.2716679,-2.458044,0.2681142,-0.3717304,-2.450194
-0.1307623,-0.2716679,-2.458044,0.2681142,-0.3717304,-2.450194
-0.1307623,-0.2716679,-2.458044,0.2681142,-0.3717304,-2.450194
-0.1307623,-0.2716679,-2.458044,0.2681142,-0.3717304,-2.450194
-0.1134705,-0.1762996,-2.454735,0.2742718,-0.3673887,-2.451627
-0.1134705,-0.1762996,-2.454735,0.2742718,-0.3673887,-2.451627
-0.1583332,-0.2285895,-2.481821,0.3095995,-0.3470406,-2.436792
-0.1583332,-0.2285895,-2.481821,0.3095995,-0.3470406,-2.436792
-0.1967274,-0.2874961,-2.462312,0.3649656,-0.3077996,-2.414731
-0.1967274,-0.2874961,-2.462312,0.3649656,-0.3077996,-2.414731
-0.2513083,-0.2911121,-2.461587,0.4137014,-0.2714501,-2.402489
-0.2513083,-0.2911121,-2.461587,0.4137014,-0.2714501,-2.402489
-0.2909007,-0.259634,-2.464962,0.4561043,-0.225845,-2.381277
-0.2909007,-0.259634,-2.464962,0.4561043,-0.225845,-2.381277
