Hand_L, , ,Hand_R, , 
-0.1780404,0.2488513,-1.605068,0.6386197,0.1686523,-1.479096
-0.1812409,0.2113325,-1.588195,0.651645,0.1114406,-1.453585
-0.1812409,0.2113325,-1.588195,0.651645,0.1114406,-1.453585
-0.1857272,0.1736536,-1.580984,0.6520327,0.05925152,-1.435541
-0.1857272,0.1736536,-1.580984,0.6520327,0.05925152,-1.435541
-0.1983603,0.09643707,-1.550946,0.6356111,-0.0413579,-1.394952
-0.1983603,0.09643707,-1.550946,0.6356111,-0.0413579,-1.394952
-0.2058659,0.05283191,-1.53357,0.619871,-0.08393084,-1.376498
-0.2058659,0.05283191,-1.53357,0.619871,-0.08393084,-1.376498
-0.2058659,0.05283191,-1.53357,0.619871,-0.08393084,-1.376498
-0.2058659,0.05283191,-1.53357,0.619871,-0.08393084,-1.376498
-0.1993025,0.01894777,-1.52748,0.6060626,-0.1243629,-1.364233
-0.1993025,0.01894777,-1.52748,0.6060626,-0.1243629,-1.364233
-0.1912394,-0.01964084,-1.51499,0.5882695,-0.1587559,-1.350513
-0.1912394,-0.01964084,-1.51499,0.5882695,-0.1587559,-1.350513
-0.1741315,-0.09976543,-1.487064,0.5582798,-0.2006684,-1.335492
-0.1741315,-0.09976543,-1.487064,0.5582798,-0.2006684,-1.335492
-0.1741315,-0.09976543,-1.487064,0.5582798,-0.2006684,-1.335492
-0.1741315,-0.09976543,-1.487064,0.5582798,-0.2006684,-1.335492
-0.1551789,-0.1321463,-1.48005,0.5266485,-0.21792,-1.320568
-0.1551789,-0.1321463,-1.48005,0.5266485,-0.21792,-1.320568
-0.1457651,-0.170396,-1.471649,0.5091799,-0.2335994,-1.317875
-0.1457651,-0.170396,-1.471649,0.5091799,-0.2335994,-1.317875
-0.1457651,-0.170396,-1.471649,0.5091799,-0.2335994,-1.317875
-0.1457651,-0.170396,-1.471649,0.5091799,-0.2335994,-1.317875
-0.1457651,-0.170396,-1.471649,0.5091799,-0.2335994,-1.317875
