Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.5925668,0.5003233,-2.429207,0.7951629,0.4786883,-2.3867,-0.3186203,0.4136959,-2.541216,0.5561875,0.4201953,-2.546683,-0.06026501,0.303734,-2.642118,0.2995344,0.3195498,-2.651833
-0.5925668,0.5003233,-2.429207,0.7951629,0.4786883,-2.3867,-0.3186203,0.4136959,-2.541216,0.5561875,0.4201953,-2.546683,-0.06026501,0.303734,-2.642118,0.2995344,0.3195498,-2.651833
-0.6068578,0.4545994,-2.435733,0.8201282,0.4029672,-2.398206,-0.3277191,0.386543,-2.546235,0.570994,0.3782633,-2.550296,-0.06028108,0.303713,-2.642118,0.2995225,0.3195431,-2.651821
-0.6068578,0.4545994,-2.435733,0.8201282,0.4029672,-2.398206,-0.3277191,0.386543,-2.546235,0.570994,0.3782633,-2.550296,-0.06028108,0.303713,-2.642118,0.2995225,0.3195431,-2.651821
-0.6197822,0.3958988,-2.447148,0.8326253,0.3413023,-2.406008,-0.3340335,0.3578745,-2.551867,0.5814959,0.3408944,-2.55685,-0.06029947,0.3037003,-2.642121,0.2995024,0.3195415,-2.651803
-0.6197822,0.3958988,-2.447148,0.8326253,0.3413023,-2.406008,-0.3340335,0.3578745,-2.551867,0.5814959,0.3408944,-2.55685,-0.06029947,0.3037003,-2.642121,0.2995024,0.3195415,-2.651803
-0.6197822,0.3958988,-2.447148,0.8326253,0.3413023,-2.406008,-0.3340335,0.3578745,-2.551867,0.5814959,0.3408944,-2.55685,-0.06029947,0.3037003,-2.642121,0.2995024,0.3195415,-2.651803
-0.6197822,0.3958988,-2.447148,0.8326253,0.3413023,-2.406008,-0.3340335,0.3578745,-2.551867,0.5814959,0.3408944,-2.55685,-0.06029947,0.3037003,-2.642121,0.2995024,0.3195415,-2.651803
-0.631032,0.3254721,-2.471237,0.8434526,0.2702386,-2.420089,-0.3385347,0.3285102,-2.560975,0.5891868,0.2963047,-2.564489,-0.06032181,0.3037035,-2.642138,0.2994888,0.3195455,-2.651807
-0.631032,0.3254721,-2.471237,0.8434526,0.2702386,-2.420089,-0.3385347,0.3285102,-2.560975,0.5891868,0.2963047,-2.564489,-0.06032181,0.3037035,-2.642138,0.2994888,0.3195455,-2.651807
-0.6373401,0.264071,-2.493651,0.8326902,0.2113426,-2.441375,-0.3408169,0.292535,-2.569767,0.5831038,0.2636257,-2.578223,-0.06032718,0.3037019,-2.64214,0.299482,0.3195422,-2.6518
-0.6373401,0.264071,-2.493651,0.8326902,0.2113426,-2.441375,-0.3408169,0.292535,-2.569767,0.5831038,0.2636257,-2.578223,-0.06032718,0.3037019,-2.64214,0.299482,0.3195422,-2.6518
-0.6284379,0.1919731,-2.505734,0.8060271,0.1341487,-2.466523,-0.3392426,0.266778,-2.578023,0.5697689,0.2272437,-2.596128,-0.06033434,0.3037036,-2.642143,0.2994706,0.3195428,-2.651786
-0.6284379,0.1919731,-2.505734,0.8060271,0.1341487,-2.466523,-0.3392426,0.266778,-2.578023,0.5697689,0.2272437,-2.596128,-0.06033434,0.3037036,-2.642143,0.2994706,0.3195428,-2.651786
-0.6284379,0.1919731,-2.505734,0.8060271,0.1341487,-2.466523,-0.3392426,0.266778,-2.578023,0.5697689,0.2272437,-2.596128,-0.06033434,0.3037036,-2.642143,0.2994706,0.3195428,-2.651786
-0.6284379,0.1919731,-2.505734,0.8060271,0.1341487,-2.466523,-0.3392426,0.266778,-2.578023,0.5697689,0.2272437,-2.596128,-0.06033434,0.3037036,-2.642143,0.2994706,0.3195428,-2.651786
-0.6149471,0.1238076,-2.506742,0.7811847,0.07175672,-2.486109,-0.335138,0.2307238,-2.587051,0.5577182,0.1981416,-2.610185,-0.06034373,0.3037082,-2.642146,0.2994611,0.3195465,-2.651778
-0.6149471,0.1238076,-2.506742,0.7811847,0.07175672,-2.486109,-0.335138,0.2307238,-2.587051,0.5577182,0.1981416,-2.610185,-0.06034373,0.3037082,-2.642146,0.2994611,0.3195465,-2.651778
-0.5948738,0.05046092,-2.526233,0.7505536,-0.006740301,-2.505877,-0.3268526,0.1943617,-2.598669,0.5468011,0.1675653,-2.621255,-0.06034912,0.3037088,-2.642145,0.2994235,0.3195399,-2.651661
-0.5948738,0.05046092,-2.526233,0.7505536,-0.006740301,-2.505877,-0.3268526,0.1943617,-2.598669,0.5468011,0.1675653,-2.621255,-0.06034912,0.3037088,-2.642145,0.2994235,0.3195399,-2.651661
-0.563382,-0.008121639,-2.53939,0.7146363,-0.07046101,-2.532417,-0.3146212,0.1651605,-2.610124,0.5280803,0.1341207,-2.634096,-0.06035493,0.3037068,-2.642151,0.2994034,0.31951,-2.651598
-0.563382,-0.008121639,-2.53939,0.7146363,-0.07046101,-2.532417,-0.3146212,0.1651605,-2.610124,0.5280803,0.1341207,-2.634096,-0.06035493,0.3037068,-2.642151,0.2994034,0.31951,-2.651598
-0.563382,-0.008121639,-2.53939,0.7146363,-0.07046101,-2.532417,-0.3146212,0.1651605,-2.610124,0.5280803,0.1341207,-2.634096,-0.06035493,0.3037068,-2.642151,0.2994034,0.31951,-2.651598
