Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.1001149,0.3184017,-2.245921,0.1322676,0.2070533,-2.322642,0.172373,0.2769283,-2.579178
-0.1001149,0.3184017,-2.245921,0.1322676,0.2070533,-2.322642,0.172373,0.2769283,-2.579178
-0.1242848,0.2323982,-2.257256,0.1249999,0.1780831,-2.338503,0.1723299,0.2772322,-2.579104
-0.1242848,0.2323982,-2.257256,0.1249999,0.1780831,-2.338503,0.1723299,0.2772322,-2.579104
-0.1476754,0.1753663,-2.27184,0.1156184,0.1494417,-2.353346,0.1722802,0.2778251,-2.578943
-0.1476754,0.1753663,-2.27184,0.1156184,0.1494417,-2.353346,0.1722802,0.2778251,-2.578943
-0.1338755,0.04824566,-2.311678,0.1201108,0.1291372,-2.369403,0.1721284,0.27877,-2.578954
-0.1338755,0.04824566,-2.311678,0.1201108,0.1291372,-2.369403,0.1721284,0.27877,-2.578954
-0.1338755,0.04824566,-2.311678,0.1201108,0.1291372,-2.369403,0.1721284,0.27877,-2.578954
-0.1338755,0.04824566,-2.311678,0.1201108,0.1291372,-2.369403,0.1721284,0.27877,-2.578954
-0.1049383,-0.01906953,-2.333905,0.1294479,0.1102271,-2.392623,0.1721061,0.2800521,-2.579238
-0.1049383,-0.01906953,-2.333905,0.1294479,0.1102271,-2.392623,0.1721061,0.2800521,-2.579238
-0.05900727,-0.09350491,-2.35937,0.1373097,0.09450463,-2.413051,0.1720411,0.2806711,-2.579355
-0.05900727,-0.09350491,-2.35937,0.1373097,0.09450463,-2.413051,0.1720411,0.2806711,-2.579355
-0.05900727,-0.09350491,-2.35937,0.1373097,0.09450463,-2.413051,0.1720411,0.2806711,-2.579355
-0.05900727,-0.09350491,-2.35937,0.1373097,0.09450463,-2.413051,0.1720411,0.2806711,-2.579355
0.03057729,-0.1745066,-2.384827,0.1477478,0.07681785,-2.434164,0.1718085,0.2819688,-2.579918
0.03057729,-0.1745066,-2.384827,0.1477478,0.07681785,-2.434164,0.1718085,0.2819688,-2.579918
0.09721667,-0.2012587,-2.402955,0.1628098,0.06498718,-2.459944,0.1711831,0.2856296,-2.582451
0.09721667,-0.2012587,-2.402955,0.1628098,0.06498718,-2.459944,0.1711831,0.2856296,-2.582451
0.1548528,-0.2219958,-2.412257,0.1762411,0.05239191,-2.481198,0.1718089,0.2844399,-2.581574
0.1548528,-0.2219958,-2.412257,0.1762411,0.05239191,-2.481198,0.1718089,0.2844399,-2.581574
0.1548528,-0.2219958,-2.412257,0.1762411,0.05239191,-2.481198,0.1718089,0.2844399,-2.581574
0.1548528,-0.2219958,-2.412257,0.1762411,0.05239191,-2.481198,0.1718089,0.2844399,-2.581574
0.1548528,-0.2219958,-2.412257,0.1762411,0.05239191,-2.481198,0.1718089,0.2844399,-2.581574
0.2174857,-0.2353769,-2.417703,0.1964907,0.03698961,-2.499873,0.1717721,0.284553,-2.581529
0.2174857,-0.2353769,-2.417703,0.1964907,0.03698961,-2.499873,0.1717721,0.284553,-2.581529
0.2887046,-0.2307722,-2.420394,0.2151486,0.02919255,-2.513834,0.1716893,0.284685,-2.581575
0.2887046,-0.2307722,-2.420394,0.2151486,0.02919255,-2.513834,0.1716893,0.284685,-2.581575
0.3590187,-0.2105848,-2.413903,0.2348037,0.02370961,-2.526026,0.1714226,0.2852587,-2.581897
0.3590187,-0.2105848,-2.413903,0.2348037,0.02370961,-2.526026,0.1714226,0.2852587,-2.581897
0.4175444,-0.1816028,-2.406937,0.2585043,0.02526713,-2.532902,0.1711823,0.2857903,-2.582194
0.4175444,-0.1816028,-2.406937,0.2585043,0.02526713,-2.532902,0.1711823,0.2857903,-2.582194
0.4175444,-0.1816028,-2.406937,0.2585043,0.02526713,-2.532902,0.1711823,0.2857903,-2.582194
0.4175444,-0.1816028,-2.406937,0.2585043,0.02526713,-2.532902,0.1711823,0.2857903,-2.582194
0.4666861,-0.1409856,-2.389497,0.2893112,0.03542607,-2.534091,0.170932,0.2864647,-2.58266
0.4666861,-0.1409856,-2.389497,0.2893112,0.03542607,-2.534091,0.170932,0.2864647,-2.58266
