Hand_R, , ,Shoulder_R, , 
0.1131218,0.5500729,-2.005282,0.05381226,0.3077922,-2.478735
0.1131218,0.5500729,-2.005282,0.05381226,0.3077922,-2.478735
0.1131218,0.5500729,-2.005282,0.05381226,0.3077922,-2.478735
0.1291633,0.5479382,-2.00698,0.05613452,0.3025658,-2.478577
0.1291633,0.5479382,-2.00698,0.05613452,0.3025658,-2.478577
0.1470534,0.5635512,-2.014548,0.05754888,0.2979283,-2.479079
0.1470534,0.5635512,-2.014548,0.05754888,0.2979283,-2.479079
0.174587,0.5434825,-2.01595,0.05450737,0.3013545,-2.476846
0.174587,0.5434825,-2.01595,0.05450737,0.3013545,-2.476846
0.174587,0.5434825,-2.01595,0.05450737,0.3013545,-2.476846
0.174587,0.5434825,-2.01595,0.05450737,0.3013545,-2.476846
0.196196,0.5527199,-2.018069,0.05561533,0.3009369,-2.476872
0.196196,0.5527199,-2.018069,0.05561533,0.3009369,-2.476872
0.2262999,0.5529867,-2.018078,0.0560542,0.2939831,-2.472615
0.2262999,0.5529867,-2.018078,0.0560542,0.2939831,-2.472615
0.2262999,0.5529867,-2.018078,0.0560542,0.2939831,-2.472615
0.2262999,0.5529867,-2.018078,0.0560542,0.2939831,-2.472615
0.2657407,0.5419742,-2.02161,0.05795128,0.2964165,-2.475764
0.2657407,0.5419742,-2.02161,0.05795128,0.2964165,-2.475764
0.3035872,0.531199,-2.023293,0.05657966,0.3051445,-2.480023
0.3035872,0.531199,-2.023293,0.05657966,0.3051445,-2.480023
0.3035872,0.531199,-2.023293,0.05657966,0.3051445,-2.480023
0.3397199,0.5093943,-2.030519,0.05613987,0.2972896,-2.471403
0.3397199,0.5093943,-2.030519,0.05613987,0.2972896,-2.471403
0.3397199,0.5093943,-2.030519,0.05613987,0.2972896,-2.471403
0.3397199,0.5093943,-2.030519,0.05613987,0.2972896,-2.471403
0.3791,0.4695925,-2.043978,0.05776278,0.2935158,-2.469713
0.3791,0.4695925,-2.043978,0.05776278,0.2935158,-2.469713
0.4140066,0.4199077,-2.05719,0.05845644,0.3029714,-2.475442
0.4140066,0.4199077,-2.05719,0.05845644,0.3029714,-2.475442
0.4484106,0.3667979,-2.074518,0.06087689,0.2964912,-2.478129
