Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.5985463,0.284122,-2.30214,0.3830254,0.1697641,-2.492837,0.1689543,0.2916213,-2.595846
0.5985463,0.284122,-2.30214,0.3830254,0.1697641,-2.492837,0.1689543,0.2916213,-2.595846
0.5737809,0.3386979,-2.283933,0.387064,0.1843847,-2.480778,0.1687957,0.2920026,-2.596164
0.5737809,0.3386979,-2.283933,0.387064,0.1843847,-2.480778,0.1687957,0.2920026,-2.596164
0.5424616,0.3807483,-2.267509,0.3849136,0.2033536,-2.463998,0.1685787,0.2924444,-2.596456
0.5424616,0.3807483,-2.267509,0.3849136,0.2033536,-2.463998,0.1685787,0.2924444,-2.596456
0.4905511,0.4296584,-2.25094,0.3798873,0.2192554,-2.448864,0.1684562,0.2928281,-2.596732
0.4905511,0.4296584,-2.25094,0.3798873,0.2192554,-2.448864,0.1684562,0.2928281,-2.596732
0.4905511,0.4296584,-2.25094,0.3798873,0.2192554,-2.448864,0.1684562,0.2928281,-2.596732
0.4905511,0.4296584,-2.25094,0.3798873,0.2192554,-2.448864,0.1684562,0.2928281,-2.596732
0.4430888,0.4578076,-2.242357,0.3742749,0.2298607,-2.436904,0.16843,0.2928701,-2.596721
0.4430888,0.4578076,-2.242357,0.3742749,0.2298607,-2.436904,0.16843,0.2928701,-2.596721
0.390763,0.4847072,-2.234088,0.3619433,0.2434208,-2.418945,0.1683882,0.2929114,-2.596751
0.390763,0.4847072,-2.234088,0.3619433,0.2434208,-2.418945,0.1683882,0.2929114,-2.596751
0.3414085,0.5016419,-2.227535,0.343623,0.2551096,-2.399366,0.1683111,0.293021,-2.596817
0.3414085,0.5016419,-2.227535,0.343623,0.2551096,-2.399366,0.1683111,0.293021,-2.596817
0.2967828,0.513459,-2.220973,0.3281395,0.2633936,-2.383375,0.1682044,0.2932021,-2.596887
0.2967828,0.513459,-2.220973,0.3281395,0.2633936,-2.383375,0.1682044,0.2932021,-2.596887
0.2596237,0.517871,-2.220767,0.3137301,0.2677351,-2.373622,0.168109,0.2933732,-2.596971
0.2596237,0.517871,-2.220767,0.3137301,0.2677351,-2.373622,0.168109,0.2933732,-2.596971
0.2596237,0.517871,-2.220767,0.3137301,0.2677351,-2.373622,0.168109,0.2933732,-2.596971
0.220629,0.524689,-2.219185,0.2936544,0.2742194,-2.361027,0.1680747,0.293416,-2.596996
0.220629,0.524689,-2.219185,0.2936544,0.2742194,-2.361027,0.1680747,0.293416,-2.596996
0.220629,0.524689,-2.219185,0.2936544,0.2742194,-2.361027,0.1680747,0.293416,-2.596996
0.220629,0.524689,-2.219185,0.2936544,0.2742194,-2.361027,0.1680747,0.293416,-2.596996
0.1916819,0.5295625,-2.220017,0.2752566,0.2781223,-2.349851,0.1679809,0.2935739,-2.597068
0.1916819,0.5295625,-2.220017,0.2752566,0.2781223,-2.349851,0.1679809,0.2935739,-2.597068
0.1701372,0.5291967,-2.222002,0.2639919,0.2789656,-2.344824,0.1679474,0.2936319,-2.597121
