Hand_R, , ,Shoulder_R, , 
0.2557875,0.5731069,-2.03576,0.05536953,0.2908999,-2.462825
0.2557875,0.5731069,-2.03576,0.05536953,0.2908999,-2.462825
0.2557875,0.5731069,-2.03576,0.05536953,0.2908999,-2.462825
0.2944444,0.5656098,-2.037429,0.05466193,0.2919437,-2.463948
0.2944444,0.5656098,-2.037429,0.05466193,0.2919437,-2.463948
0.3314374,0.5412347,-2.041002,0.05553593,0.2953539,-2.465944
0.3314374,0.5412347,-2.041002,0.05553593,0.2953539,-2.465944
0.3747868,0.5038674,-2.051298,0.05545723,0.2921697,-2.464303
0.3747868,0.5038674,-2.051298,0.05545723,0.2921697,-2.464303
0.4268508,0.4599341,-2.074789,0.05520006,0.2970277,-2.467237
0.4268508,0.4599341,-2.074789,0.05520006,0.2970277,-2.467237
0.4616859,0.4048517,-2.082302,0.05569701,0.2960503,-2.466054
0.4616859,0.4048517,-2.082302,0.05569701,0.2960503,-2.466054
0.4936038,0.3421205,-2.110455,0.05598055,0.2963127,-2.470172
0.4936038,0.3421205,-2.110455,0.05598055,0.2963127,-2.470172
0.5111232,0.2719892,-2.128911,0.05559235,0.2980167,-2.472542
0.5111232,0.2719892,-2.128911,0.05559235,0.2980167,-2.472542
0.516661,0.2038225,-2.137777,0.05510965,0.3008351,-2.474307
0.516661,0.2038225,-2.137777,0.05510965,0.3008351,-2.474307
0.5199034,0.1357458,-2.159066,0.05418652,0.3009385,-2.474853
0.5199034,0.1357458,-2.159066,0.05418652,0.3009385,-2.474853
0.5003948,0.05810305,-2.175681,0.05364349,0.2989321,-2.47623
0.5003948,0.05810305,-2.175681,0.05364349,0.2989321,-2.47623
0.4659671,-0.0153912,-2.179308,0.05520006,0.2994902,-2.477567
0.4659671,-0.0153912,-2.179308,0.05520006,0.2994902,-2.477567
0.4251002,-0.08146457,-2.190871,0.05941846,0.2972416,-2.478214
0.4251002,-0.08146457,-2.190871,0.05941846,0.2972416,-2.478214
0.4251002,-0.08146457,-2.190871,0.05941846,0.2972416,-2.478214
0.3616284,-0.145208,-2.209896,0.06161448,0.2897961,-2.474843
0.3616284,-0.145208,-2.209896,0.06161448,0.2897961,-2.474843
0.3108395,-0.1842878,-2.202269,0.06501888,0.2895885,-2.477689
0.3108395,-0.1842878,-2.202269,0.06501888,0.2895885,-2.477689
0.2620763,-0.2042492,-2.213605,0.0657495,0.2919814,-2.477893
0.2620763,-0.2042492,-2.213605,0.0657495,0.2919814,-2.477893
0.1868617,-0.226872,-2.199941,0.06739882,0.2932579,-2.479792
0.1868617,-0.226872,-2.199941,0.06739882,0.2932579,-2.479792
0.1138752,-0.2194489,-2.211011,0.06804133,0.2943039,-2.481866
0.1138752,-0.2194489,-2.211011,0.06804133,0.2943039,-2.481866
0.0426244,-0.2090188,-2.189047,0.07094679,0.2941656,-2.476409
0.0426244,-0.2090188,-2.189047,0.07094679,0.2941656,-2.476409
-0.02607791,-0.1852467,-2.180755,0.07227908,0.2953843,-2.47421
-0.02607791,-0.1852467,-2.180755,0.07227908,0.2953843,-2.47421
-0.02607791,-0.1852467,-2.180755,0.07227908,0.2953843,-2.47421
-0.02607791,-0.1852467,-2.180755,0.07227908,0.2953843,-2.47421
-0.07747907,-0.1559793,-2.206801,0.07135203,0.2989444,-2.474351
-0.07747907,-0.1559793,-2.206801,0.07135203,0.2989444,-2.474351
-0.115363,-0.1176209,-2.20473,0.06862168,0.3026117,-2.470813
-0.115363,-0.1176209,-2.20473,0.06862168,0.3026117,-2.470813
-0.1748554,-0.06779629,-2.171252,0.06395525,0.2957004,-2.462718
-0.1748554,-0.06779629,-2.171252,0.06395525,0.2957004,-2.462718
-0.2181113,-0.005766868,-2.150142,0.06004968,0.2978183,-2.458321
-0.2181113,-0.005766868,-2.150142,0.06004968,0.2978183,-2.458321
-0.2473908,0.05724175,-2.134103,0.06074829,0.2991569,-2.45821
-0.2473908,0.05724175,-2.134103,0.06074829,0.2991569,-2.45821
-0.2473908,0.05724175,-2.134103,0.06074829,0.2991569,-2.45821
-0.2707701,0.1299411,-2.115493,0.05237823,0.2969955,-2.447905
-0.2707701,0.1299411,-2.115493,0.05237823,0.2969955,-2.447905
-0.2828515,0.1937404,-2.110329,0.04795782,0.289238,-2.445458
-0.2828515,0.1937404,-2.110329,0.04795782,0.289238,-2.445458
-0.2755973,0.2596445,-2.096346,0.04458186,0.2889352,-2.439912
-0.2755973,0.2596445,-2.096346,0.04458186,0.2889352,-2.439912
-0.2724105,0.3209662,-2.093696,0.04415875,0.2884502,-2.439693
-0.2724105,0.3209662,-2.093696,0.04415875,0.2884502,-2.439693
-0.250827,0.3713465,-2.086765,0.04351142,0.2954302,-2.452718
-0.250827,0.3713465,-2.086765,0.04351142,0.2954302,-2.452718
-0.2338533,0.4162399,-2.084915,0.04677592,0.2895231,-2.453108
-0.2338533,0.4162399,-2.084915,0.04677592,0.2895231,-2.453108
-0.209407,0.45496,-2.080153,0.04769968,0.2896093,-2.451258
-0.209407,0.45496,-2.080153,0.04769968,0.2896093,-2.451258
-0.1815666,0.4893027,-2.081059,0.04713647,0.3015783,-2.45799
