Hand_R, , ,Shoulder_R, , 
0.2234545,0.5518864,-2.019925,0.05865584,0.3051746,-2.477106
0.2234545,0.5518864,-2.019925,0.05865584,0.3051746,-2.477106
0.2234545,0.5518864,-2.019925,0.05865584,0.3051746,-2.477106
0.2574649,0.552375,-2.011636,0.05876245,0.2976311,-2.47434
0.2574649,0.552375,-2.011636,0.05876245,0.2976311,-2.47434
0.2955932,0.542092,-2.016996,0.06313875,0.2964998,-2.475908
0.2955932,0.542092,-2.016996,0.06313875,0.2964998,-2.475908
0.3316542,0.5114281,-2.021091,0.06127458,0.301203,-2.47864
0.3316542,0.5114281,-2.021091,0.06127458,0.301203,-2.47864
0.3805978,0.4727248,-2.027982,0.05819504,0.3015176,-2.479096
0.3805978,0.4727248,-2.027982,0.05819504,0.3015176,-2.479096
0.3805978,0.4727248,-2.027982,0.05819504,0.3015176,-2.479096
0.3805978,0.4727248,-2.027982,0.05819504,0.3015176,-2.479096
0.4172267,0.4331446,-2.037428,0.058736,0.2981873,-2.476446
0.4172267,0.4331446,-2.037428,0.058736,0.2981873,-2.476446
0.4549858,0.3800916,-2.058105,0.05764512,0.2977853,-2.473722
0.4549858,0.3800916,-2.058105,0.05764512,0.2977853,-2.473722
0.4843877,0.3231258,-2.081353,0.05855083,0.2974222,-2.475744
0.4843877,0.3231258,-2.081353,0.05855083,0.2974222,-2.475744
0.5005307,0.2578192,-2.095823,0.0593037,0.2950726,-2.476744
0.5005307,0.2578192,-2.095823,0.0593037,0.2950726,-2.476744
0.5005307,0.2578192,-2.095823,0.0593037,0.2950726,-2.476744
0.5005307,0.2578192,-2.095823,0.0593037,0.2950726,-2.476744
0.5162166,0.1984883,-2.103167,0.05753226,0.2974659,-2.475608
0.5162166,0.1984883,-2.103167,0.05753226,0.2974659,-2.475608
0.5142171,0.129154,-2.118927,0.05881117,0.3012488,-2.48001
0.5142171,0.129154,-2.118927,0.05881117,0.3012488,-2.48001
0.5040653,0.06760481,-2.142625,0.06025404,0.2985887,-2.480606
0.5040653,0.06760481,-2.142625,0.06025404,0.2985887,-2.480606
0.4851871,0.007832395,-2.158049,0.06134367,0.2976612,-2.479116
0.4851871,0.007832395,-2.158049,0.06134367,0.2976612,-2.479116
0.4629737,-0.05119324,-2.187712,0.06330724,0.2997314,-2.482033
0.4629737,-0.05119324,-2.187712,0.06330724,0.2997314,-2.482033
0.4354759,-0.0968496,-2.197841,0.06382857,0.3051416,-2.488398
0.4354759,-0.0968496,-2.197841,0.06382857,0.3051416,-2.488398
0.3875032,-0.1453912,-2.195508,0.06602998,0.2970795,-2.480537
0.3875032,-0.1453912,-2.195508,0.06602998,0.2970795,-2.480537
0.3875032,-0.1453912,-2.195508,0.06602998,0.2970795,-2.480537
0.3270778,-0.1853423,-2.205306,0.06675539,0.2944338,-2.487368
0.3270778,-0.1853423,-2.205306,0.06675539,0.2944338,-2.487368
0.3270778,-0.1853423,-2.205306,0.06675539,0.2944338,-2.487368
0.3270778,-0.1853423,-2.205306,0.06675539,0.2944338,-2.487368
0.2904213,-0.2014247,-2.215978,0.06825441,0.294066,-2.488244
0.2904213,-0.2014247,-2.215978,0.06825441,0.294066,-2.488244
0.2311577,-0.2258889,-2.221524,0.06900671,0.2940588,-2.489794
0.2311577,-0.2258889,-2.221524,0.06900671,0.2940588,-2.489794
0.1658358,-0.2360966,-2.208489,0.06832162,0.2966408,-2.492604
0.1658358,-0.2360966,-2.208489,0.06832162,0.2966408,-2.492604
0.09968046,-0.2336036,-2.198738,0.06880188,0.2959863,-2.487078
0.09968046,-0.2336036,-2.198738,0.06880188,0.2959863,-2.487078
0.04947237,-0.2168275,-2.20305,0.06923609,0.300365,-2.488558
0.04947237,-0.2168275,-2.20305,0.06923609,0.300365,-2.488558
-0.01518039,-0.2017115,-2.17952,0.06835782,0.2955338,-2.481586
-0.01518039,-0.2017115,-2.17952,0.06835782,0.2955338,-2.481586
-0.0594158,-0.1645652,-2.171592,0.06932965,0.2954798,-2.479803
-0.0594158,-0.1645652,-2.171592,0.06932965,0.2954798,-2.479803
-0.09068181,-0.1303814,-2.163892,0.06701508,0.2983153,-2.480069
-0.09068181,-0.1303814,-2.163892,0.06701508,0.2983153,-2.480069
-0.1177577,-0.09849839,-2.154184,0.06615622,0.3052359,-2.478703
-0.1177577,-0.09849839,-2.154184,0.06615622,0.3052359,-2.478703
-0.1702157,-0.06128345,-2.120013,0.06203098,0.3025607,-2.47207
-0.1702157,-0.06128345,-2.120013,0.06203098,0.3025607,-2.47207
-0.1702157,-0.06128345,-2.120013,0.06203098,0.3025607,-2.47207
-0.2062667,-0.01432598,-2.105078,0.05743647,0.2983945,-2.466016
