Hand_R, , ,Shoulder_R, , 
0.3739837,0.5008925,-2.045657,0.05833949,0.2998561,-2.480309
0.3739837,0.5008925,-2.045657,0.05833949,0.2998561,-2.480309
0.4090391,0.4619233,-2.048555,0.06012012,0.2957762,-2.480854
0.4090391,0.4619233,-2.048555,0.06012012,0.2957762,-2.480854
0.4404309,0.4207915,-2.060118,0.0605399,0.2989701,-2.481647
0.4404309,0.4207915,-2.060118,0.0605399,0.2989701,-2.481647
0.4821194,0.3308879,-2.079746,0.0642179,0.2955605,-2.483822
0.4821194,0.3308879,-2.079746,0.0642179,0.2955605,-2.483822
0.4821194,0.3308879,-2.079746,0.0642179,0.2955605,-2.483822
0.4821194,0.3308879,-2.079746,0.0642179,0.2955605,-2.483822
0.4981751,0.252436,-2.101998,0.06571095,0.2968041,-2.486315
0.4981751,0.252436,-2.101998,0.06571095,0.2968041,-2.486315
0.4981751,0.252436,-2.101998,0.06571095,0.2968041,-2.486315
0.503249,0.183418,-2.124071,0.06854194,0.3005177,-2.49017
0.503249,0.183418,-2.124071,0.06854194,0.3005177,-2.49017
0.4953573,0.1184012,-2.127923,0.06758384,0.3024391,-2.491135
0.4953573,0.1184012,-2.127923,0.06758384,0.3024391,-2.491135
0.4825763,0.06296439,-2.132159,0.06764155,0.300213,-2.491921
0.4825763,0.06296439,-2.132159,0.06764155,0.300213,-2.491921
0.4825763,0.06296439,-2.132159,0.06764155,0.300213,-2.491921
0.4825763,0.06296439,-2.132159,0.06764155,0.300213,-2.491921
0.4375181,-0.006958726,-2.148607,0.06814682,0.2994925,-2.493531
0.4375181,-0.006958726,-2.148607,0.06814682,0.2994925,-2.493531
0.4086258,-0.0575746,-2.156284,0.06682393,0.2981737,-2.494222
0.4086258,-0.0575746,-2.156284,0.06682393,0.2981737,-2.494222
0.3376928,-0.1317358,-2.166339,0.06742173,0.2981322,-2.494931
0.3376928,-0.1317358,-2.166339,0.06742173,0.2981322,-2.494931
0.3376928,-0.1317358,-2.166339,0.06742173,0.2981322,-2.494931
0.3376928,-0.1317358,-2.166339,0.06742173,0.2981322,-2.494931
0.2831621,-0.1740608,-2.180335,0.06902598,0.3001894,-2.494203
0.2831621,-0.1740608,-2.180335,0.06902598,0.3001894,-2.494203
0.2348454,-0.2031306,-2.175458,0.07013101,0.2967328,-2.492985
0.2348454,-0.2031306,-2.175458,0.07013101,0.2967328,-2.492985
0.1628432,-0.2248991,-2.180522,0.06938715,0.2994728,-2.492888
0.1628432,-0.2248991,-2.180522,0.06938715,0.2994728,-2.492888
0.1025289,-0.2301567,-2.175417,0.07023349,0.2999805,-2.492796
0.1025289,-0.2301567,-2.175417,0.07023349,0.2999805,-2.492796
0.1025289,-0.2301567,-2.175417,0.07023349,0.2999805,-2.492796
0.1025289,-0.2301567,-2.175417,0.07023349,0.2999805,-2.492796
0.04592286,-0.219256,-2.203108,0.07049178,0.2975934,-2.485333
0.04592286,-0.219256,-2.203108,0.07049178,0.2975934,-2.485333
-0.03868077,-0.1746202,-2.237042,0.07289317,0.2980866,-2.478264
-0.03868077,-0.1746202,-2.237042,0.07289317,0.2980866,-2.478264
-0.08589817,-0.1482235,-2.23986,0.07675278,0.2971717,-2.475959
-0.08589817,-0.1482235,-2.23986,0.07675278,0.2971717,-2.475959
-0.08589817,-0.1482235,-2.23986,0.07675278,0.2971717,-2.475959
-0.08589817,-0.1482235,-2.23986,0.07675278,0.2971717,-2.475959
-0.1454734,-0.1209457,-2.20998,0.07538036,0.2949012,-2.471012
-0.1454734,-0.1209457,-2.20998,0.07538036,0.2949012,-2.471012
-0.2061603,-0.07998862,-2.187778,0.06606583,0.2889158,-2.458508
-0.2061603,-0.07998862,-2.187778,0.06606583,0.2889158,-2.458508
-0.2421696,-0.03328058,-2.167274,0.06160703,0.2924637,-2.456785
-0.2421696,-0.03328058,-2.167274,0.06160703,0.2924637,-2.456785
-0.2421696,-0.03328058,-2.167274,0.06160703,0.2924637,-2.456785
-0.2761675,0.02882512,-2.149032,0.05429565,0.291089,-2.448718
-0.2761675,0.02882512,-2.149032,0.05429565,0.291089,-2.448718
-0.3055615,0.08798456,-2.124876,0.04818637,0.2956139,-2.447899
-0.3055615,0.08798456,-2.124876,0.04818637,0.2956139,-2.447899
-0.3055615,0.08798456,-2.124876,0.04818637,0.2956139,-2.447899
-0.3055615,0.08798456,-2.124876,0.04818637,0.2956139,-2.447899
-0.3194474,0.1437664,-2.111956,0.04576837,0.296279,-2.448085
-0.3194474,0.1437664,-2.111956,0.04576837,0.296279,-2.448085
-0.3125631,0.2271585,-2.093633,0.04258884,0.2953274,-2.446251
-0.3125631,0.2271585,-2.093633,0.04258884,0.2953274,-2.446251
-0.2986557,0.2993581,-2.073063,0.03777297,0.2939954,-2.441365
-0.2986557,0.2993581,-2.073063,0.03777297,0.2939954,-2.441365
-0.2986557,0.2993581,-2.073063,0.03777297,0.2939954,-2.441365
-0.2986557,0.2993581,-2.073063,0.03777297,0.2939954,-2.441365
-0.2820024,0.3489494,-2.065172,0.0357822,0.2966558,-2.439351
-0.2820024,0.3489494,-2.065172,0.0357822,0.2966558,-2.439351
-0.2608281,0.3860081,-2.058293,0.03624346,0.300054,-2.443
-0.2608281,0.3860081,-2.058293,0.03624346,0.300054,-2.443
