Hand_R, , ,Elbow_R, , ,Body, , 
0.3582428,0.3657843,-1.712582,0.2689039,0.119031,-1.847839,-0.0851763,-0.2573985,-2.072378
0.4457355,0.3006049,-1.720876,0.3057878,0.07905013,-1.858716,-0.08498533,-0.260101,-2.071551
0.4457355,0.3006049,-1.720876,0.3057878,0.07905013,-1.858716,-0.08498533,-0.260101,-2.071551
0.5035826,0.2358616,-1.727675,0.323812,0.04553597,-1.867655,-0.08582579,-0.2599969,-2.071271
0.5035826,0.2358616,-1.727675,0.323812,0.04553597,-1.867655,-0.08582579,-0.2599969,-2.071271
0.5035826,0.2358616,-1.727675,0.323812,0.04553597,-1.867655,-0.08582579,-0.2599969,-2.071271
0.5035826,0.2358616,-1.727675,0.323812,0.04553597,-1.867655,-0.08582579,-0.2599969,-2.071271
0.5508159,0.113575,-1.738403,0.3349864,-0.01497121,-1.890703,-0.08404613,-0.261143,-2.070544
0.5508159,0.113575,-1.738403,0.3349864,-0.01497121,-1.890703,-0.08404613,-0.261143,-2.070544
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5693702,0.02011797,-1.736832,0.3388025,-0.05323563,-1.904899,-0.08633975,-0.2636294,-2.071595
0.5727065,-0.1058287,-1.736504,0.3362202,-0.116142,-1.908164,-0.08740314,-0.2637409,-2.071053
0.5727065,-0.1058287,-1.736504,0.3362202,-0.116142,-1.908164,-0.08740314,-0.2637409,-2.071053
0.5297441,-0.2451262,-1.724358,0.3218771,-0.1811628,-1.916595,-0.08777792,-0.2635629,-2.07226
0.5297441,-0.2451262,-1.724358,0.3218771,-0.1811628,-1.916595,-0.08777792,-0.2635629,-2.07226
0.5297441,-0.2451262,-1.724358,0.3218771,-0.1811628,-1.916595,-0.08777792,-0.2635629,-2.07226
0.5297441,-0.2451262,-1.724358,0.3218771,-0.1811628,-1.916595,-0.08777792,-0.2635629,-2.07226
0.4773405,-0.3328726,-1.723897,0.2997233,-0.2194053,-1.920627,-0.0881342,-0.2660804,-2.071904
0.4773405,-0.3328726,-1.723897,0.2997233,-0.2194053,-1.920627,-0.0881342,-0.2660804,-2.071904
0.4773405,-0.3328726,-1.723897,0.2997233,-0.2194053,-1.920627,-0.0881342,-0.2660804,-2.071904
0.4773405,-0.3328726,-1.723897,0.2997233,-0.2194053,-1.920627,-0.0881342,-0.2660804,-2.071904
0.4019658,-0.4255405,-1.723944,0.2612519,-0.2694871,-1.921698,-0.08872212,-0.2628444,-2.070994
0.4019658,-0.4255405,-1.723944,0.2612519,-0.2694871,-1.921698,-0.08872212,-0.2628444,-2.070994
0.4019658,-0.4255405,-1.723944,0.2612519,-0.2694871,-1.921698,-0.08872212,-0.2628444,-2.070994
0.4019658,-0.4255405,-1.723944,0.2612519,-0.2694871,-1.921698,-0.08872212,-0.2628444,-2.070994
0.4019658,-0.4255405,-1.723944,0.2612519,-0.2694871,-1.921698,-0.08872212,-0.2628444,-2.070994
0.2985265,-0.496661,-1.71107,0.2184526,-0.3071232,-1.917717,-0.08206741,-0.2599222,-2.071833
0.2985265,-0.496661,-1.71107,0.2184526,-0.3071232,-1.917717,-0.08206741,-0.2599222,-2.071833
0.2160924,-0.5227905,-1.704984,0.1831639,-0.3192868,-1.916412,-0.0783638,-0.259538,-2.072239
0.2160924,-0.5227905,-1.704984,0.1831639,-0.3192868,-1.916412,-0.0783638,-0.259538,-2.072239
0.2160924,-0.5227905,-1.704984,0.1831639,-0.3192868,-1.916412,-0.0783638,-0.259538,-2.072239
0.2160924,-0.5227905,-1.704984,0.1831639,-0.3192868,-1.916412,-0.0783638,-0.259538,-2.072239
0.1156208,-0.5113299,-1.674262,0.1362816,-0.318691,-1.894209,-0.07573858,-0.2599332,-2.070197
0.1156208,-0.5113299,-1.674262,0.1362816,-0.318691,-1.894209,-0.07573858,-0.2599332,-2.070197
0.04081212,-0.4813559,-1.651555,0.1101851,-0.3090212,-1.879385,-0.07683776,-0.2590425,-2.068135
0.04081212,-0.4813559,-1.651555,0.1101851,-0.3090212,-1.879385,-0.07683776,-0.2590425,-2.068135
0.04081212,-0.4813559,-1.651555,0.1101851,-0.3090212,-1.879385,-0.07683776,-0.2590425,-2.068135
0.04081212,-0.4813559,-1.651555,0.1101851,-0.3090212,-1.879385,-0.07683776,-0.2590425,-2.068135
-0.02880927,-0.4042648,-1.62451,0.08115619,-0.2763059,-1.859682,-0.07976172,-0.2613765,-2.06395
-0.02880927,-0.4042648,-1.62451,0.08115619,-0.2763059,-1.859682,-0.07976172,-0.2613765,-2.06395
-0.1009566,-0.3161929,-1.600638,0.04925524,-0.2364445,-1.827648,-0.08403295,-0.2637061,-2.062947
-0.1009566,-0.3161929,-1.600638,0.04925524,-0.2364445,-1.827648,-0.08403295,-0.2637061,-2.062947
-0.1009566,-0.3161929,-1.600638,0.04925524,-0.2364445,-1.827648,-0.08403295,-0.2637061,-2.062947
-0.1009566,-0.3161929,-1.600638,0.04925524,-0.2364445,-1.827648,-0.08403295,-0.2637061,-2.062947
-0.1377965,-0.2487965,-1.584229,0.02920124,-0.2054801,-1.805909,-0.08593681,-0.2624497,-2.064673
-0.1377965,-0.2487965,-1.584229,0.02920124,-0.2054801,-1.805909,-0.08593681,-0.2624497,-2.064673
-0.1377965,-0.2487965,-1.584229,0.02920124,-0.2054801,-1.805909,-0.08593681,-0.2624497,-2.064673
-0.1377965,-0.2487965,-1.584229,0.02920124,-0.2054801,-1.805909,-0.08593681,-0.2624497,-2.064673
-0.1597781,-0.1482596,-1.570903,0.02008205,-0.156363,-1.782832,-0.08824629,-0.2632163,-2.068508
-0.1597781,-0.1482596,-1.570903,0.02008205,-0.156363,-1.782832,-0.08824629,-0.2632163,-2.068508
-0.1649653,-0.06914421,-1.559358,0.01273675,-0.1125113,-1.768952,-0.0871696,-0.2637004,-2.07279
-0.1649653,-0.06914421,-1.559358,0.01273675,-0.1125113,-1.768952,-0.0871696,-0.2637004,-2.07279
-0.1649653,-0.06914421,-1.559358,0.01273675,-0.1125113,-1.768952,-0.0871696,-0.2637004,-2.07279
-0.1649653,-0.06914421,-1.559358,0.01273675,-0.1125113,-1.768952,-0.0871696,-0.2637004,-2.07279
-0.1443296,0.03524256,-1.554232,0.02120695,-0.05810465,-1.756635,-0.08914166,-0.2619284,-2.071207
-0.1443296,0.03524256,-1.554232,0.02120695,-0.05810465,-1.756635,-0.08914166,-0.2619284,-2.071207
-0.1108872,0.1369773,-1.559364,0.0417415,0.001219413,-1.749527,-0.09489847,-0.2639798,-2.071673
-0.1108872,0.1369773,-1.559364,0.0417415,0.001219413,-1.749527,-0.09489847,-0.2639798,-2.071673
-0.1108872,0.1369773,-1.559364,0.0417415,0.001219413,-1.749527,-0.09489847,-0.2639798,-2.071673
-0.1108872,0.1369773,-1.559364,0.0417415,0.001219413,-1.749527,-0.09489847,-0.2639798,-2.071673
-0.08223777,0.1971506,-1.567869,0.05769113,0.03410114,-1.748356,-0.09298221,-0.2832978,-2.074219
-0.08223777,0.1971506,-1.567869,0.05769113,0.03410114,-1.748356,-0.09298221,-0.2832978,-2.074219
-0.0320136,0.2642459,-1.585654,0.0844375,0.07368996,-1.758656,-0.09053061,-0.2954248,-2.069702
-0.0320136,0.2642459,-1.585654,0.0844375,0.07368996,-1.758656,-0.09053061,-0.2954248,-2.069702
-0.0320136,0.2642459,-1.585654,0.0844375,0.07368996,-1.758656,-0.09053061,-0.2954248,-2.069702
-0.0320136,0.2642459,-1.585654,0.0844375,0.07368996,-1.758656,-0.09053061,-0.2954248,-2.069702
0.02292261,0.3199381,-1.603522,0.1102123,0.1045587,-1.764095,-0.08668374,-0.3034823,-2.067986
0.02292261,0.3199381,-1.603522,0.1102123,0.1045587,-1.764095,-0.08668374,-0.3034823,-2.067986
0.02292261,0.3199381,-1.603522,0.1102123,0.1045587,-1.764095,-0.08668374,-0.3034823,-2.067986
0.02292261,0.3199381,-1.603522,0.1102123,0.1045587,-1.764095,-0.08668374,-0.3034823,-2.067986
0.02292261,0.3199381,-1.603522,0.1102123,0.1045587,-1.764095,-0.08668374,-0.3034823,-2.067986
0.05559345,0.3535833,-1.615865,0.1225598,0.1231867,-1.76416,-0.09125692,-0.2725118,-2.067741
0.05559345,0.3535833,-1.615865,0.1225598,0.1231867,-1.76416,-0.09125692,-0.2725118,-2.067741
0.09888702,0.3768507,-1.630483,0.1408256,0.1355254,-1.778163,-0.09305216,-0.2635932,-2.06724
0.09888702,0.3768507,-1.630483,0.1408256,0.1355254,-1.778163,-0.09305216,-0.2635932,-2.06724
0.09888702,0.3768507,-1.630483,0.1408256,0.1355254,-1.778163,-0.09305216,-0.2635932,-2.06724
0.09888702,0.3768507,-1.630483,0.1408256,0.1355254,-1.778163,-0.09305216,-0.2635932,-2.06724
0.1291344,0.3823387,-1.64071,0.1611682,0.1396997,-1.788992,-0.0898412,-0.2626601,-2.065423
0.1291344,0.3823387,-1.64071,0.1611682,0.1396997,-1.788992,-0.0898412,-0.2626601,-2.065423
0.1291344,0.3823387,-1.64071,0.1611682,0.1396997,-1.788992,-0.0898412,-0.2626601,-2.065423
0.1291344,0.3823387,-1.64071,0.1611682,0.1396997,-1.788992,-0.0898412,-0.2626601,-2.065423
0.1675316,0.3901654,-1.65134,0.170036,0.1414266,-1.794921,-0.09148144,-0.2598355,-2.068243
0.1675316,0.3901654,-1.65134,0.170036,0.1414266,-1.794921,-0.09148144,-0.2598355,-2.068243
0.1986436,0.3877015,-1.658467,0.1899981,0.1383453,-1.803602,-0.09173747,-0.2608314,-2.068336
0.1986436,0.3877015,-1.658467,0.1899981,0.1383453,-1.803602,-0.09173747,-0.2608314,-2.068336
0.1986436,0.3877015,-1.658467,0.1899981,0.1383453,-1.803602,-0.09173747,-0.2608314,-2.068336
0.1986436,0.3877015,-1.658467,0.1899981,0.1383453,-1.803602,-0.09173747,-0.2608314,-2.068336
0.2122511,0.3821644,-1.662044,0.1947378,0.1359014,-1.80975,-0.08865042,-0.2617206,-2.067569
0.2122511,0.3821644,-1.662044,0.1947378,0.1359014,-1.80975,-0.08865042,-0.2617206,-2.067569
0.2238523,0.380092,-1.659262,0.1978585,0.1366082,-1.808673,-0.09186157,-0.2572825,-2.067942
0.2238523,0.380092,-1.659262,0.1978585,0.1366082,-1.808673,-0.09186157,-0.2572825,-2.067942
0.2238523,0.380092,-1.659262,0.1978585,0.1366082,-1.808673,-0.09186157,-0.2572825,-2.067942
0.2238523,0.380092,-1.659262,0.1978585,0.1366082,-1.808673,-0.09186157,-0.2572825,-2.067942
0.2309727,0.3814685,-1.657868,0.1980438,0.1383101,-1.807483,-0.09348121,-0.2601819,-2.067178
0.2309727,0.3814685,-1.657868,0.1980438,0.1383101,-1.807483,-0.09348121,-0.2601819,-2.067178
