Hand_R, , ,Elbow_R, , ,Body, , 
-0.136129,0.03205649,-1.550018,0.01745765,-0.03630653,-1.768639,-0.1016789,-0.2592338,-2.079209
-0.1237035,0.08908956,-1.543553,0.01940823,-0.00665878,-1.760136,-0.1055731,-0.2549257,-2.080226
-0.1237035,0.08908956,-1.543553,0.01940823,-0.00665878,-1.760136,-0.1055731,-0.2549257,-2.080226
-0.09716897,0.153919,-1.549668,0.03390431,0.02628746,-1.761188,-0.1125419,-0.2398735,-2.083641
-0.09716897,0.153919,-1.549668,0.03390431,0.02628746,-1.761188,-0.1125419,-0.2398735,-2.083641
-0.09716897,0.153919,-1.549668,0.03390431,0.02628746,-1.761188,-0.1125419,-0.2398735,-2.083641
-0.09716897,0.153919,-1.549668,0.03390431,0.02628746,-1.761188,-0.1125419,-0.2398735,-2.083641
-0.06893159,0.2187228,-1.557197,0.04994,0.0629051,-1.756965,-0.1094723,-0.263783,-2.085956
-0.06893159,0.2187228,-1.557197,0.04994,0.0629051,-1.756965,-0.1094723,-0.263783,-2.085956
-0.04294908,0.2560086,-1.564973,0.06024728,0.08150799,-1.757641,-0.09841477,-0.2832676,-2.078843
-0.04294908,0.2560086,-1.564973,0.06024728,0.08150799,-1.757641,-0.09841477,-0.2832676,-2.078843
-0.04294908,0.2560086,-1.564973,0.06024728,0.08150799,-1.757641,-0.09841477,-0.2832676,-2.078843
-0.04294908,0.2560086,-1.564973,0.06024728,0.08150799,-1.757641,-0.09841477,-0.2832676,-2.078843
-0.004521235,0.2931349,-1.579398,0.08360308,0.1034807,-1.7678,-0.09165361,-0.3014296,-2.073038
-0.004521235,0.2931349,-1.579398,0.08360308,0.1034807,-1.7678,-0.09165361,-0.3014296,-2.073038
0.03024467,0.3184612,-1.589709,0.09577156,0.1135831,-1.768905,-0.088241,-0.316961,-2.068738
0.03024467,0.3184612,-1.589709,0.09577156,0.1135831,-1.768905,-0.088241,-0.316961,-2.068738
0.03024467,0.3184612,-1.589709,0.09577156,0.1135831,-1.768905,-0.088241,-0.316961,-2.068738
0.03024467,0.3184612,-1.589709,0.09577156,0.1135831,-1.768905,-0.088241,-0.316961,-2.068738
0.06124306,0.3431725,-1.600588,0.1154409,0.1262529,-1.775355,-0.09397545,-0.2749283,-2.065451
0.06124306,0.3431725,-1.600588,0.1154409,0.1262529,-1.775355,-0.09397545,-0.2749283,-2.065451
0.06124306,0.3431725,-1.600588,0.1154409,0.1262529,-1.775355,-0.09397545,-0.2749283,-2.065451
0.06124306,0.3431725,-1.600588,0.1154409,0.1262529,-1.775355,-0.09397545,-0.2749283,-2.065451
0.09855828,0.3635165,-1.613931,0.1375174,0.1376997,-1.78232,-0.09368357,-0.2616985,-2.065944
0.09855828,0.3635165,-1.613931,0.1375174,0.1376997,-1.78232,-0.09368357,-0.2616985,-2.065944
0.09855828,0.3635165,-1.613931,0.1375174,0.1376997,-1.78232,-0.09368357,-0.2616985,-2.065944
0.09855828,0.3635165,-1.613931,0.1375174,0.1376997,-1.78232,-0.09368357,-0.2616985,-2.065944
0.1366246,0.3719023,-1.629514,0.146184,0.1396147,-1.793565,-0.09131179,-0.2610915,-2.068844
0.1366246,0.3719023,-1.629514,0.146184,0.1396147,-1.793565,-0.09131179,-0.2610915,-2.068844
0.1551095,0.375336,-1.634881,0.1561552,0.1427579,-1.796983,-0.08905478,-0.2610169,-2.067524
0.1551095,0.375336,-1.634881,0.1561552,0.1427579,-1.796983,-0.08905478,-0.2610169,-2.067524
0.1551095,0.375336,-1.634881,0.1561552,0.1427579,-1.796983,-0.08905478,-0.2610169,-2.067524
0.1551095,0.375336,-1.634881,0.1561552,0.1427579,-1.796983,-0.08905478,-0.2610169,-2.067524
0.1551095,0.375336,-1.634881,0.1561552,0.1427579,-1.796983,-0.08905478,-0.2610169,-2.067524
0.1706049,0.3758376,-1.641749,0.1682977,0.1408906,-1.802022,-0.08810394,-0.2609198,-2.067688
0.1706049,0.3758376,-1.641749,0.1682977,0.1408906,-1.802022,-0.08810394,-0.2609198,-2.067688
0.1833018,0.3754412,-1.645497,0.1733366,0.1402133,-1.80637,-0.08656383,-0.2599833,-2.068198
