Hand_R, , ,Elbow_R, , ,Body, , 
0.4419304,-0.3151734,-1.672704,0.297848,-0.2169133,-1.894356,-0.07873711,-0.2587092,-2.063715
0.3813445,-0.4105635,-1.679169,0.2692857,-0.2697261,-1.902574,-0.07816634,-0.2607546,-2.063636
0.3813445,-0.4105635,-1.679169,0.2692857,-0.2697261,-1.902574,-0.07816634,-0.2607546,-2.063636
0.3813445,-0.4105635,-1.679169,0.2692857,-0.2697261,-1.902574,-0.07816634,-0.2607546,-2.063636
0.3813445,-0.4105635,-1.679169,0.2692857,-0.2697261,-1.902574,-0.07816634,-0.2607546,-2.063636
0.2836699,-0.4916512,-1.697406,0.2267365,-0.3072703,-1.911566,-0.07712254,-0.2606424,-2.063832
0.2836699,-0.4916512,-1.697406,0.2267365,-0.3072703,-1.911566,-0.07712254,-0.2606424,-2.063832
0.2033183,-0.5303093,-1.709588,0.1954835,-0.3256712,-1.914906,-0.07594185,-0.2587301,-2.065771
0.2033183,-0.5303093,-1.709588,0.1954835,-0.3256712,-1.914906,-0.07594185,-0.2587301,-2.065771
0.2033183,-0.5303093,-1.709588,0.1954835,-0.3256712,-1.914906,-0.07594185,-0.2587301,-2.065771
0.2033183,-0.5303093,-1.709588,0.1954835,-0.3256712,-1.914906,-0.07594185,-0.2587301,-2.065771
0.2033183,-0.5303093,-1.709588,0.1954835,-0.3256712,-1.914906,-0.07594185,-0.2587301,-2.065771
0.1145595,-0.532042,-1.708204,0.1498835,-0.3270728,-1.913624,-0.07541289,-0.2604351,-2.065525
0.1145595,-0.532042,-1.708204,0.1498835,-0.3270728,-1.913624,-0.07541289,-0.2604351,-2.065525
0.04189882,-0.5151814,-1.700719,0.119165,-0.3214154,-1.906093,-0.07541509,-0.2595478,-2.063908
0.04189882,-0.5151814,-1.700719,0.119165,-0.3214154,-1.906093,-0.07541509,-0.2595478,-2.063908
0.04189882,-0.5151814,-1.700719,0.119165,-0.3214154,-1.906093,-0.07541509,-0.2595478,-2.063908
0.04189882,-0.5151814,-1.700719,0.119165,-0.3214154,-1.906093,-0.07541509,-0.2595478,-2.063908
-0.0382342,-0.4607738,-1.690508,0.08861554,-0.2941749,-1.886082,-0.0772586,-0.2554102,-2.062788
-0.0382342,-0.4607738,-1.690508,0.08861554,-0.2941749,-1.886082,-0.0772586,-0.2554102,-2.062788
-0.0382342,-0.4607738,-1.690508,0.08861554,-0.2941749,-1.886082,-0.08007291,-0.2566088,-2.058708
-0.0382342,-0.4607738,-1.690508,0.08861554,-0.2941749,-1.886082,-0.08007291,-0.2566088,-2.058708
-0.09246644,-0.409873,-1.667953,0.06268157,-0.274318,-1.863637,-0.08007291,-0.2566088,-2.058708
-0.09246644,-0.409873,-1.667953,0.06268157,-0.274318,-1.863637,-0.08007291,-0.2566088,-2.058708
-0.1599238,-0.3289183,-1.651809,0.0368421,-0.2376003,-1.831569,-0.08299491,-0.2606537,-2.052886
-0.1599238,-0.3289183,-1.651809,0.0368421,-0.2376003,-1.831569,-0.08299491,-0.2606537,-2.052886
-0.1599238,-0.3289183,-1.651809,0.0368421,-0.2376003,-1.831569,-0.08299491,-0.2606537,-2.052886
-0.1599238,-0.3289183,-1.651809,0.0368421,-0.2376003,-1.831569,-0.08299491,-0.2606537,-2.052886
-0.1998665,-0.2207415,-1.631635,0.01866279,-0.1868364,-1.801416,-0.0845243,-0.2600139,-2.056295
-0.1998665,-0.2207415,-1.631635,0.01866279,-0.1868364,-1.801416,-0.0845243,-0.2600139,-2.056295
-0.217078,-0.1457704,-1.613392,0.007838874,-0.1475596,-1.781301,-0.08810321,-0.2593803,-2.057287
-0.217078,-0.1457704,-1.613392,0.007838874,-0.1475596,-1.781301,-0.08810321,-0.2593803,-2.057287
-0.217078,-0.1457704,-1.613392,0.007838874,-0.1475596,-1.781301,-0.08810321,-0.2593803,-2.057287
-0.217078,-0.1457704,-1.613392,0.007838874,-0.1475596,-1.781301,-0.08810321,-0.2593803,-2.057287
-0.2126344,-0.0320147,-1.594187,0.002736089,-0.08759166,-1.761521,-0.08219952,-0.2631612,-2.061896
-0.2126344,-0.0320147,-1.594187,0.002736089,-0.08759166,-1.761521,-0.08219952,-0.2631612,-2.061896
-0.1961075,0.04037701,-1.588254,0.007737268,-0.04400633,-1.759238,-0.08341517,-0.2615087,-2.060669
-0.1961075,0.04037701,-1.588254,0.007737268,-0.04400633,-1.759238,-0.08341517,-0.2615087,-2.060669
-0.1632014,0.1301381,-1.586306,0.02499187,0.01144372,-1.754077,-0.08387674,-0.2422037,-2.064387
-0.1632014,0.1301381,-1.586306,0.02499187,0.01144372,-1.754077,-0.08387674,-0.2422037,-2.064387
-0.1632014,0.1301381,-1.586306,0.02499187,0.01144372,-1.754077,-0.08387674,-0.2422037,-2.064387
-0.1632014,0.1301381,-1.586306,0.02499187,0.01144372,-1.754077,-0.08387674,-0.2422037,-2.064387
-0.1302357,0.1912509,-1.584629,0.03671315,0.04358673,-1.753184,-0.09105133,-0.2395162,-2.067197
-0.1302357,0.1912509,-1.584629,0.03671315,0.04358673,-1.753184,-0.09105133,-0.2395162,-2.067197
-0.1302357,0.1912509,-1.584629,0.03671315,0.04358673,-1.753184,-0.09105133,-0.2395162,-2.067197
-0.1302357,0.1912509,-1.584629,0.03671315,0.04358673,-1.753184,-0.09105133,-0.2395162,-2.067197
-0.1302357,0.1912509,-1.584629,0.03671315,0.04358673,-1.753184,-0.09105133,-0.2395162,-2.067197
-0.07895948,0.2649369,-1.594003,0.0591891,0.0821787,-1.756543,-0.09352902,-0.2473685,-2.076649
-0.07895948,0.2649369,-1.594003,0.0591891,0.0821787,-1.756543,-0.09352902,-0.2473685,-2.076649
-0.01559942,0.3256087,-1.608444,0.08569539,0.1140358,-1.766178,-0.08771785,-0.2753156,-2.073211
-0.01559942,0.3256087,-1.608444,0.08569539,0.1140358,-1.766178,-0.08771785,-0.2753156,-2.073211
-0.01559942,0.3256087,-1.608444,0.08569539,0.1140358,-1.766178,-0.08771785,-0.2753156,-2.073211
-0.01559942,0.3256087,-1.608444,0.08569539,0.1140358,-1.766178,-0.08771785,-0.2753156,-2.073211
0.03042549,0.3567455,-1.619713,0.1106073,0.1324914,-1.77335,-0.09257562,-0.2641112,-2.061839
0.03042549,0.3567455,-1.619713,0.1106073,0.1324914,-1.77335,-0.09257562,-0.2641112,-2.061839
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.08717745,0.381033,-1.633956,0.1369328,0.144619,-1.784576,-0.09171305,-0.2605359,-2.060597
0.137147,0.39538,-1.644745,0.1623542,0.1515496,-1.791516,-0.09122154,-0.2594259,-2.059973
0.137147,0.39538,-1.644745,0.1623542,0.1515496,-1.791516,-0.09122154,-0.2594259,-2.059973
0.137147,0.39538,-1.644745,0.1623542,0.1515496,-1.791516,-0.09122154,-0.2594259,-2.059973
0.137147,0.39538,-1.644745,0.1623542,0.1515496,-1.791516,-0.09122154,-0.2594259,-2.059973
0.1701018,0.3992645,-1.651795,0.172633,0.1527493,-1.800507,-0.09066488,-0.2591757,-2.061286
0.1701018,0.3992645,-1.651795,0.172633,0.1527493,-1.800507,-0.09066488,-0.2591757,-2.061286
0.1701018,0.3992645,-1.651795,0.172633,0.1527493,-1.800507,-0.09066488,-0.2591757,-2.061286
0.1701018,0.3992645,-1.651795,0.172633,0.1527493,-1.800507,-0.09066488,-0.2591757,-2.061286
0.2078142,0.3909285,-1.6577,0.1907979,0.1437827,-1.806029,-0.08963594,-0.2595457,-2.05981
0.2078142,0.3909285,-1.6577,0.1907979,0.1437827,-1.806029,-0.08963594,-0.2595457,-2.05981
0.2362103,0.3824786,-1.658844,0.2019898,0.1394706,-1.810385,-0.08887861,-0.2580656,-2.06094
0.2362103,0.3824786,-1.658844,0.2019898,0.1394706,-1.810385,-0.08887861,-0.2580656,-2.06094
0.250971,0.3795236,-1.661566,0.2128661,0.1347967,-1.811623,-0.08955282,-0.2561427,-2.062485
0.250971,0.3795236,-1.661566,0.2128661,0.1347967,-1.811623,-0.08955282,-0.2561427,-2.062485
0.250971,0.3795236,-1.661566,0.2128661,0.1347967,-1.811623,-0.08955282,-0.2561427,-2.062485
0.250971,0.3795236,-1.661566,0.2128661,0.1347967,-1.811623,-0.08955282,-0.2561427,-2.062485
0.2614725,0.3722201,-1.662562,0.2195932,0.1270546,-1.814035,-0.08996716,-0.2558167,-2.062048
0.2614725,0.3722201,-1.662562,0.2195932,0.1270546,-1.814035,-0.08996716,-0.2558167,-2.062048
0.2614725,0.3722201,-1.662562,0.2195932,0.1270546,-1.814035,-0.08996716,-0.2558167,-2.062048
0.2614725,0.3722201,-1.662562,0.2195932,0.1270546,-1.814035,-0.08996716,-0.2558167,-2.062048
