Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.2782547,-0.3697447,-2.435702,0.2463726,-0.08737508,-2.559811,0.1800425,0.2398966,-2.575103,-0.00617187,0.03510922,-2.56933
0.2782547,-0.3697447,-2.435702,0.2463726,-0.08737508,-2.559811,0.1800425,0.2398966,-2.575103,-0.00617187,0.03510922,-2.56933
0.2782547,-0.3697447,-2.435702,0.2463726,-0.08737508,-2.559811,0.1800425,0.2398966,-2.575103,-0.00617187,0.03510922,-2.56933
0.2782547,-0.3697447,-2.435702,0.2463726,-0.08737508,-2.559811,0.1800425,0.2398966,-2.575103,-0.00617187,0.03510922,-2.56933
0.3090506,-0.3774783,-2.434076,0.256814,-0.09100984,-2.554827,0.1762135,0.2359942,-2.579902,-0.006546376,0.0288601,-2.562666
0.3090506,-0.3774783,-2.434076,0.256814,-0.09100984,-2.554827,0.1762135,0.2359942,-2.579902,-0.006546376,0.0288601,-2.562666
0.3413967,-0.3597888,-2.421554,0.2671079,-0.08261614,-2.547777,0.1717941,0.1879874,-2.555439,-0.007992918,-0.02219152,-2.556122
0.3413967,-0.3597888,-2.421554,0.2671079,-0.08261614,-2.547777,0.1717941,0.1879874,-2.555439,-0.007992918,-0.02219152,-2.556122
0.3728526,-0.3459067,-2.405562,0.2778496,-0.08198755,-2.539364,0.1667107,0.1558733,-2.542653,-0.002166469,-0.06291652,-2.552858
0.3728526,-0.3459067,-2.405562,0.2778496,-0.08198755,-2.539364,0.1667107,0.1558733,-2.542653,-0.002166469,-0.06291652,-2.552858
0.4136468,-0.3229958,-2.403617,0.2852863,-0.07845809,-2.5297,0.1682364,0.1459898,-2.542807,0.0005929293,-0.07370615,-2.558145
0.4136468,-0.3229958,-2.403617,0.2852863,-0.07845809,-2.5297,0.1682364,0.1459898,-2.542807,0.0005929293,-0.07370615,-2.558145
0.4574817,-0.2934523,-2.40451,0.3085375,-0.0618019,-2.521905,0.1593525,0.1453577,-2.543653,-0.00714862,-0.07524025,-2.559684
0.4574817,-0.2934523,-2.40451,0.3085375,-0.0618019,-2.521905,0.1593525,0.1453577,-2.543653,-0.00714862,-0.07524025,-2.559684
0.4574817,-0.2934523,-2.40451,0.3085375,-0.0618019,-2.521905,0.1593525,0.1453577,-2.543653,-0.00714862,-0.07524025,-2.559684
0.4574817,-0.2934523,-2.40451,0.3085375,-0.0618019,-2.521905,0.1593525,0.1453577,-2.543653,-0.00714862,-0.07524025,-2.559684
0.5076303,-0.2623053,-2.395281,0.3320433,-0.05234037,-2.503446,0.1637459,0.18891,-2.563865,-0.00526577,-0.03013952,-2.564125
0.5076303,-0.2623053,-2.395281,0.3320433,-0.05234037,-2.503446,0.1637459,0.18891,-2.563865,-0.00526577,-0.03013952,-2.564125
0.5586355,-0.2201494,-2.394649,0.3552149,-0.03067241,-2.487846,0.1642185,0.2064181,-2.582949,-0.005116587,-0.01145139,-2.563806
0.5586355,-0.2201494,-2.394649,0.3552149,-0.03067241,-2.487846,0.1642185,0.2064181,-2.582949,-0.005116587,-0.01145139,-2.563806
0.5909156,-0.1679684,-2.377696,0.3683185,-0.007786537,-2.480402,0.1458158,0.2303473,-2.586465,-0.0110259,0.003653395,-2.563913
0.5909156,-0.1679684,-2.377696,0.3683185,-0.007786537,-2.480402,0.1458158,0.2303473,-2.586465,-0.0110259,0.003653395,-2.563913
0.5909156,-0.1679684,-2.377696,0.3683185,-0.007786537,-2.480402,0.1458158,0.2303473,-2.586465,-0.0110259,0.003653395,-2.563913
0.5909156,-0.1679684,-2.377696,0.3683185,-0.007786537,-2.480402,0.1458158,0.2303473,-2.586465,-0.0110259,0.003653395,-2.563913
0.5909156,-0.1679684,-2.377696,0.3683185,-0.007786537,-2.480402,0.1183455,0.2017813,-2.570032,-0.03975939,-0.02500799,-2.569491
0.6202205,-0.1109173,-2.36684,0.377633,0.02372703,-2.478492,0.1183455,0.2017813,-2.570032,-0.03975939,-0.02500799,-2.569491
