Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.1979756,-0.3874979,-2.488509,0.2466315,-0.1024263,-2.583354,0.1946613,0.2010683,-2.572932,0.01563898,-0.009614191,-2.560152
0.1979756,-0.3874979,-2.488509,0.2466315,-0.1024263,-2.583354,0.1946613,0.2010683,-2.572932,0.01563898,-0.009614191,-2.560152
0.2077521,-0.3729932,-2.486077,0.2508737,-0.08837643,-2.585362,0.1964798,0.2079002,-2.57762,0.01683549,-0.002099131,-2.56127
0.2077521,-0.3729932,-2.486077,0.2508737,-0.08837643,-2.585362,0.1964798,0.2079002,-2.57762,0.01683549,-0.002099131,-2.56127
0.2077521,-0.3729932,-2.486077,0.2508737,-0.08837643,-2.585362,0.1964798,0.2079002,-2.57762,0.01683549,-0.002099131,-2.56127
0.2256592,-0.3659449,-2.483179,0.2523658,-0.08030979,-2.584985,0.1975417,0.2054848,-2.579131,0.01761288,-0.004262007,-2.562285
0.2256592,-0.3659449,-2.483179,0.2523658,-0.08030979,-2.584985,0.1975417,0.2054848,-2.579131,0.01761288,-0.004262007,-2.562285
0.2256592,-0.3659449,-2.483179,0.2523658,-0.08030979,-2.584985,0.1975417,0.2054848,-2.579131,0.01761288,-0.004262007,-2.562285
0.2256592,-0.3659449,-2.483179,0.2523658,-0.08030979,-2.584985,0.1975417,0.2054848,-2.579131,0.01761288,-0.004262007,-2.562285
0.2366837,-0.3700767,-2.478355,0.2518368,-0.08348346,-2.58009,0.1961954,0.2036599,-2.575449,0.01558546,-0.005549674,-2.559171
0.2366837,-0.3700767,-2.478355,0.2518368,-0.08348346,-2.58009,0.1961954,0.2036599,-2.575449,0.01558546,-0.005549674,-2.559171
0.2540432,-0.3738858,-2.462633,0.2476927,-0.09521623,-2.579983,0.1955952,0.2090927,-2.57879,0.01506989,-8.667254E-05,-2.561213
0.2540432,-0.3738858,-2.462633,0.2476927,-0.09521623,-2.579983,0.1955952,0.2090927,-2.57879,0.01506989,-8.667254E-05,-2.561213
0.2771114,-0.380362,-2.446117,0.2499149,-0.1066549,-2.572928,0.1952176,0.2030484,-2.57486,0.01494691,-0.006417241,-2.558154
0.2771114,-0.380362,-2.446117,0.2499149,-0.1066549,-2.572928,0.1952176,0.2030484,-2.57486,0.01494691,-0.006417241,-2.558154
0.2771114,-0.380362,-2.446117,0.2499149,-0.1066549,-2.572928,0.1952176,0.2030484,-2.57486,0.01494691,-0.006417241,-2.558154
0.2771114,-0.380362,-2.446117,0.2499149,-0.1066549,-2.572928,0.1952176,0.2030484,-2.57486,0.01494691,-0.006417241,-2.558154
