Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.2911431,-0.3950484,-2.528037,0.2483259,-0.09627257,-2.584033,0.1813083,0.2042632,-2.570187,0.002761799,-0.007037936,-2.559153
0.2911431,-0.3950484,-2.528037,0.2483259,-0.09627257,-2.584033,0.1813083,0.2042632,-2.570187,0.002761799,-0.007037936,-2.559153
0.3154762,-0.3908753,-2.528659,0.2488741,-0.09773722,-2.585236,0.1811219,0.2068957,-2.571622,0.002320418,-0.004166414,-2.559955
0.3154762,-0.3908753,-2.528659,0.2488741,-0.09773722,-2.585236,0.1811219,0.2068957,-2.571622,0.002320418,-0.004166414,-2.559955
0.3314314,-0.3976368,-2.539348,0.2496762,-0.1050195,-2.582997,0.182285,0.2082667,-2.575353,0.003991469,-0.002947492,-2.559682
0.3314314,-0.3976368,-2.539348,0.2496762,-0.1050195,-2.582997,0.182285,0.2082667,-2.575353,0.003991469,-0.002947492,-2.559682
0.3597476,-0.4002659,-2.53191,0.2605011,-0.1080206,-2.573055,0.1818379,0.1973411,-2.568019,0.003840188,-0.01449363,-2.560056
0.3597476,-0.4002659,-2.53191,0.2605011,-0.1080206,-2.573055,0.1818379,0.1973411,-2.568019,0.003840188,-0.01449363,-2.560056
0.3765414,-0.3928101,-2.525404,0.2731355,-0.1052506,-2.569922,0.1774112,0.1998043,-2.560755,0.0001799883,-0.01280328,-2.562867
0.3765414,-0.3928101,-2.525404,0.2731355,-0.1052506,-2.569922,0.1774112,0.1998043,-2.560755,0.0001799883,-0.01280328,-2.562867
0.3994772,-0.3896125,-2.51574,0.2804871,-0.1057681,-2.565607,0.1786927,0.2033446,-2.56024,0.0004789499,-0.008466028,-2.56486
0.3994772,-0.3896125,-2.51574,0.2804871,-0.1057681,-2.565607,0.1786927,0.2033446,-2.56024,0.0004789499,-0.008466028,-2.56486
0.4230886,-0.370259,-2.503022,0.2880989,-0.09606026,-2.562951,0.176026,0.2051387,-2.569186,-0.0008985699,-0.007514864,-2.561154
0.4230886,-0.370259,-2.503022,0.2880989,-0.09606026,-2.562951,0.176026,0.2051387,-2.569186,-0.0008985699,-0.007514864,-2.561154
0.4521865,-0.3541706,-2.506415,0.2952665,-0.09011878,-2.560182,0.1742733,0.2093174,-2.574397,-0.002139066,-0.003681104,-2.562321
0.4521865,-0.3541706,-2.506415,0.2952665,-0.09011878,-2.560182,0.1742733,0.2093174,-2.574397,-0.002139066,-0.003681104,-2.562321
0.4728329,-0.3243742,-2.481821,0.3058551,-0.07294876,-2.5522,0.1727981,0.2049714,-2.569316,-0.005835569,-0.006437191,-2.564319
