Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.3419882,-0.3886256,-2.481215,0.2569913,-0.09894911,-2.570899,0.1805643,0.2410572,-2.575551,-0.007214725,0.03764951,-2.5734
0.3614005,-0.3829412,-2.473344,0.2642258,-0.09644041,-2.568805,0.1800224,0.2106062,-2.56157,-0.003948084,0.003934216,-2.568208
0.3614005,-0.3829412,-2.473344,0.2642258,-0.09644041,-2.568805,0.1800224,0.2106062,-2.56157,-0.003948084,0.003934216,-2.568208
0.3614005,-0.3829412,-2.473344,0.2642258,-0.09644041,-2.568805,0.1800224,0.2106062,-2.56157,-0.003948084,0.003934216,-2.568208
0.3885309,-0.3759372,-2.462708,0.2762388,-0.09888241,-2.556915,0.1786189,0.2025971,-2.561088,-0.003447127,-0.005903431,-2.564694
0.3885309,-0.3759372,-2.462708,0.2762388,-0.09888241,-2.556915,0.1786189,0.2025971,-2.561088,-0.003447127,-0.005903431,-2.564694
0.4152696,-0.3588432,-2.44587,0.2883638,-0.09197342,-2.547508,0.1770836,0.2062611,-2.566304,-0.003540096,-0.003520205,-2.564735
0.4152696,-0.3588432,-2.44587,0.2883638,-0.09197342,-2.547508,0.1770836,0.2062611,-2.566304,-0.003540096,-0.003520205,-2.564735
0.4556019,-0.3233323,-2.434541,0.3025242,-0.07346876,-2.539128,0.173962,0.20918,-2.566689,-0.006151373,-0.001075334,-2.565988
0.4556019,-0.3233323,-2.434541,0.3025242,-0.07346876,-2.539128,0.173962,0.20918,-2.566689,-0.006151373,-0.001075334,-2.565988
0.5104137,-0.285586,-2.403807,0.3293226,-0.05855672,-2.510611,0.1715761,0.2098689,-2.569637,-0.008208675,-0.0006206477,-2.565562
0.5104137,-0.285586,-2.403807,0.3293226,-0.05855672,-2.510611,0.1715761,0.2098689,-2.569637,-0.008208675,-0.0006206477,-2.565562
0.5531037,-0.244282,-2.394547,0.3502415,-0.03309387,-2.485441,0.171598,0.2070474,-2.567903,-0.009224696,-0.002584646,-2.567072
0.5531037,-0.244282,-2.394547,0.3502415,-0.03309387,-2.485441,0.171598,0.2070474,-2.567903,-0.009224696,-0.002584646,-2.567072
0.6052642,-0.1883917,-2.380374,0.3724846,-0.01121316,-2.46678,0.1694914,0.2071254,-2.566061,-0.01162154,-0.002271955,-2.567345
0.6052642,-0.1883917,-2.380374,0.3724846,-0.01121316,-2.46678,0.1694914,0.2071254,-2.566061,-0.01162154,-0.002271955,-2.567345
0.6473315,-0.114184,-2.358666,0.3924707,0.02336325,-2.450878,0.1691081,0.2056087,-2.563943,-0.01214111,-0.003635173,-2.568133
0.6473315,-0.114184,-2.358666,0.3924707,0.02336325,-2.450878,0.1691081,0.2056087,-2.563943,-0.01214111,-0.003635173,-2.568133
0.6473315,-0.114184,-2.358666,0.3924707,0.02336325,-2.450878,0.1691081,0.2056087,-2.563943,-0.01214111,-0.003635173,-2.568133
0.6473315,-0.114184,-2.358666,0.3924707,0.02336325,-2.450878,0.1691081,0.2056087,-2.563943,-0.01214111,-0.003635173,-2.568133
0.6842645,-0.03357977,-2.328359,0.4131059,0.05715667,-2.425843,0.1687444,0.2071451,-2.561307,-0.0120709,-0.002411973,-2.567881
0.6842645,-0.03357977,-2.328359,0.4131059,0.05715667,-2.425843,0.1687444,0.2071451,-2.561307,-0.0120709,-0.002411973,-2.567881
0.7059991,0.04418524,-2.305799,0.4262383,0.09177435,-2.411191,0.1671349,0.2183641,-2.562324,-0.0107203,0.006282511,-2.567478
0.7059991,0.04418524,-2.305799,0.4262383,0.09177435,-2.411191,0.1671349,0.2183641,-2.562324,-0.0107203,0.006282511,-2.567478
0.7086738,0.1345005,-2.2812,0.432768,0.1443419,-2.401488,0.1639965,0.2141549,-2.553962,-0.01162614,0.0006987847,-2.568585
0.7086738,0.1345005,-2.2812,0.432768,0.1443419,-2.401488,0.1639965,0.2141549,-2.553962,-0.01162614,0.0006987847,-2.568585
0.7012848,0.2305108,-2.26082,0.4309787,0.1927107,-2.383972,0.1654457,0.2187731,-2.555379,-0.01117618,0.006066219,-2.569549
0.7012848,0.2305108,-2.26082,0.4309787,0.1927107,-2.383972,0.1654457,0.2187731,-2.555379,-0.01117618,0.006066219,-2.569549
0.688473,0.3164796,-2.233164,0.43094,0.2449605,-2.368707,0.1659159,0.2184167,-2.550786,-0.008949241,0.004637864,-2.569782
0.688473,0.3164796,-2.233164,0.43094,0.2449605,-2.368707,0.1659159,0.2184167,-2.550786,-0.008949241,0.004637864,-2.569782
0.6559123,0.3996917,-2.211637,0.4210624,0.2929223,-2.36424,0.1659952,0.2138077,-2.548057,-0.008090316,-0.0005037776,-2.568446
0.6559123,0.3996917,-2.211637,0.4210624,0.2929223,-2.36424,0.1659952,0.2138077,-2.548057,-0.008090316,-0.0005037776,-2.568446
0.6195269,0.4768182,-2.198233,0.4038389,0.3365456,-2.354053,0.1674763,0.2082718,-2.537308,-0.006263869,-0.005277974,-2.56632
0.6195269,0.4768182,-2.198233,0.4038389,0.3365456,-2.354053,0.1674763,0.2082718,-2.537308,-0.006263869,-0.005277974,-2.56632
0.6195269,0.4768182,-2.198233,0.4038389,0.3365456,-2.354053,0.1674763,0.2082718,-2.537308,-0.006263869,-0.005277974,-2.56632
0.5704558,0.5494632,-2.193003,0.3830354,0.371139,-2.348109,0.1662626,0.2102742,-2.537016,-0.006607589,-0.003828191,-2.567314
0.5704558,0.5494632,-2.193003,0.3830354,0.371139,-2.348109,0.1662626,0.2102742,-2.537016,-0.006607589,-0.003828191,-2.567314
0.5117194,0.6160837,-2.192625,0.359199,0.4022531,-2.348528,0.166911,0.210259,-2.536302,-0.006076755,-0.003394131,-2.569123
0.5117194,0.6160837,-2.192625,0.359199,0.4022531,-2.348528,0.166911,0.210259,-2.536302,-0.006076755,-0.003394131,-2.569123
0.4334895,0.6380123,-2.188727,0.3155226,0.4130549,-2.361245,0.1665817,0.2095065,-2.542094,-0.004781778,-0.005670076,-2.572621
0.4334895,0.6380123,-2.188727,0.3155226,0.4130549,-2.361245,0.1665817,0.2095065,-2.542094,-0.004781778,-0.005670076,-2.572621
0.3630708,0.659833,-2.187998,0.2813271,0.4238065,-2.367354,0.1669008,0.1963056,-2.528345,-0.0007059665,-0.01975221,-2.570944
0.3630708,0.659833,-2.187998,0.2813271,0.4238065,-2.367354,0.1669008,0.1963056,-2.528345,-0.0007059665,-0.01975221,-2.570944
0.2922189,0.673169,-2.188859,0.2556509,0.4319329,-2.37551,0.1653159,0.2155185,-2.534619,-0.002217266,-0.001864887,-2.569166
0.2922189,0.673169,-2.188859,0.2556509,0.4319329,-2.37551,0.1653159,0.2155185,-2.534619,-0.002217266,-0.001864887,-2.569166
0.2188448,0.6960139,-2.184029,0.2325471,0.4487438,-2.365217,0.1674743,0.2126462,-2.532422,0.0009029583,-0.005064061,-2.570398
0.2188448,0.6960139,-2.184029,0.2325471,0.4487438,-2.365217,0.1674743,0.2126462,-2.532422,0.0009029583,-0.005064061,-2.570398
0.1556917,0.7025454,-2.186633,0.2060737,0.4542976,-2.361037,0.1763524,0.2211343,-2.533926,-0.0006332622,0.01111911,-2.566691
0.1556917,0.7025454,-2.186633,0.2060737,0.4542976,-2.361037,0.1763524,0.2211343,-2.533926,-0.0006332622,0.01111911,-2.566691
0.08346339,0.6962131,-2.190482,0.1840242,0.461901,-2.361126,0.162209,0.2216164,-2.531204,-0.01168287,0.01000289,-2.570797
0.08346339,0.6962131,-2.190482,0.1840242,0.461901,-2.361126,0.162209,0.2216164,-2.531204,-0.01168287,0.01000289,-2.570797
0.01467109,0.683562,-2.193326,0.154369,0.4657432,-2.359015,0.1555291,0.219068,-2.531814,-0.0176148,0.00712459,-2.573515
0.01467109,0.683562,-2.193326,0.154369,0.4657432,-2.359015,0.1555291,0.219068,-2.531814,-0.0176148,0.00712459,-2.573515
-0.04518596,0.6504559,-2.201429,0.1352168,0.4600706,-2.360904,0.1564419,0.2084517,-2.524313,-0.01403592,-0.004529203,-2.571115
-0.04518596,0.6504559,-2.201429,0.1352168,0.4600706,-2.360904,0.1564419,0.2084517,-2.524313,-0.01403592,-0.004529203,-2.571115
-0.1140637,0.6168654,-2.214585,0.1098735,0.4598736,-2.353268,0.1541793,0.2029407,-2.524315,-0.01594154,-0.01049316,-2.570633
-0.1140637,0.6168654,-2.214585,0.1098735,0.4598736,-2.353268,0.1541793,0.2029407,-2.524315,-0.01594154,-0.01049316,-2.570633
-0.1140637,0.6168654,-2.214585,0.1098735,0.4598736,-2.353268,0.1541793,0.2029407,-2.524315,-0.01594154,-0.01049316,-2.570633
-0.1140637,0.6168654,-2.214585,0.1098735,0.4598736,-2.353268,0.1541793,0.2029407,-2.524315,-0.01594154,-0.01049316,-2.570633
-0.1629993,0.5731962,-2.231847,0.09306798,0.4543007,-2.348655,0.1513817,0.2086512,-2.529628,-0.01862026,-0.005391409,-2.573483
-0.1629993,0.5731962,-2.231847,0.09306798,0.4543007,-2.348655,0.1513817,0.2086512,-2.529628,-0.01862026,-0.005391409,-2.573483
-0.1629993,0.5731962,-2.231847,0.09306798,0.4543007,-2.348655,0.1513817,0.2086512,-2.529628,-0.01862026,-0.005391409,-2.573483
-0.1629993,0.5731962,-2.231847,0.09306798,0.4543007,-2.348655,0.1513817,0.2086512,-2.529628,-0.01862026,-0.005391409,-2.573483
-0.2002546,0.5171332,-2.241189,0.07762907,0.4510799,-2.343698,0.1335959,0.2103079,-2.536714,-0.02431085,-0.01445049,-2.567863
-0.2002546,0.5171332,-2.241189,0.07762907,0.4510799,-2.343698,0.1335959,0.2103079,-2.536714,-0.02431085,-0.01445049,-2.567863
-0.2292667,0.4616263,-2.256675,0.05907911,0.443132,-2.339524,0.1229213,0.2087475,-2.53189,-0.03208187,-0.01602601,-2.575734
-0.2292667,0.4616263,-2.256675,0.05907911,0.443132,-2.339524,0.1229213,0.2087475,-2.53189,-0.03208187,-0.01602601,-2.575734
-0.2292667,0.4616263,-2.256675,0.05907911,0.443132,-2.339524,0.1229213,0.2087475,-2.53189,-0.03208187,-0.01602601,-2.575734
