Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.2246026,-0.3655978,-2.488423,0.2500345,-0.07594027,-2.591721,0.184477,0.2140334,-2.587363,0.0002313559,0.008366236,-2.568241
0.2246026,-0.3655978,-2.488423,0.2500345,-0.07594027,-2.591721,0.184477,0.2140334,-2.587363,0.0002313559,0.008366236,-2.568241
0.2246026,-0.3655978,-2.488423,0.2500345,-0.07594027,-2.591721,0.184477,0.2140334,-2.587363,0.0002313559,0.008366236,-2.568241
0.2412228,-0.3591837,-2.482236,0.2510286,-0.07034549,-2.590214,0.1894435,0.2046777,-2.579686,0.00766287,-0.003684215,-2.57004
0.2412228,-0.3591837,-2.482236,0.2510286,-0.07034549,-2.590214,0.1894435,0.2046777,-2.579686,0.00766287,-0.003684215,-2.57004
0.255055,-0.3670056,-2.464195,0.249603,-0.08478659,-2.58225,0.1887089,0.2087119,-2.582097,0.01017229,-0.002235111,-2.567271
0.255055,-0.3670056,-2.464195,0.249603,-0.08478659,-2.58225,0.1887089,0.2087119,-2.582097,0.01017229,-0.002235111,-2.567271
0.255055,-0.3670056,-2.464195,0.249603,-0.08478659,-2.58225,0.1887089,0.2087119,-2.582097,0.01017229,-0.002235111,-2.567271
0.255055,-0.3670056,-2.464195,0.249603,-0.08478659,-2.58225,0.1887089,0.2087119,-2.582097,0.01017229,-0.002235111,-2.567271
0.268447,-0.3701702,-2.445115,0.2484367,-0.09519007,-2.575499,0.1884658,0.2081681,-2.579947,0.00957218,-0.002764343,-2.568233
0.268447,-0.3701702,-2.445115,0.2484367,-0.09519007,-2.575499,0.1884658,0.2081681,-2.579947,0.00957218,-0.002764343,-2.568233
0.283859,-0.377841,-2.448186,0.2516676,-0.1016386,-2.576388,0.1769337,0.170789,-2.556753,0.002012767,-0.0434026,-2.563816
0.283859,-0.377841,-2.448186,0.2516676,-0.1016386,-2.576388,0.1769337,0.170789,-2.556753,0.002012767,-0.0434026,-2.563816
0.283859,-0.377841,-2.448186,0.2516676,-0.1016386,-2.576388,0.1671076,0.1563972,-2.543816,0.004762391,-0.06621829,-2.56693
0.3089717,-0.379836,-2.45808,0.2569262,-0.1048763,-2.578316,0.1671076,0.1563972,-2.543816,0.004762391,-0.06621829,-2.56693
0.3089717,-0.379836,-2.45808,0.2569262,-0.1048763,-2.578316,0.1671076,0.1563972,-2.543816,0.004762391,-0.06621829,-2.56693
0.3089717,-0.379836,-2.45808,0.2569262,-0.1048763,-2.578316,0.1671076,0.1563972,-2.543816,0.004762391,-0.06621829,-2.56693
0.3089717,-0.379836,-2.45808,0.2569262,-0.1048763,-2.578316,0.1671076,0.1563972,-2.543816,0.004762391,-0.06621829,-2.56693
0.3341316,-0.3730983,-2.44808,0.2628203,-0.1064026,-2.57326,0.1795136,0.1916482,-2.56905,0.006838042,-0.0239896,-2.568724
0.3341316,-0.3730983,-2.44808,0.2628203,-0.1064026,-2.57326,0.1795136,0.1916482,-2.56905,0.006838042,-0.0239896,-2.568724
0.3880716,-0.3576067,-2.434721,0.2877094,-0.09705285,-2.55949,0.1868516,0.1649582,-2.558758,0.00780824,-0.04564884,-2.565589
0.3880716,-0.3576067,-2.434721,0.2877094,-0.09705285,-2.55949,0.1868516,0.1649582,-2.558758,0.00780824,-0.04564884,-2.565589
0.4363755,-0.3289938,-2.42166,0.3075913,-0.08477392,-2.545366,0.1856451,0.1448471,-2.552567,0.009748662,-0.0684825,-2.564308
0.4363755,-0.3289938,-2.42166,0.3075913,-0.08477392,-2.545366,0.1856451,0.1448471,-2.552567,0.009748662,-0.0684825,-2.564308
0.4903405,-0.2891846,-2.407061,0.3309847,-0.06766891,-2.524249,0.1634672,0.146476,-2.542455,-0.006534416,-0.07014993,-2.569302
0.4903405,-0.2891846,-2.407061,0.3309847,-0.06766891,-2.524249,0.1634672,0.146476,-2.542455,-0.006534416,-0.07014993,-2.569302
0.4903405,-0.2891846,-2.407061,0.3309847,-0.06766891,-2.524249,0.1634672,0.146476,-2.542455,-0.006534416,-0.07014993,-2.569302
0.4903405,-0.2891846,-2.407061,0.3309847,-0.06766891,-2.524249,0.1634672,0.146476,-2.542455,-0.006534416,-0.07014993,-2.569302
0.5439399,-0.24203,-2.403819,0.352088,-0.04274648,-2.501723,0.1734248,0.182059,-2.562298,-0.006419452,-0.0277137,-2.568919
0.5439399,-0.24203,-2.403819,0.352088,-0.04274648,-2.501723,0.1734248,0.182059,-2.562298,-0.006419452,-0.0277137,-2.568919
0.5983009,-0.1874996,-2.388059,0.380114,-0.01545544,-2.481651,0.1590534,0.1738313,-2.550436,-0.008623123,-0.04502444,-2.570165
0.5983009,-0.1874996,-2.388059,0.380114,-0.01545544,-2.481651,0.1590534,0.1738313,-2.550436,-0.008623123,-0.04502444,-2.570165
0.6431382,-0.1112395,-2.36779,0.4011933,0.01662374,-2.465167,0.150634,0.1625015,-2.546353,-0.01163494,-0.06070457,-2.567001
0.6431382,-0.1112395,-2.36779,0.4011933,0.01662374,-2.465167,0.150634,0.1625015,-2.546353,-0.01163494,-0.06070457,-2.567001
0.6929584,-0.02476935,-2.356748,0.4277084,0.05298228,-2.446275,0.1478774,0.1573317,-2.547058,-0.01402839,-0.06621595,-2.568275
0.6929584,-0.02476935,-2.356748,0.4277084,0.05298228,-2.446275,0.1478774,0.1573317,-2.547058,-0.01402839,-0.06621595,-2.568275
0.7160673,0.05945863,-2.342505,0.441947,0.1074976,-2.4288,0.1638146,0.1884999,-2.555315,-0.01090812,-0.02520982,-2.572335
0.7160673,0.05945863,-2.342505,0.441947,0.1074976,-2.4288,0.1638146,0.1884999,-2.555315,-0.01090812,-0.02520982,-2.572335
0.7286063,0.1448038,-2.329419,0.4501005,0.1558082,-2.417909,0.16616,0.1998778,-2.549367,-0.0101278,-0.01219354,-2.572482
0.7286063,0.1448038,-2.329419,0.4501005,0.1558082,-2.417909,0.16616,0.1998778,-2.549367,-0.0101278,-0.01219354,-2.572482
0.7286063,0.1448038,-2.329419,0.4501005,0.1558082,-2.417909,0.16616,0.1998778,-2.549367,-0.0101278,-0.01219354,-2.572482
0.7286063,0.1448038,-2.329419,0.4501005,0.1558082,-2.417909,0.16616,0.1998778,-2.549367,-0.0101278,-0.01219354,-2.572482
0.7289537,0.2496196,-2.312551,0.4551587,0.2058508,-2.407821,0.1689729,0.2074516,-2.550612,-0.007879384,-0.004316016,-2.573031
0.7289537,0.2496196,-2.312551,0.4551587,0.2058508,-2.407821,0.1689729,0.2074516,-2.550612,-0.007879384,-0.004316016,-2.573031
0.7082338,0.3553802,-2.278516,0.4509379,0.2657999,-2.394978,0.1682389,0.2074574,-2.544706,-0.007920644,-0.004410654,-2.571489
0.7082338,0.3553802,-2.278516,0.4509379,0.2657999,-2.394978,0.1682389,0.2074574,-2.544706,-0.007920644,-0.004410654,-2.571489
0.6721235,0.4458297,-2.254629,0.4332336,0.3211043,-2.386876,0.1691125,0.2073504,-2.539732,-0.005899063,-0.004479982,-2.573426
0.6721235,0.4458297,-2.254629,0.4332336,0.3211043,-2.386876,0.1691125,0.2073504,-2.539732,-0.005899063,-0.004479982,-2.573426
0.6364659,0.5297194,-2.246775,0.4142612,0.3704267,-2.381102,0.1697304,0.2023049,-2.536396,-0.004450741,-0.009846661,-2.572454
0.6364659,0.5297194,-2.246775,0.4142612,0.3704267,-2.381102,0.1697304,0.2023049,-2.536396,-0.004450741,-0.009846661,-2.572454
0.5845665,0.6017336,-2.244986,0.3881616,0.4073613,-2.383679,0.1710582,0.1716703,-2.535023,-0.002465613,-0.0427301,-2.556727
0.5845665,0.6017336,-2.244986,0.3881616,0.4073613,-2.383679,0.1710582,0.1716703,-2.535023,-0.002465613,-0.0427301,-2.556727
0.4868326,0.6209412,-2.258502,0.3298241,0.4033975,-2.409284,0.1693835,0.1926015,-2.540518,-0.006200497,-0.0196327,-2.566984
0.4868326,0.6209412,-2.258502,0.3298241,0.4033975,-2.409284,0.1693835,0.1926015,-2.540518,-0.006200497,-0.0196327,-2.566984
0.4868326,0.6209412,-2.258502,0.3298241,0.4033975,-2.409284,0.1693835,0.1926015,-2.540518,-0.006200497,-0.0196327,-2.566984
0.4868326,0.6209412,-2.258502,0.3298241,0.4033975,-2.409284,0.1693835,0.1926015,-2.540518,-0.006200497,-0.0196327,-2.566984
0.4868326,0.6209412,-2.258502,0.3298241,0.4033975,-2.409284,0.1693835,0.1926015,-2.540518,-0.006200497,-0.0196327,-2.566984
0.4158143,0.6662093,-2.247829,0.3007098,0.4294657,-2.406303,0.1603899,0.228599,-2.553054,-0.01016203,0.01178565,-2.569663
0.4158143,0.6662093,-2.247829,0.3007098,0.4294657,-2.406303,0.1603899,0.228599,-2.553054,-0.01016203,0.01178565,-2.569663
0.3511199,0.704673,-2.237984,0.2748385,0.4516586,-2.394994,0.1650515,0.2196156,-2.542644,-0.003510055,0.002977002,-2.573765
0.3511199,0.704673,-2.237984,0.2748385,0.4516586,-2.394994,0.1650515,0.2196156,-2.542644,-0.003510055,0.002977002,-2.573765
0.2810673,0.7227113,-2.234068,0.2503449,0.4616489,-2.392988,0.1677618,0.2125884,-2.541006,0.005208342,-0.008243641,-2.577461
0.2810673,0.7227113,-2.234068,0.2503449,0.4616489,-2.392988,0.1677618,0.2125884,-2.541006,0.005208342,-0.008243641,-2.577461
0.2810673,0.7227113,-2.234068,0.2503449,0.4616489,-2.392988,0.1677618,0.2125884,-2.541006,0.005208342,-0.008243641,-2.577461
0.2810673,0.7227113,-2.234068,0.2503449,0.4616489,-2.392988,0.1677618,0.2125884,-2.541006,0.005208342,-0.008243641,-2.577461
0.2054883,0.7250815,-2.235347,0.2293326,0.463818,-2.394045,0.1677745,0.2058014,-2.542907,0.003824173,-0.01464451,-2.576514
0.2054883,0.7250815,-2.235347,0.2293326,0.463818,-2.394045,0.1677745,0.2058014,-2.542907,0.003824173,-0.01464451,-2.576514
0.131047,0.7158475,-2.23823,0.2070657,0.4645713,-2.396657,0.1614663,0.1962119,-2.541894,0.001886105,-0.02731237,-2.576545
0.131047,0.7158475,-2.23823,0.2070657,0.4645713,-2.396657,0.1614663,0.1962119,-2.541894,0.001886105,-0.02731237,-2.576545
0.06622031,0.6953756,-2.251272,0.1896481,0.4576646,-2.400931,0.1562175,0.1853355,-2.536575,-0.000707534,-0.03954815,-2.574572
0.06622031,0.6953756,-2.251272,0.1896481,0.4576646,-2.400931,0.1562175,0.1853355,-2.536575,-0.000707534,-0.03954815,-2.574572
0.06622031,0.6953756,-2.251272,0.1896481,0.4576646,-2.400931,0.1562175,0.1853355,-2.536575,-0.000707534,-0.03954815,-2.574572
0.06622031,0.6953756,-2.251272,0.1896481,0.4576646,-2.400931,0.1562175,0.1853355,-2.536575,-0.000707534,-0.03954815,-2.574572
-0.057565,0.6674388,-2.261876,0.1442829,0.4711167,-2.386284,0.1454218,0.177264,-2.533664,-0.01276475,-0.04701982,-2.569907
-0.057565,0.6674388,-2.261876,0.1442829,0.4711167,-2.386284,0.1454218,0.177264,-2.533664,-0.01276475,-0.04701982,-2.569907
-0.1335866,0.6389064,-2.27189,0.1111693,0.4741958,-2.370188,0.1450811,0.1750129,-2.535427,-0.01368836,-0.04897614,-2.571058
-0.1335866,0.6389064,-2.27189,0.1111693,0.4741958,-2.370188,0.1450811,0.1750129,-2.535427,-0.01368836,-0.04897614,-2.571058
-0.1744507,0.5870435,-2.273759,0.0946786,0.4621491,-2.366166,0.1460873,0.1734418,-2.537647,-0.01275791,-0.0509118,-2.570586
-0.1744507,0.5870435,-2.273759,0.0946786,0.4621491,-2.366166,0.1460873,0.1734418,-2.537647,-0.01275791,-0.0509118,-2.570586
