Hand_R, , ,Elbow_R, , ,Shoulder_R, , ,Body, , 
0.5577301,-0.2322971,-2.409676,0.3643166,-0.05146969,-2.499032,0.1657006,0.1833662,-2.551348,-0.01786681,-0.02357062,-2.560164
0.5577301,-0.2322971,-2.409676,0.3643166,-0.05146969,-2.499032,0.1657006,0.1833662,-2.551348,-0.01786681,-0.02357062,-2.560164
0.609134,-0.1807188,-2.403099,0.3921582,-0.02220342,-2.48022,0.1661062,0.1909858,-2.552629,-0.01657073,-0.0168017,-2.562348
0.609134,-0.1807188,-2.403099,0.3921582,-0.02220342,-2.48022,0.1661062,0.1909858,-2.552629,-0.01657073,-0.0168017,-2.562348
0.6599672,-0.1078647,-2.388309,0.4131875,0.009762074,-2.448488,0.166622,0.1987724,-2.554012,-0.01434353,-0.01039963,-2.566147
0.6599672,-0.1078647,-2.388309,0.4131875,0.009762074,-2.448488,0.166622,0.1987724,-2.554012,-0.01434353,-0.01039963,-2.566147
0.6599672,-0.1078647,-2.388309,0.4131875,0.009762074,-2.448488,0.166622,0.1987724,-2.554012,-0.01434353,-0.01039963,-2.566147
0.6599672,-0.1078647,-2.388309,0.4131875,0.009762074,-2.448488,0.166622,0.1987724,-2.554012,-0.01434353,-0.01039963,-2.566147
0.6989275,-0.0232326,-2.374351,0.4333203,0.05729872,-2.432505,0.1664902,0.2040784,-2.559432,-0.0124969,-0.006960697,-2.566243
0.6989275,-0.0232326,-2.374351,0.4333203,0.05729872,-2.432505,0.1664902,0.2040784,-2.559432,-0.0124969,-0.006960697,-2.566243
0.7182996,0.05494008,-2.35524,0.4441827,0.09923302,-2.423986,0.1647474,0.2061736,-2.561214,-0.0131928,-0.005852373,-2.566129
0.7182996,0.05494008,-2.35524,0.4441827,0.09923302,-2.423986,0.1647474,0.2061736,-2.561214,-0.0131928,-0.005852373,-2.566129
0.720036,0.1467741,-2.331332,0.4457341,0.1537657,-2.416003,0.1628762,0.2079939,-2.555493,-0.01324631,-0.005374266,-2.565091
0.720036,0.1467741,-2.331332,0.4457341,0.1537657,-2.416003,0.1628762,0.2079939,-2.555493,-0.01324631,-0.005374266,-2.565091
0.720036,0.1467741,-2.331332,0.4457341,0.1537657,-2.416003,0.1628762,0.2079939,-2.555493,-0.01324631,-0.005374266,-2.565091
0.7217321,0.2422472,-2.315448,0.4501904,0.200484,-2.403083,0.1620284,0.2039251,-2.548562,-0.01314677,-0.009943434,-2.563193
0.7217321,0.2422472,-2.315448,0.4501904,0.200484,-2.403083,0.1620284,0.2039251,-2.548562,-0.01314677,-0.009943434,-2.563193
0.7103785,0.3357252,-2.288704,0.4459265,0.2620166,-2.388586,0.1630132,0.21323,-2.55073,-0.01148682,-0.001225102,-2.565062
0.7103785,0.3357252,-2.288704,0.4459265,0.2620166,-2.388586,0.1630132,0.21323,-2.55073,-0.01148682,-0.001225102,-2.565062
0.6764845,0.4354365,-2.259033,0.4324362,0.3193045,-2.38074,0.16088,0.2245912,-2.551886,-0.01188804,0.008943735,-2.568619
0.6764845,0.4354365,-2.259033,0.4324362,0.3193045,-2.38074,0.16088,0.2245912,-2.551886,-0.01188804,0.008943735,-2.568619
0.6360155,0.5180615,-2.24655,0.4134486,0.359376,-2.375057,0.1590901,0.2215475,-2.543335,-0.01183908,0.005489581,-2.57016
0.6360155,0.5180615,-2.24655,0.4134486,0.359376,-2.375057,0.1590901,0.2215475,-2.543335,-0.01183908,0.005489581,-2.57016
0.5823919,0.5878695,-2.24388,0.3851149,0.3918796,-2.374138,0.1597302,0.2182698,-2.534286,-0.01265259,0.005161386,-2.572492
0.5823919,0.5878695,-2.24388,0.3851149,0.3918796,-2.374138,0.1597302,0.2182698,-2.534286,-0.01265259,0.005161386,-2.572492
0.520704,0.6401234,-2.237505,0.3518407,0.4189034,-2.36979,0.1613998,0.2115674,-2.530616,-0.01024697,-0.001974642,-2.57027
0.520704,0.6401234,-2.237505,0.3518407,0.4189034,-2.36979,0.1613998,0.2115674,-2.530616,-0.01024697,-0.001974642,-2.57027
0.432626,0.6600628,-2.223804,0.314085,0.4241294,-2.379663,0.1630294,0.2094985,-2.534865,-0.008311607,-0.005135232,-2.569714
0.432626,0.6600628,-2.223804,0.314085,0.4241294,-2.379663,0.1630294,0.2094985,-2.534865,-0.008311607,-0.005135232,-2.569714
0.432626,0.6600628,-2.223804,0.314085,0.4241294,-2.379663,0.1630294,0.2094985,-2.534865,-0.008311607,-0.005135232,-2.569714
0.432626,0.6600628,-2.223804,0.314085,0.4241294,-2.379663,0.1630294,0.2094985,-2.534865,-0.008311607,-0.005135232,-2.569714
0.3567528,0.680141,-2.214283,0.2811159,0.4323686,-2.379184,0.1674959,0.2177041,-2.537985,-0.004411555,0.003268644,-2.571389
0.3567528,0.680141,-2.214283,0.2811159,0.4323686,-2.379184,0.1674959,0.2177041,-2.537985,-0.004411555,0.003268644,-2.571389
0.2800408,0.6944383,-2.196144,0.2544664,0.4445779,-2.37235,0.1690985,0.2218461,-2.541463,-0.003358844,0.007595803,-2.573224
0.2800408,0.6944383,-2.196144,0.2544664,0.4445779,-2.37235,0.1690985,0.2218461,-2.541463,-0.003358844,0.007595803,-2.573224
0.2019624,0.7006197,-2.190475,0.2332632,0.4496948,-2.36347,0.1658962,0.2200666,-2.540043,-0.004894781,0.004856945,-2.574192
0.2019624,0.7006197,-2.190475,0.2332632,0.4496948,-2.36347,0.1658962,0.2200666,-2.540043,-0.004894781,0.004856945,-2.574192
0.1254701,0.6912959,-2.194777,0.2131032,0.4491297,-2.360572,0.165433,0.218117,-2.541342,-0.006233755,0.003383015,-2.574093
0.1254701,0.6912959,-2.194777,0.2131032,0.4491297,-2.360572,0.165433,0.218117,-2.541342,-0.006233755,0.003383015,-2.574093
0.04946782,0.6707054,-2.199035,0.1900185,0.4514276,-2.36011,0.1653155,0.219096,-2.541561,-0.006431525,0.004410072,-2.574232
0.04946782,0.6707054,-2.199035,0.1900185,0.4514276,-2.36011,0.1653155,0.219096,-2.541561,-0.006431525,0.004410072,-2.574232
-0.02094835,0.6448197,-2.207107,0.1703528,0.4568189,-2.347326,0.1626602,0.2158101,-2.541856,-0.009445513,0.001264896,-2.573426
