Hand_R,,
0.08150046,0.4155481,-1.53115
0.08150046,0.4155481,-1.53115
0.06048806,0.4105903,-1.536312
0.06048806,0.4105903,-1.536312
0.05150673,0.4046063,-1.529171
0.05150673,0.4046063,-1.529171
0.05150673,0.4046063,-1.529171
0.05150673,0.4046063,-1.529171
0.04203263,0.3943996,-1.504509
0.04203263,0.3943996,-1.504509
0.03534062,0.3832795,-1.479154
0.03534062,0.3832795,-1.479154
0.03534062,0.3832795,-1.479154
0.03534062,0.3832795,-1.479154
0.03224477,0.3713512,-1.446249
0.03224477,0.3713512,-1.446249
0.03224477,0.3713512,-1.446249
0.03224477,0.3713512,-1.446249
0.03088839,0.3469362,-1.405571
0.03088839,0.3469362,-1.405571
0.02857179,0.3169172,-1.366905
0.02857179,0.3169172,-1.366905
0.02445733,0.2822905,-1.328463
0.02445733,0.2822905,-1.328463
0.02445733,0.2822905,-1.328463
0.02445733,0.2822905,-1.328463
0.02996343,0.2322107,-1.282363
0.02996343,0.2322107,-1.282363
0.0351157,0.1513029,-1.248913
0.0351157,0.1513029,-1.248913
0.03554208,0.06466498,-1.278055
0.03554208,0.06466498,-1.278055
0.03554208,0.06466498,-1.278055
0.03554208,0.06466498,-1.278055
0.07160731,-0.04396001,-1.273827
0.07160731,-0.04396001,-1.273827
0.08089887,-0.1156562,-1.297022
0.08089887,-0.1156562,-1.297022
0.07993535,-0.2087947,-1.311413
0.07993535,-0.2087947,-1.311413
0.07993535,-0.2087947,-1.311413
0.07993535,-0.2087947,-1.311413
0.07653522,-0.260547,-1.346811
0.07653522,-0.260547,-1.346811
0.07653522,-0.260547,-1.346811
0.07653522,-0.260547,-1.346811
0.0788725,-0.3002164,-1.396585
