Hand_L, , ,Shoulder_L, , 
-0.4729093,0.3690044,-2.179183,-0.1352418,0.2960735,-2.563136
-0.4729093,0.3690044,-2.179183,-0.1352418,0.2960735,-2.563136
-0.4729093,0.3690044,-2.179183,-0.1352418,0.2960735,-2.563136
-0.5113775,0.3189824,-2.199582,-0.1351694,0.2952799,-2.561309
-0.5113775,0.3189824,-2.199582,-0.1351694,0.2952799,-2.561309
-0.55408,0.2271323,-2.232578,-0.135696,0.2913135,-2.55736
-0.55408,0.2271323,-2.232578,-0.135696,0.2913135,-2.55736
-0.55408,0.2271323,-2.232578,-0.135696,0.2913135,-2.55736
-0.55408,0.2271323,-2.232578,-0.135696,0.2913135,-2.55736
-0.5550783,0.1557639,-2.273381,-0.1371896,0.2886676,-2.556396
-0.5550783,0.1557639,-2.273381,-0.1371896,0.2886676,-2.556396
-0.5410926,0.08804586,-2.293251,-0.1380019,0.2883251,-2.556516
-0.5410926,0.08804586,-2.293251,-0.1380019,0.2883251,-2.556516
-0.5033295,0.02055587,-2.340509,-0.1373007,0.2884485,-2.557407
-0.5033295,0.02055587,-2.340509,-0.1373007,0.2884485,-2.557407
-0.4784958,-0.03723679,-2.369489,-0.136161,0.290217,-2.561803
-0.4784958,-0.03723679,-2.369489,-0.136161,0.290217,-2.561803
-0.4507714,-0.08241033,-2.381522,-0.1367858,0.2891375,-2.561446
-0.4507714,-0.08241033,-2.381522,-0.1367858,0.2891375,-2.561446
-0.4115113,-0.1202256,-2.397708,-0.1372074,0.2884849,-2.561444
-0.4115113,-0.1202256,-2.397708,-0.1372074,0.2884849,-2.561444
-0.3581836,-0.1533415,-2.403244,-0.1373696,0.2887081,-2.561526
-0.3581836,-0.1533415,-2.403244,-0.1373696,0.2887081,-2.561526
-0.298245,-0.165579,-2.410849,-0.1374706,0.2871111,-2.561688
-0.298245,-0.165579,-2.410849,-0.1374706,0.2871111,-2.561688
-0.2416922,-0.1810351,-2.38304,-0.1377064,0.2862336,-2.560835
-0.2416922,-0.1810351,-2.38304,-0.1377064,0.2862336,-2.560835
-0.2416922,-0.1810351,-2.38304,-0.1377064,0.2862336,-2.560835
-0.2416922,-0.1810351,-2.38304,-0.1377064,0.2862336,-2.560835
-0.1747871,-0.1790594,-2.325366,-0.1378116,0.2806337,-2.557944
-0.1747871,-0.1790594,-2.325366,-0.1378116,0.2806337,-2.557944
-0.1294723,-0.1635969,-2.319267,-0.1372211,0.2812558,-2.558343
-0.1294723,-0.1635969,-2.319267,-0.1372211,0.2812558,-2.558343
-0.1294723,-0.1635969,-2.319267,-0.1372211,0.2812558,-2.558343
-0.09057632,-0.1265306,-2.298235,-0.1361929,0.2812075,-2.5585
-0.09057632,-0.1265306,-2.298235,-0.1361929,0.2812075,-2.5585
-0.09057632,-0.1265306,-2.298235,-0.1361929,0.2812075,-2.5585
-0.09057632,-0.1265306,-2.298235,-0.1361929,0.2812075,-2.5585
-0.04868213,-0.0900068,-2.304431,-0.1340948,0.2810927,-2.559793
-0.04868213,-0.0900068,-2.304431,-0.1340948,0.2810927,-2.559793
-9.790235E-05,-0.04755917,-2.261675,-0.1329354,0.2816231,-2.558724
-9.790235E-05,-0.04755917,-2.261675,-0.1329354,0.2816231,-2.558724
0.03583378,0.01269836,-2.226217,-0.1250945,0.2821857,-2.557832
0.03583378,0.01269836,-2.226217,-0.1250945,0.2821857,-2.557832
0.03583378,0.01269836,-2.226217,-0.1250945,0.2821857,-2.557832
0.03583378,0.01269836,-2.226217,-0.1250945,0.2821857,-2.557832
0.04766896,0.07092508,-2.203946,-0.1172999,0.2864261,-2.556351
0.04766896,0.07092508,-2.203946,-0.1172999,0.2864261,-2.556351
0.0659477,0.13952,-2.175689,-0.1125926,0.2871317,-2.557207
0.0659477,0.13952,-2.175689,-0.1125926,0.2871317,-2.557207
0.08000856,0.2116386,-2.156852,-0.1141534,0.284532,-2.555968
0.08000856,0.2116386,-2.156852,-0.1141534,0.284532,-2.555968
0.08084486,0.2868916,-2.135555,-0.1098945,0.2848487,-2.553044
0.08084486,0.2868916,-2.135555,-0.1098945,0.2848487,-2.553044
0.08084486,0.2868916,-2.135555,-0.1098945,0.2848487,-2.553044
0.08084486,0.2868916,-2.135555,-0.1098945,0.2848487,-2.553044
0.07819729,0.3532577,-2.136963,-0.1057837,0.2881843,-2.550809
0.07819729,0.3532577,-2.136963,-0.1057837,0.2881843,-2.550809
0.06323356,0.3935114,-2.138322,-0.1043876,0.2859694,-2.54339
0.06323356,0.3935114,-2.138322,-0.1043876,0.2859694,-2.54339
0.03753457,0.4392347,-2.128982,-0.1039846,0.2736177,-2.545313
0.03753457,0.4392347,-2.128982,-0.1039846,0.2736177,-2.545313
0.03753457,0.4392347,-2.128982,-0.1039846,0.2736177,-2.545313
0.03753457,0.4392347,-2.128982,-0.1039846,0.2736177,-2.545313
0.01018579,0.4784997,-2.13714,-0.1062684,0.2767693,-2.546759
0.01018579,0.4784997,-2.13714,-0.1062684,0.2767693,-2.546759
-0.007810546,0.4956207,-2.139827,-0.1063773,0.2808453,-2.547501
-0.007810546,0.4956207,-2.139827,-0.1063773,0.2808453,-2.547501
-0.04900691,0.5162592,-2.150548,-0.1080893,0.2832021,-2.547049
-0.04900691,0.5162592,-2.150548,-0.1080893,0.2832021,-2.547049
-0.06977693,0.513612,-2.151659,-0.1090971,0.2855232,-2.549273
-0.06977693,0.513612,-2.151659,-0.1090971,0.2855232,-2.549273
