Hand_L, , ,Shoulder_L, , 
-0.3260811,0.5407256,-2.116083,-0.1588986,0.3008342,-2.55916
-0.3749172,0.518427,-2.117425,-0.1599018,0.3111887,-2.559042
-0.3749172,0.518427,-2.117425,-0.1599018,0.3111887,-2.559042
-0.4188054,0.481063,-2.109615,-0.158124,0.3164103,-2.559177
-0.4188054,0.481063,-2.109615,-0.158124,0.3164103,-2.559177
-0.4694242,0.4419293,-2.124831,-0.1587257,0.315232,-2.559
-0.4694242,0.4419293,-2.124831,-0.1587257,0.315232,-2.559
-0.5132462,0.3870357,-2.146481,-0.1593286,0.3064273,-2.554136
-0.5132462,0.3870357,-2.146481,-0.1593286,0.3064273,-2.554136
-0.5132462,0.3870357,-2.146481,-0.1593286,0.3064273,-2.554136
-0.5132462,0.3870357,-2.146481,-0.1593286,0.3064273,-2.554136
-0.541469,0.3378589,-2.148051,-0.1579145,0.3043939,-2.553119
-0.541469,0.3378589,-2.148051,-0.1579145,0.3043939,-2.553119
-0.5737832,0.2805815,-2.168015,-0.1575571,0.3084511,-2.553933
-0.5737832,0.2805815,-2.168015,-0.1575571,0.3084511,-2.553933
-0.5877538,0.2218568,-2.184727,-0.1576011,0.3075346,-2.556362
-0.5877538,0.2218568,-2.184727,-0.1576011,0.3075346,-2.556362
-0.5732418,0.08602599,-2.242507,-0.1563393,0.3061702,-2.557142
-0.5732418,0.08602599,-2.242507,-0.1563393,0.3061702,-2.557142
-0.5357087,-2.777002E-05,-2.265229,-0.1567217,0.3138306,-2.561027
-0.5357087,-2.777002E-05,-2.265229,-0.1567217,0.3138306,-2.561027
-0.4975955,-0.05697392,-2.284425,-0.1578673,0.309046,-2.558011
-0.4975955,-0.05697392,-2.284425,-0.1578673,0.309046,-2.558011
-0.4975955,-0.05697392,-2.284425,-0.1578673,0.309046,-2.558011
-0.4975955,-0.05697392,-2.284425,-0.1578673,0.309046,-2.558011
-0.4635247,-0.1058068,-2.293449,-0.1581597,0.3069011,-2.554383
-0.4635247,-0.1058068,-2.293449,-0.1581597,0.3069011,-2.554383
-0.4635247,-0.1058068,-2.293449,-0.1581597,0.3069011,-2.554383
-0.4165034,-0.1435458,-2.309175,-0.1590783,0.315669,-2.557659
-0.4165034,-0.1435458,-2.309175,-0.1590783,0.315669,-2.557659
-0.3519187,-0.1755883,-2.304316,-0.1612649,0.3104817,-2.557759
-0.3519187,-0.1755883,-2.304316,-0.1612649,0.3104817,-2.557759
-0.2840635,-0.1868218,-2.305893,-0.1617938,0.3104087,-2.557478
-0.2840635,-0.1868218,-2.305893,-0.1617938,0.3104087,-2.557478
-0.2175191,-0.1854407,-2.295588,-0.1641275,0.3136668,-2.556685
-0.2175191,-0.1854407,-2.295588,-0.1641275,0.3136668,-2.556685
-0.1634897,-0.1797095,-2.285042,-0.1648703,0.3140493,-2.556504
-0.1634897,-0.1797095,-2.285042,-0.1648703,0.3140493,-2.556504
-0.1634897,-0.1797095,-2.285042,-0.1648703,0.3140493,-2.556504
-0.1634897,-0.1797095,-2.285042,-0.1648703,0.3140493,-2.556504
-0.1023965,-0.1448391,-2.267478,-0.1666091,0.309606,-2.553402
-0.1023965,-0.1448391,-2.267478,-0.1666091,0.309606,-2.553402
-0.05949946,-0.1135675,-2.26589,-0.167478,0.3103753,-2.549437
-0.05949946,-0.1135675,-2.26589,-0.167478,0.3103753,-2.549437
-0.01121395,-0.06612471,-2.239044,-0.1666649,0.3083911,-2.543926
-0.01121395,-0.06612471,-2.239044,-0.1666649,0.3083911,-2.543926
0.03583492,-0.01103436,-2.208444,-0.1650531,0.3086132,-2.539036
0.03583492,-0.01103436,-2.208444,-0.1650531,0.3086132,-2.539036
0.06362789,0.05358962,-2.177471,-0.162724,0.3062212,-2.534503
0.06362789,0.05358962,-2.177471,-0.162724,0.3062212,-2.534503
0.08067195,0.1205648,-2.161888,-0.158395,0.3033835,-2.531654
0.08067195,0.1205648,-2.161888,-0.158395,0.3033835,-2.531654
