Hand_L, , ,Shoulder_L, , 
-0.4567674,0.3876222,-2.095652,-0.143235,0.3030919,-2.529678
-0.4567674,0.3876222,-2.095652,-0.143235,0.3030919,-2.529678
-0.4567674,0.3876222,-2.095652,-0.143235,0.3030919,-2.529678
-0.4567674,0.3876222,-2.095652,-0.143235,0.3030919,-2.529678
-0.4567674,0.3876222,-2.095652,-0.143235,0.3030919,-2.529678
-0.537223,0.2789714,-2.108362,-0.1421441,0.3040997,-2.531579
-0.537223,0.2789714,-2.108362,-0.1421441,0.3040997,-2.531579
-0.5730252,0.1952185,-2.129472,-0.1426275,0.3038177,-2.533978
-0.5730252,0.1952185,-2.129472,-0.1426275,0.3038177,-2.533978
-0.5869743,0.1039565,-2.173111,-0.141222,0.3027323,-2.534608
-0.5869743,0.1039565,-2.173111,-0.141222,0.3027323,-2.534608
-0.5811297,0.01859728,-2.223463,-0.1418102,0.2999799,-2.532264
-0.5811297,0.01859728,-2.223463,-0.1418102,0.2999799,-2.532264
-0.5461493,-0.05674637,-2.272974,-0.1433063,0.3010485,-2.534595
-0.5461493,-0.05674637,-2.272974,-0.1433063,0.3010485,-2.534595
-0.5009568,-0.1207577,-2.324499,-0.1428994,0.3007262,-2.537767
-0.5009568,-0.1207577,-2.324499,-0.1428994,0.3007262,-2.537767
-0.4468296,-0.1714664,-2.356225,-0.1459209,0.3057537,-2.53988
-0.4468296,-0.1714664,-2.356225,-0.1459209,0.3057537,-2.53988
-0.2937238,-0.2264628,-2.397119,-0.1535287,0.3089006,-2.552051
-0.2937238,-0.2264628,-2.397119,-0.1535287,0.3089006,-2.552051
-0.2275379,-0.229572,-2.397232,-0.15607,0.3103398,-2.552434
-0.2275379,-0.229572,-2.397232,-0.15607,0.3103398,-2.552434
-0.1586306,-0.2280071,-2.365453,-0.1563031,0.3143837,-2.55257
-0.1586306,-0.2280071,-2.365453,-0.1563031,0.3143837,-2.55257
-0.1024534,-0.1976993,-2.335084,-0.1548831,0.3105233,-2.549567
-0.1024534,-0.1976993,-2.335084,-0.1548831,0.3105233,-2.549567
-0.05778398,-0.1809352,-2.332458,-0.1547202,0.3138764,-2.550899
-0.05778398,-0.1809352,-2.332458,-0.1547202,0.3138764,-2.550899
-0.009363986,-0.1212939,-2.328878,-0.1538439,0.3104716,-2.545189
-0.009363986,-0.1212939,-2.328878,-0.1538439,0.3104716,-2.545189
0.01789722,-0.05974802,-2.300032,-0.1539959,0.3091982,-2.543192
0.01789722,-0.05974802,-2.300032,-0.1539959,0.3091982,-2.543192
0.05679549,0.01534123,-2.240691,-0.15412,0.3048808,-2.541538
0.05679549,0.01534123,-2.240691,-0.15412,0.3048808,-2.541538
0.07560499,0.08000421,-2.208858,-0.1536765,0.3053845,-2.538504
0.07560499,0.08000421,-2.208858,-0.1536765,0.3053845,-2.538504
0.09644767,0.1625148,-2.178924,-0.1514202,0.3029111,-2.531403
0.09644767,0.1625148,-2.178924,-0.1514202,0.3029111,-2.531403
0.09644767,0.1625148,-2.178924,-0.1514202,0.3029111,-2.531403
0.0980624,0.2474272,-2.163378,-0.1471763,0.3029303,-2.534717
0.0980624,0.2474272,-2.163378,-0.1471763,0.3029303,-2.534717
0.09595113,0.3177969,-2.15565,-0.1416729,0.3069894,-2.536492
0.09595113,0.3177969,-2.15565,-0.1416729,0.3069894,-2.536492
0.08205107,0.3777627,-2.150796,-0.1401734,0.3030108,-2.535282
0.08205107,0.3777627,-2.150796,-0.1401734,0.3030108,-2.535282
0.06078164,0.4207543,-2.159988,-0.1408767,0.3013034,-2.531585
0.06078164,0.4207543,-2.159988,-0.1408767,0.3013034,-2.531585
0.03002557,0.4647101,-2.162797,-0.133275,0.3024012,-2.527849
0.03002557,0.4647101,-2.162797,-0.133275,0.3024012,-2.527849
0.00485841,0.4899637,-2.164443,-0.1411301,0.2961242,-2.526628
0.00485841,0.4899637,-2.164443,-0.1411301,0.2961242,-2.526628
-0.02017815,0.5115798,-2.164416,-0.145401,0.2862415,-2.526144
-0.02017815,0.5115798,-2.164416,-0.145401,0.2862415,-2.526144
-0.05312179,0.5275629,-2.160166,-0.1466142,0.2794271,-2.523966
-0.05312179,0.5275629,-2.160166,-0.1466142,0.2794271,-2.523966
-0.0724576,0.536352,-2.159342,-0.1477352,0.2611487,-2.522673
-0.0724576,0.536352,-2.159342,-0.1477352,0.2611487,-2.522673
-0.09844501,0.5394074,-2.156382,-0.1460951,0.2487911,-2.517418
-0.09844501,0.5394074,-2.156382,-0.1460951,0.2487911,-2.517418
-0.1240842,0.5360129,-2.148606,-0.1332279,0.2919705,-2.529512
