Hand_L, , ,Shoulder_L, , 
-0.4751643,0.3851536,-2.11525,-0.1420578,0.3077161,-2.550555
-0.4751643,0.3851536,-2.11525,-0.1420578,0.3077161,-2.550555
-0.5211014,0.3376038,-2.120851,-0.1406294,0.3073458,-2.551636
-0.5211014,0.3376038,-2.120851,-0.1406294,0.3073458,-2.551636
-0.5597377,0.2825008,-2.140915,-0.1405993,0.3109878,-2.556277
-0.5597377,0.2825008,-2.140915,-0.1405993,0.3109878,-2.556277
-0.5764453,0.2242108,-2.155024,-0.1399559,0.3130656,-2.556593
-0.5764453,0.2242108,-2.155024,-0.1399559,0.3130656,-2.556593
-0.5873165,0.1678943,-2.186964,-0.1413685,0.3098681,-2.554923
-0.5873165,0.1678943,-2.186964,-0.1413685,0.3098681,-2.554923
-0.5864601,0.1059217,-2.201339,-0.1408681,0.3082463,-2.556427
-0.5864601,0.1059217,-2.201339,-0.1408681,0.3082463,-2.556427
-0.5728479,0.04411378,-2.230161,-0.1433851,0.3049619,-2.554004
-0.5728479,0.04411378,-2.230161,-0.1433851,0.3049619,-2.554004
-0.5376616,-0.01696104,-2.274876,-0.1431039,0.3053392,-2.553321
-0.5376616,-0.01696104,-2.274876,-0.1431039,0.3053392,-2.553321
-0.5154763,-0.06839447,-2.294754,-0.1434805,0.3045002,-2.549617
-0.5154763,-0.06839447,-2.294754,-0.1434805,0.3045002,-2.549617
-0.5154763,-0.06839447,-2.294754,-0.1434805,0.3045002,-2.549617
-0.5154763,-0.06839447,-2.294754,-0.1434805,0.3045002,-2.549617
-0.4766368,-0.1094166,-2.31567,-0.1454615,0.3004664,-2.543186
-0.4766368,-0.1094166,-2.31567,-0.1454615,0.3004664,-2.543186
-0.4388808,-0.146762,-2.340854,-0.1452119,0.301314,-2.546703
-0.4388808,-0.146762,-2.340854,-0.1452119,0.301314,-2.546703
-0.3964288,-0.1855874,-2.342651,-0.1479006,0.3037677,-2.549212
-0.3964288,-0.1855874,-2.342651,-0.1479006,0.3037677,-2.549212
-0.339384,-0.2104049,-2.336331,-0.150544,0.3042877,-2.553811
-0.339384,-0.2104049,-2.336331,-0.150544,0.3042877,-2.553811
-0.2854425,-0.2284414,-2.329719,-0.1493053,0.3053544,-2.549923
-0.2854425,-0.2284414,-2.329719,-0.1493053,0.3053544,-2.549923
-0.2245076,-0.2334435,-2.298032,-0.1495548,0.3067838,-2.555763
-0.2245076,-0.2334435,-2.298032,-0.1495548,0.3067838,-2.555763
-0.1601355,-0.2169873,-2.264354,-0.1500595,0.3097653,-2.555706
-0.1601355,-0.2169873,-2.264354,-0.1500595,0.3097653,-2.555706
-0.1074423,-0.1740407,-2.267582,-0.1492184,0.3055291,-2.550689
-0.1074423,-0.1740407,-2.267582,-0.1492184,0.3055291,-2.550689
-0.06574702,-0.1334821,-2.2738,-0.1528592,0.3068384,-2.547587
-0.06574702,-0.1334821,-2.2738,-0.1528592,0.3068384,-2.547587
-0.06574702,-0.1334821,-2.2738,-0.1528592,0.3068384,-2.547587
-0.02332042,-0.09011074,-2.263428,-0.1528577,0.3061278,-2.546487
-0.02332042,-0.09011074,-2.263428,-0.1528577,0.3061278,-2.546487
0.02065859,-0.03636354,-2.240316,-0.1528771,0.3060278,-2.541775
0.02065859,-0.03636354,-2.240316,-0.1528771,0.3060278,-2.541775
0.07476518,0.03348013,-2.209725,-0.1502376,0.3084379,-2.538173
0.07476518,0.03348013,-2.209725,-0.1502376,0.3084379,-2.538173
0.09894795,0.09590624,-2.186817,-0.1469304,0.3086644,-2.533123
0.09894795,0.09590624,-2.186817,-0.1469304,0.3086644,-2.533123
0.1158171,0.1641954,-2.178717,-0.144069,0.3052276,-2.527655
0.1158171,0.1641954,-2.178717,-0.144069,0.3052276,-2.527655
0.1209444,0.2393975,-2.170525,-0.1419505,0.3063329,-2.526029
0.1209444,0.2393975,-2.170525,-0.1419505,0.3063329,-2.526029
0.1158706,0.3191575,-2.163649,-0.1410027,0.3111336,-2.527045
0.1158706,0.3191575,-2.163649,-0.1410027,0.3111336,-2.527045
0.1069385,0.3793493,-2.158289,-0.141601,0.3127297,-2.529526
0.1069385,0.3793493,-2.158289,-0.141601,0.3127297,-2.529526
0.09463247,0.4177324,-2.150064,-0.136029,0.3084239,-2.531912
0.09463247,0.4177324,-2.150064,-0.136029,0.3084239,-2.531912
0.07140006,0.4486489,-2.162031,-0.1450209,0.3207044,-2.542627
0.07140006,0.4486489,-2.162031,-0.1450209,0.3207044,-2.542627
0.0390462,0.481524,-2.163962,-0.151087,0.2835264,-2.534663
0.0390462,0.481524,-2.163962,-0.151087,0.2835264,-2.534663
0.01525333,0.504342,-2.167834,-0.1524382,0.2670671,-2.526816
0.01525333,0.504342,-2.167834,-0.1524382,0.2670671,-2.526816
0.01525333,0.504342,-2.167834,-0.1524382,0.2670671,-2.526816
-0.01019698,0.5278466,-2.166192,-0.1535687,0.259317,-2.521885
-0.01019698,0.5278466,-2.166192,-0.1535687,0.259317,-2.521885
