Hand_L, , ,Shoulder_L, , 
-0.5365562,0.4319998,-2.157081,-0.1512434,0.3116806,-2.557564
-0.5365562,0.4319998,-2.157081,-0.1512434,0.3116806,-2.557564
-0.5365562,0.4319998,-2.157081,-0.1512434,0.3116806,-2.557564
-0.5597309,0.3683529,-2.171492,-0.1522352,0.3104271,-2.557667
-0.5597309,0.3683529,-2.171492,-0.1522352,0.3104271,-2.557667
-0.5597309,0.3683529,-2.171492,-0.1522352,0.3104271,-2.557667
-0.5597309,0.3683529,-2.171492,-0.1522352,0.3104271,-2.557667
-0.5976723,0.2941437,-2.190307,-0.1511459,0.3088402,-2.558501
-0.5976723,0.2941437,-2.190307,-0.1511459,0.3088402,-2.558501
-0.6162506,0.2343948,-2.210198,-0.1514421,0.3060735,-2.555743
-0.6162506,0.2343948,-2.210198,-0.1514421,0.3060735,-2.555743
-0.6234982,0.1739383,-2.231785,-0.1489338,0.3094037,-2.556444
-0.6234982,0.1739383,-2.231785,-0.1489338,0.3094037,-2.556444
-0.6234982,0.1739383,-2.231785,-0.1489338,0.3094037,-2.556444
-0.6234982,0.1739383,-2.231785,-0.1489338,0.3094037,-2.556444
-0.6030303,0.09438895,-2.267067,-0.1491858,0.3160464,-2.567587
-0.6030303,0.09438895,-2.267067,-0.1491858,0.3160464,-2.567587
-0.5762659,0.03446004,-2.298719,-0.1478269,0.3096581,-2.560269
-0.5762659,0.03446004,-2.298719,-0.1478269,0.3096581,-2.560269
-0.5493656,-0.02728807,-2.338495,-0.1477275,0.3078125,-2.560235
-0.5493656,-0.02728807,-2.338495,-0.1477275,0.3078125,-2.560235
-0.530843,-0.07689127,-2.367208,-0.1471807,0.3084348,-2.561058
-0.530843,-0.07689127,-2.367208,-0.1471807,0.3084348,-2.561058
-0.5072736,-0.1153836,-2.384843,-0.1466058,0.3060331,-2.559888
-0.5072736,-0.1153836,-2.384843,-0.1466058,0.3060331,-2.559888
