Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.7795827,0.52723,-2.358506,0.5662909,0.5287818,-2.369326,-0.3037629,0.3210129,-2.657795,0.06000461,0.306614,-2.644614
-0.7795827,0.52723,-2.358506,0.5662909,0.5287818,-2.369326,-0.3037629,0.3210129,-2.657795,0.06000461,0.306614,-2.644614
-0.7795827,0.52723,-2.358506,0.5662909,0.5287818,-2.369326,-0.3037629,0.3210129,-2.657795,0.06000461,0.306614,-2.644614
-0.7795827,0.52723,-2.358506,0.5662909,0.5287818,-2.369326,-0.3037629,0.3210129,-2.657795,0.06000461,0.306614,-2.644614
-0.7945985,0.4832075,-2.364749,0.5827523,0.4902523,-2.379086,-0.3028718,0.3212769,-2.659433,0.06075405,0.3070771,-2.64252
-0.7945985,0.4832075,-2.364749,0.5827523,0.4902523,-2.379086,-0.3028718,0.3212769,-2.659433,0.06075405,0.3070771,-2.64252
-0.8109175,0.4171645,-2.358909,0.5990432,0.4423619,-2.388791,-0.3027882,0.3214156,-2.65835,0.06088847,0.3077435,-2.641951
-0.8109175,0.4171645,-2.358909,0.5990432,0.4423619,-2.388791,-0.3027882,0.3214156,-2.65835,0.06088847,0.3077435,-2.641951
-0.8201098,0.3600482,-2.362589,0.608628,0.3977451,-2.399103,-0.3011462,0.3187429,-2.652626,0.06262801,0.3049965,-2.638663
-0.8201098,0.3600482,-2.362589,0.608628,0.3977451,-2.399103,-0.3011462,0.3187429,-2.652626,0.06262801,0.3049965,-2.638663
-0.8246558,0.2887188,-2.358005,0.6148444,0.3412076,-2.402739,-0.3005572,0.318743,-2.657063,0.063216,0.3060677,-2.642061
-0.8246558,0.2887188,-2.358005,0.6148444,0.3412076,-2.402739,-0.3005572,0.318743,-2.657063,0.063216,0.3060677,-2.642061
-0.8280578,0.2365798,-2.365283,0.6230522,0.2821641,-2.435841,-0.3022879,0.3197032,-2.654753,0.06153455,0.307769,-2.640313
-0.8280578,0.2365798,-2.365283,0.6230522,0.2821641,-2.435841,-0.3022879,0.3197032,-2.654753,0.06153455,0.307769,-2.640313
-0.8069094,0.1860251,-2.370086,0.6237876,0.2200846,-2.450646,-0.3041265,0.3201127,-2.652417,0.05982422,0.3089721,-2.641003
-0.8069094,0.1860251,-2.370086,0.6237876,0.2200846,-2.450646,-0.3041265,0.3201127,-2.652417,0.05982422,0.3089721,-2.641003
-0.7730758,0.1371516,-2.391919,0.6182405,0.1598673,-2.461361,-0.3054745,0.3202317,-2.656094,0.05856287,0.3118913,-2.645066
-0.7730758,0.1371516,-2.391919,0.6182405,0.1598673,-2.461361,-0.3054745,0.3202317,-2.656094,0.05856287,0.3118913,-2.645066
-0.7490323,0.06341299,-2.414082,0.5999832,0.1021867,-2.472069,-0.3047945,0.3199794,-2.656579,0.0593176,0.3121014,-2.647874
-0.7490323,0.06341299,-2.414082,0.5999832,0.1021867,-2.472069,-0.3047945,0.3199794,-2.656579,0.0593176,0.3121014,-2.647874
