Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.7312892,0.6201445,-2.332488,0.5117929,0.632022,-2.359395,-0.3061676,0.3167413,-2.650992,0.05778419,0.3038558,-2.641569
-0.7312892,0.6201445,-2.332488,0.5117929,0.632022,-2.359395,-0.3061676,0.3167413,-2.650992,0.05778419,0.3038558,-2.641569
-0.7532592,0.581388,-2.341234,0.53008,0.5946736,-2.36556,-0.3073043,0.3169871,-2.654857,0.05662544,0.3057567,-2.642914
-0.7532592,0.581388,-2.341234,0.53008,0.5946736,-2.36556,-0.3073043,0.3169871,-2.654857,0.05662544,0.3057567,-2.642914
-0.7532592,0.581388,-2.341234,0.53008,0.5946736,-2.36556,-0.3073043,0.3169871,-2.654857,0.05662544,0.3057567,-2.642914
-0.7532592,0.581388,-2.341234,0.53008,0.5946736,-2.36556,-0.3073043,0.3169871,-2.654857,0.05662544,0.3057567,-2.642914
-0.7829024,0.498013,-2.34001,0.5626845,0.5162424,-2.374804,-0.3058706,0.3151988,-2.657888,0.05794584,0.3039216,-2.64291
-0.7829024,0.498013,-2.34001,0.5626845,0.5162424,-2.374804,-0.3058706,0.3151988,-2.657888,0.05794584,0.3039216,-2.64291
-0.7989843,0.422229,-2.331823,0.591466,0.4502023,-2.394215,-0.3054255,0.3185391,-2.65874,0.05840806,0.3063158,-2.64488
-0.7989843,0.422229,-2.331823,0.591466,0.4502023,-2.394215,-0.3054255,0.3185391,-2.65874,0.05840806,0.3063158,-2.64488
-0.798918,0.3514575,-2.343633,0.58813,0.3877931,-2.405383,-0.3051476,0.3168533,-2.652634,0.05878728,0.3038514,-2.642999
-0.798918,0.3514575,-2.343633,0.58813,0.3877931,-2.405383,-0.3051476,0.3168533,-2.652634,0.05878728,0.3038514,-2.642999
-0.8151268,0.2857533,-2.350447,0.5955246,0.3294722,-2.411748,-0.3029353,0.3198927,-2.651209,0.0609432,0.3049108,-2.642102
-0.8151268,0.2857533,-2.350447,0.5955246,0.3294722,-2.411748,-0.3029353,0.3198927,-2.651209,0.0609432,0.3049108,-2.642102
-0.8095077,0.217088,-2.365942,0.6105966,0.2591845,-2.434001,-0.3050648,0.3194886,-2.654032,0.05873236,0.3047345,-2.641881
-0.8095077,0.217088,-2.365942,0.6105966,0.2591845,-2.434001,-0.3050648,0.3194886,-2.654032,0.05873236,0.3047345,-2.641881
-0.7774945,0.1552802,-2.400928,0.6117409,0.1903962,-2.444193,-0.3045562,0.3151896,-2.646752,0.05930298,0.3007386,-2.636089
-0.7774945,0.1552802,-2.400928,0.6117409,0.1903962,-2.444193,-0.3045562,0.3151896,-2.646752,0.05930298,0.3007386,-2.636089
-0.7413196,0.0881849,-2.422426,0.600073,0.1202015,-2.452413,-0.3049724,0.3128083,-2.650254,0.05898217,0.3016635,-2.639028
-0.7413196,0.0881849,-2.422426,0.600073,0.1202015,-2.452413,-0.3049724,0.3128083,-2.650254,0.05898217,0.3016635,-2.639028
-0.7179439,0.01078154,-2.443151,0.575269,0.05142497,-2.475064,-0.3032688,0.3113953,-2.650411,0.06077055,0.3010915,-2.64122
-0.7179439,0.01078154,-2.443151,0.575269,0.05142497,-2.475064,-0.3032688,0.3113953,-2.650411,0.06077055,0.3010915,-2.64122
-0.6829179,-0.05724711,-2.465493,0.5596766,-0.003639679,-2.49262,-0.303226,0.3150982,-2.651955,0.06076812,0.3029666,-2.643163
-0.6829179,-0.05724711,-2.465493,0.5596766,-0.003639679,-2.49262,-0.303226,0.3150982,-2.651955,0.06076812,0.3029666,-2.643163
-0.6414701,-0.1008893,-2.505027,0.5223042,-0.06376887,-2.500723,-0.3024097,0.3186362,-2.651146,0.0615961,0.3057234,-2.644102
-0.6414701,-0.1008893,-2.505027,0.5223042,-0.06376887,-2.500723,-0.3024097,0.3186362,-2.651146,0.0615961,0.3057234,-2.644102
-0.6028692,-0.1545866,-2.530879,0.4876446,-0.1221793,-2.53771,-0.3015634,0.3173509,-2.648995,0.06243513,0.3030961,-2.645062
-0.6028692,-0.1545866,-2.530879,0.4876446,-0.1221793,-2.53771,-0.3015634,0.3173509,-2.648995,0.06243513,0.3030961,-2.645062
-0.5673192,-0.1863825,-2.556761,0.4586177,-0.1777309,-2.584144,-0.3017869,0.3198223,-2.647589,0.06218818,0.3045506,-2.645326
-0.5673192,-0.1863825,-2.556761,0.4586177,-0.1777309,-2.584144,-0.3017869,0.3198223,-2.647589,0.06218818,0.3045506,-2.645326
-0.540413,-0.2116995,-2.585216,0.4171057,-0.2161143,-2.612767,-0.3008451,0.3215108,-2.645372,0.0631303,0.3062266,-2.646596
-0.540413,-0.2116995,-2.585216,0.4171057,-0.2161143,-2.612767,-0.3008451,0.3215108,-2.645372,0.0631303,0.3062266,-2.646596
-0.540413,-0.2116995,-2.585216,0.4171057,-0.2161143,-2.612767,-0.3008451,0.3215108,-2.645372,0.0631303,0.3062266,-2.646596
-0.507898,-0.2438897,-2.60573,0.3756512,-0.2499415,-2.642494,-0.3020868,0.3189113,-2.64942,0.06174114,0.3029362,-2.641869
-0.507898,-0.2438897,-2.60573,0.3756512,-0.2499415,-2.642494,-0.3020868,0.3189113,-2.64942,0.06174114,0.3029362,-2.641869
-0.4795184,-0.2613257,-2.633523,0.3389612,-0.2661226,-2.647103,-0.3025292,0.3159811,-2.645844,0.06118366,0.3000472,-2.633173
-0.4795184,-0.2613257,-2.633523,0.3389612,-0.2661226,-2.647103,-0.3025292,0.3159811,-2.645844,0.06118366,0.3000472,-2.633173
-0.443556,-0.2660863,-2.627882,0.2952617,-0.2741599,-2.63993,-0.3013288,0.3179702,-2.650517,0.06226263,0.302368,-2.634146
-0.443556,-0.2660863,-2.627882,0.2952617,-0.2741599,-2.63993,-0.3013288,0.3179702,-2.650517,0.06226263,0.302368,-2.634146
-0.4129112,-0.2699443,-2.637294,0.2513055,-0.2926282,-2.651703,-0.3012781,0.31655,-2.64848,0.06205855,0.2995759,-2.628258
-0.4129112,-0.2699443,-2.637294,0.2513055,-0.2926282,-2.651703,-0.3012781,0.31655,-2.64848,0.06205855,0.2995759,-2.628258
-0.387152,-0.2889603,-2.66073,0.2120011,-0.3015009,-2.656621,-0.3044179,0.3188968,-2.653364,0.05850362,0.3004482,-2.627811
-0.387152,-0.2889603,-2.66073,0.2120011,-0.3015009,-2.656621,-0.3044179,0.3188968,-2.653364,0.05850362,0.3004482,-2.627811
-0.387152,-0.2889603,-2.66073,0.2120011,-0.3015009,-2.656621,-0.3044179,0.3188968,-2.653364,0.05850362,0.3004482,-2.627811
-0.387152,-0.2889603,-2.66073,0.2120011,-0.3015009,-2.656621,-0.3044179,0.3188968,-2.653364,0.05850362,0.3004482,-2.627811
