Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.8035446,0.3830396,-2.381032,0.6197056,0.4035771,-2.438337,-0.2978056,0.3252231,-2.647029,0.06616949,0.3107281,-2.6417
-0.8035446,0.3830396,-2.381032,0.6197056,0.4035771,-2.438337,-0.2978056,0.3252231,-2.647029,0.06616949,0.3107281,-2.6417
-0.8333154,0.3022383,-2.398554,0.6253088,0.3307622,-2.450637,-0.2960967,0.320031,-2.644485,0.06790224,0.3056166,-2.640728
-0.8333154,0.3022383,-2.398554,0.6253088,0.3307622,-2.450637,-0.2960967,0.320031,-2.644485,0.06790224,0.3056166,-2.640728
-0.8359403,0.2290944,-2.403809,0.6312347,0.2613459,-2.47964,-0.2947551,0.3199266,-2.64469,0.06923825,0.3053287,-2.64097
-0.8359403,0.2290944,-2.403809,0.6312347,0.2613459,-2.47964,-0.2947551,0.3199266,-2.64469,0.06923825,0.3053287,-2.64097
-0.8162088,0.1670257,-2.445092,0.6315944,0.187064,-2.486014,-0.2970567,0.3188091,-2.642809,0.06696973,0.3047175,-2.641125
-0.8162088,0.1670257,-2.445092,0.6315944,0.187064,-2.486014,-0.2970567,0.3188091,-2.642809,0.06696973,0.3047175,-2.641125
-0.780894,0.08629391,-2.4653,0.6205235,0.1020693,-2.506717,-0.2959103,0.3173365,-2.642814,0.06806251,0.3018716,-2.641437
-0.780894,0.08629391,-2.4653,0.6205235,0.1020693,-2.506717,-0.2959103,0.3173365,-2.642814,0.06806251,0.3018716,-2.641437
-0.7473921,0.01444069,-2.475452,0.5864298,0.03475808,-2.508309,-0.2961453,0.3166319,-2.640945,0.06780003,0.3006076,-2.642348
-0.7473921,0.01444069,-2.475452,0.5864298,0.03475808,-2.508309,-0.2961453,0.3166319,-2.640945,0.06780003,0.3006076,-2.642348
-0.706017,-0.04890681,-2.504109,0.555431,-0.02537105,-2.520469,-0.2978725,0.3162277,-2.639765,0.06606763,0.3002044,-2.642568
-0.706017,-0.04890681,-2.504109,0.555431,-0.02537105,-2.520469,-0.2978725,0.3162277,-2.639765,0.06606763,0.3002044,-2.642568
-0.706017,-0.04890681,-2.504109,0.555431,-0.02537105,-2.520469,-0.2978725,0.3162277,-2.639765,0.06606763,0.3002044,-2.642568
-0.706017,-0.04890681,-2.504109,0.555431,-0.02537105,-2.520469,-0.2978725,0.3162277,-2.639765,0.06606763,0.3002044,-2.642568
-0.6657376,-0.1012607,-2.526515,0.5228529,-0.09027816,-2.537951,-0.2973948,0.315262,-2.639859,0.06650594,0.2982376,-2.641819
-0.6657376,-0.1012607,-2.526515,0.5228529,-0.09027816,-2.537951,-0.2973948,0.315262,-2.639859,0.06650594,0.2982376,-2.641819
-0.6263421,-0.1359657,-2.555126,0.4911035,-0.1437949,-2.579166,-0.2965944,0.3188116,-2.639298,0.06723668,0.3006539,-2.643005
-0.6263421,-0.1359657,-2.555126,0.4911035,-0.1437949,-2.579166,-0.2965944,0.3188116,-2.639298,0.06723668,0.3006539,-2.643005
-0.5822383,-0.1719651,-2.573848,0.4424471,-0.1830081,-2.602803,-0.2977084,0.3175835,-2.642672,0.06604414,0.2993633,-2.650608
-0.5822383,-0.1719651,-2.573848,0.4424471,-0.1830081,-2.602803,-0.2977084,0.3175835,-2.642672,0.06604414,0.2993633,-2.650608
-0.5405984,-0.1944381,-2.599646,0.3980855,-0.2160157,-2.597584,-0.2953089,0.3184371,-2.644881,0.06845717,0.3002826,-2.652696
-0.5405984,-0.1944381,-2.599646,0.3980855,-0.2160157,-2.597584,-0.2953089,0.3184371,-2.644881,0.06845717,0.3002826,-2.652696
-0.5405984,-0.1944381,-2.599646,0.3980855,-0.2160157,-2.597584,-0.2953089,0.3184371,-2.644881,0.06845717,0.3002826,-2.652696
-0.5028927,-0.2202691,-2.618788,0.3633263,-0.2533396,-2.622666,-0.296634,0.3177569,-2.646234,0.06710431,0.298191,-2.651301
-0.5028927,-0.2202691,-2.618788,0.3633263,-0.2533396,-2.622666,-0.296634,0.3177569,-2.646234,0.06710431,0.298191,-2.651301
-0.4678759,-0.2347169,-2.63458,0.3358136,-0.2667285,-2.647331,-0.2959655,0.3193145,-2.641475,0.06771933,0.2985597,-2.645871
-0.4678759,-0.2347169,-2.63458,0.3358136,-0.2667285,-2.647331,-0.2959655,0.3193145,-2.641475,0.06771933,0.2985597,-2.645871
-0.4363723,-0.2589211,-2.644023,0.2955099,-0.2746921,-2.64514,-0.2948473,0.3208334,-2.642242,0.06882985,0.2996145,-2.644409
-0.4363723,-0.2589211,-2.644023,0.2955099,-0.2746921,-2.64514,-0.2948473,0.3208334,-2.642242,0.06882985,0.2996145,-2.644409
-0.4081129,-0.2672757,-2.655787,0.2566822,-0.2776737,-2.648401,-0.2936577,0.3211088,-2.641999,0.07001545,0.2996945,-2.642536
-0.4081129,-0.2672757,-2.655787,0.2566822,-0.2776737,-2.648401,-0.2936577,0.3211088,-2.641999,0.07001545,0.2996945,-2.642536
-0.3837132,-0.2849759,-2.658296,0.2236885,-0.2932023,-2.651029,-0.2955703,0.3202626,-2.649335,0.0682658,0.3024805,-2.645777
-0.3837132,-0.2849759,-2.658296,0.2236885,-0.2932023,-2.651029,-0.2955703,0.3202626,-2.649335,0.0682658,0.3024805,-2.645777
-0.3762631,-0.268437,-2.664547,0.1957617,-0.3082727,-2.662869,-0.2942413,0.3195339,-2.650026,0.06966089,0.302632,-2.649298
-0.3762631,-0.268437,-2.664547,0.1957617,-0.3082727,-2.662869,-0.2942413,0.3195339,-2.650026,0.06966089,0.302632,-2.649298
-0.3758533,-0.2843499,-2.659411,0.1856459,-0.3111593,-2.661677,-0.2918258,0.3154942,-2.640347,0.07201434,0.2997074,-2.648037
-0.3758533,-0.2843499,-2.659411,0.1856459,-0.3111593,-2.661677,-0.2918258,0.3154942,-2.640347,0.07201434,0.2997074,-2.648037
-0.3738076,-0.2692437,-2.647983,0.1790472,-0.3096319,-2.661111,-0.2934345,0.3172986,-2.642358,0.07040406,0.2998953,-2.642519
