Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.8378502,0.5376458,-2.437126,0.6290558,0.5318986,-2.511288,-0.3004897,0.3265125,-2.655586,0.06353869,0.3124538,-2.653536
-0.8378502,0.5376458,-2.437126,0.6290558,0.5318986,-2.511288,-0.3004897,0.3265125,-2.655586,0.06353869,0.3124538,-2.653536
-0.8378502,0.5376458,-2.437126,0.6290558,0.5318986,-2.511288,-0.3004897,0.3265125,-2.655586,0.06353869,0.3124538,-2.653536
-0.8514007,0.4742529,-2.450493,0.6467012,0.4651065,-2.529937,-0.2998467,0.3232389,-2.65654,0.06415784,0.3088606,-2.653072
-0.8514007,0.4742529,-2.450493,0.6467012,0.4651065,-2.529937,-0.2998467,0.3232389,-2.65654,0.06415784,0.3088606,-2.653072
-0.8689461,0.3916623,-2.469721,0.650333,0.3994587,-2.534932,-0.2981572,0.3221553,-2.654798,0.06584861,0.3075238,-2.654447
-0.8689461,0.3916623,-2.469721,0.650333,0.3994587,-2.534932,-0.2981572,0.3221553,-2.654798,0.06584861,0.3075238,-2.654447
-0.8840096,0.3145361,-2.47392,0.6627285,0.326502,-2.536504,-0.2989891,0.3213007,-2.649583,0.06503797,0.3070993,-2.649078
-0.8840096,0.3145361,-2.47392,0.6627285,0.326502,-2.536504,-0.2989891,0.3213007,-2.649583,0.06503797,0.3070993,-2.649078
-0.882439,0.22643,-2.48582,0.664774,0.2600387,-2.568318,-0.2988919,0.3227553,-2.654473,0.06504561,0.3066962,-2.651835
-0.882439,0.22643,-2.48582,0.664774,0.2600387,-2.568318,-0.2988919,0.3227553,-2.654473,0.06504561,0.3066962,-2.651835
-0.882439,0.22643,-2.48582,0.664774,0.2600387,-2.568318,-0.2988919,0.3227553,-2.654473,0.06504561,0.3066962,-2.651835
-0.882439,0.22643,-2.48582,0.664774,0.2600387,-2.568318,-0.2988919,0.3227553,-2.654473,0.06504561,0.3066962,-2.651835
-0.863953,0.151453,-2.520879,0.6647553,0.1893533,-2.583115,-0.2982931,0.3213029,-2.656731,0.06557593,0.3045842,-2.650892
-0.863953,0.151453,-2.520879,0.6647553,0.1893533,-2.583115,-0.2982931,0.3213029,-2.656731,0.06557593,0.3045842,-2.650892
-0.8199845,0.08021083,-2.538161,0.6428127,0.1140339,-2.598829,-0.2988504,0.320843,-2.65669,0.06498593,0.3034111,-2.650608
-0.8199845,0.08021083,-2.538161,0.6428127,0.1140339,-2.598829,-0.2988504,0.320843,-2.65669,0.06498593,0.3034111,-2.650608
-0.7779533,0.01713352,-2.538887,0.6122686,0.04094906,-2.592046,-0.2992928,0.3208313,-2.657278,0.06453354,0.3035286,-2.650247
-0.7779533,0.01713352,-2.538887,0.6122686,0.04094906,-2.592046,-0.2992928,0.3208313,-2.657278,0.06453354,0.3035286,-2.650247
-0.7382671,-0.04426187,-2.554269,0.5759742,-0.02485263,-2.599865,-0.2984405,0.3187555,-2.656663,0.06541456,0.3015979,-2.650894
-0.7382671,-0.04426187,-2.554269,0.5759742,-0.02485263,-2.599865,-0.2984405,0.3187555,-2.656663,0.06541456,0.3015979,-2.650894
-0.6865871,-0.09377987,-2.559047,0.5454428,-0.07700595,-2.61056,-0.2988592,0.3198981,-2.655393,0.06501384,0.302849,-2.650459
-0.6865871,-0.09377987,-2.559047,0.5454428,-0.07700595,-2.61056,-0.2988592,0.3198981,-2.655393,0.06501384,0.302849,-2.650459
-0.6865871,-0.09377987,-2.559047,0.5454428,-0.07700595,-2.61056,-0.2988592,0.3198981,-2.655393,0.06501384,0.302849,-2.650459
-0.6865871,-0.09377987,-2.559047,0.5454428,-0.07700595,-2.61056,-0.2988592,0.3198981,-2.655393,0.06501384,0.302849,-2.650459
-0.6375734,-0.1244139,-2.576699,0.5021157,-0.1301,-2.63315,-0.2979982,0.3224537,-2.651381,0.06588959,0.3055322,-2.652751
-0.6375734,-0.1244139,-2.576699,0.5021157,-0.1301,-2.63315,-0.2979982,0.3224537,-2.651381,0.06588959,0.3055322,-2.652751
-0.5886464,-0.1687736,-2.595897,0.4477173,-0.1782187,-2.645269,-0.298193,0.3199776,-2.649143,0.06568526,0.3031168,-2.653649
-0.5886464,-0.1687736,-2.595897,0.4477173,-0.1782187,-2.645269,-0.298193,0.3199776,-2.649143,0.06568526,0.3031168,-2.653649
-0.5428816,-0.1934101,-2.606712,0.405757,-0.2186592,-2.65258,-0.3001833,0.3197056,-2.648453,0.0636813,0.3026166,-2.653731
-0.5428816,-0.1934101,-2.606712,0.405757,-0.2186592,-2.65258,-0.3001833,0.3197056,-2.648453,0.0636813,0.3026166,-2.653731
-0.5032925,-0.2199378,-2.619604,0.367214,-0.2540604,-2.652914,-0.2996419,0.3206088,-2.643857,0.06419075,0.3026717,-2.648577
-0.5032925,-0.2199378,-2.619604,0.367214,-0.2540604,-2.652914,-0.2996419,0.3206088,-2.643857,0.06419075,0.3026717,-2.648577
-0.5032925,-0.2199378,-2.619604,0.367214,-0.2540604,-2.652914,-0.2996419,0.3206088,-2.643857,0.06419075,0.3026717,-2.648577
-0.4635575,-0.2455697,-2.615939,0.3236702,-0.2732943,-2.659747,-0.2996484,0.3179753,-2.648592,0.06422627,0.3004452,-2.650388
-0.4635575,-0.2455697,-2.615939,0.3236702,-0.2732943,-2.659747,-0.2996484,0.3179753,-2.648592,0.06422627,0.3004452,-2.650388
-0.4635575,-0.2455697,-2.615939,0.3236702,-0.2732943,-2.659747,-0.2996484,0.3179753,-2.648592,0.06422627,0.3004452,-2.650388
-0.4635575,-0.2455697,-2.615939,0.3236702,-0.2732943,-2.659747,-0.2996484,0.3179753,-2.648592,0.06422627,0.3004452,-2.650388
-0.4324022,-0.2635072,-2.619076,0.2668203,-0.2810019,-2.663275,-0.297886,0.3182796,-2.642531,0.06593837,0.3000388,-2.64637
-0.4324022,-0.2635072,-2.619076,0.2668203,-0.2810019,-2.663275,-0.297886,0.3182796,-2.642531,0.06593837,0.3000388,-2.64637
-0.3989391,-0.272334,-2.631737,0.2272368,-0.2971225,-2.670347,-0.2990744,0.3190483,-2.646641,0.06481318,0.3019676,-2.650021
-0.3989391,-0.272334,-2.631737,0.2272368,-0.2971225,-2.670347,-0.2990744,0.3190483,-2.646641,0.06481318,0.3019676,-2.650021
-0.3763232,-0.2956738,-2.644637,0.2036219,-0.3072301,-2.672286,-0.2976055,0.3194697,-2.646681,0.06625962,0.3017944,-2.645814
-0.3763232,-0.2956738,-2.644637,0.2036219,-0.3072301,-2.672286,-0.2976055,0.3194697,-2.646681,0.06625962,0.3017944,-2.645814
-0.3585856,-0.2749056,-2.636822,0.1715128,-0.3073228,-2.661426,-0.2970385,0.3147118,-2.638664,0.06678052,0.2999531,-2.647908
-0.3585856,-0.2749056,-2.636822,0.1715128,-0.3073228,-2.661426,-0.2970385,0.3147118,-2.638664,0.06678052,0.2999531,-2.647908
-0.3489038,-0.2767421,-2.632218,0.1559998,-0.2927585,-2.656282,-0.2979156,0.3162185,-2.637033,0.06587552,0.3014587,-2.648973
-0.3489038,-0.2767421,-2.632218,0.1559998,-0.2927585,-2.656282,-0.2979156,0.3162185,-2.637033,0.06587552,0.3014587,-2.648973
-0.3489038,-0.2767421,-2.632218,0.1559998,-0.2927585,-2.656282,-0.2979156,0.3162185,-2.637033,0.06587552,0.3014587,-2.648973
-0.3489038,-0.2767421,-2.632218,0.1559998,-0.2927585,-2.656282,-0.2979156,0.3162185,-2.637033,0.06587552,0.3014587,-2.648973
-0.3432561,-0.2753099,-2.625347,0.1459143,-0.2892891,-2.653711,-0.2967443,0.3196862,-2.643352,0.06718026,0.3055936,-2.651718
