Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.05162605,0.3736938,-2.239794,0.1577311,0.2022775,-2.369532,0.128822,0.2762839,-2.581745
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.08790769,0.3231093,-2.250302,0.1284003,0.180609,-2.369994,0.1285062,0.2762956,-2.5819
-0.1457063,0.2535509,-2.307359,0.1115074,0.1561933,-2.378004,0.1281728,0.2762975,-2.582001
-0.1457063,0.2535509,-2.307359,0.1115074,0.1561933,-2.378004,0.1281728,0.2762975,-2.582001
-0.1283151,0.1737969,-2.318426,-0.0262087,0.1136483,-2.346898,0.1284107,0.2740102,-2.582554
-0.1283151,0.1737969,-2.318426,-0.0262087,0.1136483,-2.346898,0.1284107,0.2740102,-2.582554
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,-0.01083258,0.1080492,-2.367813,0.1458149,0.2687245,-2.581034
-0.1283151,0.1737969,-2.318426,0.02042345,0.09797826,-2.400735,0.1481993,0.2717292,-2.582227
-0.1283151,0.1737969,-2.318426,0.02042345,0.09797826,-2.400735,0.1481993,0.2717292,-2.582227
-0.1283151,0.1737969,-2.318426,0.04979903,0.0869604,-2.421187,0.1496036,0.2741974,-2.583268
-0.1283151,0.1737969,-2.318426,0.04979903,0.0869604,-2.421187,0.1496036,0.2741974,-2.583268
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.08834992,0.07132448,-2.439848,0.1504239,0.2754796,-2.583669
-0.1283151,0.1737969,-2.318426,0.1255956,0.06092558,-2.465879,0.1516373,0.2781034,-2.584934
