Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.09430493,0.3097509,-2.241117,0.1460785,0.216921,-2.332062,0.1530036,0.3085533,-2.600995
-0.09430493,0.3097509,-2.241117,0.1460785,0.216921,-2.332062,0.1530036,0.3085533,-2.600995
-0.09683326,0.2226417,-2.27871,0.1512658,0.1782499,-2.357507,0.1530958,0.3085323,-2.60087
-0.09683326,0.2226417,-2.27871,0.1512658,0.1782499,-2.357507,0.1530958,0.3085323,-2.60087
-0.09683326,0.2226417,-2.27871,0.1512658,0.1782499,-2.357507,0.1530958,0.3085323,-2.60087
-0.09683326,0.2226417,-2.27871,0.1512658,0.1782499,-2.357507,0.1530958,0.3085323,-2.60087
-0.08825456,0.1395485,-2.300837,0.1580069,0.1553037,-2.374979,0.1531215,0.3085378,-2.600868
-0.08825456,0.1395485,-2.300837,0.1580069,0.1553037,-2.374979,0.1531215,0.3085378,-2.600868
-0.07524674,0.0454344,-2.321651,0.1612307,0.139751,-2.390471,0.1531995,0.3085469,-2.600803
-0.07524674,0.0454344,-2.321651,0.1612307,0.139751,-2.390471,0.1531995,0.3085469,-2.600803
-0.06396125,-0.01189346,-2.335506,0.1614221,0.1223784,-2.408493,0.1571472,0.303741,-2.597069
-0.06396125,-0.01189346,-2.335506,0.1614221,0.1223784,-2.408493,0.1571472,0.303741,-2.597069
-0.06396125,-0.01189346,-2.335506,0.1614221,0.1223784,-2.408493,0.1571472,0.303741,-2.597069
-0.06396125,-0.01189346,-2.335506,0.1614221,0.1223784,-2.408493,0.1571472,0.303741,-2.597069
-0.05149737,-0.07560524,-2.346313,0.1577956,0.09620658,-2.426342,0.1583748,0.3001133,-2.596603
-0.05149737,-0.07560524,-2.346313,0.1577956,0.09620658,-2.426342,0.1583748,0.3001133,-2.596603
-0.03363014,-0.1137339,-2.36069,0.1593464,0.08099187,-2.439166,0.1589589,0.2986989,-2.59672
-0.03363014,-0.1137339,-2.36069,0.1593464,0.08099187,-2.439166,0.1589589,0.2986989,-2.59672
-0.002185499,-0.1531567,-2.375252,0.1610941,0.06725982,-2.454245,0.1590199,0.298733,-2.596726
-0.002185499,-0.1531567,-2.375252,0.1610941,0.06725982,-2.454245,0.1590199,0.298733,-2.596726
-0.002185499,-0.1531567,-2.375252,0.1610941,0.06725982,-2.454245,0.1590199,0.298733,-2.596726
-0.002185499,-0.1531567,-2.375252,0.1610941,0.06725982,-2.454245,0.1590199,0.298733,-2.596726
0.05501082,-0.1807709,-2.39841,0.1675632,0.0619043,-2.47028,0.1590838,0.2987982,-2.596741
0.05501082,-0.1807709,-2.39841,0.1675632,0.0619043,-2.47028,0.1590838,0.2987982,-2.596741
0.09877058,-0.1964542,-2.415698,0.1765868,0.05724256,-2.487339,0.1591053,0.2988094,-2.596728
0.09877058,-0.1964542,-2.415698,0.1765868,0.05724256,-2.487339,0.1591053,0.2988094,-2.596728
0.09877058,-0.1964542,-2.415698,0.1765868,0.05724256,-2.487339,0.1591053,0.2988094,-2.596728
0.09877058,-0.1964542,-2.415698,0.1765868,0.05724256,-2.487339,0.1591053,0.2988094,-2.596728
0.1452352,-0.2156042,-2.41655,0.1865656,0.04839861,-2.499325,0.159123,0.2988589,-2.59674
0.1452352,-0.2156042,-2.41655,0.1865656,0.04839861,-2.499325,0.159123,0.2988589,-2.59674
0.1983279,-0.2287528,-2.415756,0.1971656,0.039086,-2.510924,0.1591453,0.2989423,-2.596737
0.1983279,-0.2287528,-2.415756,0.1971656,0.039086,-2.510924,0.1591453,0.2989423,-2.596737
0.1983279,-0.2287528,-2.415756,0.1971656,0.039086,-2.510924,0.1591453,0.2989423,-2.596737
0.1983279,-0.2287528,-2.415756,0.1971656,0.039086,-2.510924,0.1591453,0.2989423,-2.596737
0.275645,-0.226719,-2.410359,0.2101059,0.03187902,-2.521047,0.159151,0.298957,-2.596735
0.275645,-0.226719,-2.410359,0.2101059,0.03187902,-2.521047,0.159151,0.298957,-2.596735
0.275645,-0.226719,-2.410359,0.2101059,0.03187902,-2.521047,0.159151,0.298957,-2.596735
0.3233309,-0.2102181,-2.41222,0.2268066,0.0323415,-2.531142,0.1591435,0.2990651,-2.596788
0.3233309,-0.2102181,-2.41222,0.2268066,0.0323415,-2.531142,0.1591435,0.2990651,-2.596788
0.3746501,-0.1779432,-2.414764,0.2434983,0.03784074,-2.539264,0.1591389,0.2990663,-2.596784
0.3746501,-0.1779432,-2.414764,0.2434983,0.03784074,-2.539264,0.1591389,0.2990663,-2.596784
0.3746501,-0.1779432,-2.414764,0.2434983,0.03784074,-2.539264,0.1591389,0.2990663,-2.596784
0.3746501,-0.1779432,-2.414764,0.2434983,0.03784074,-2.539264,0.1591389,0.2990663,-2.596784
0.4343065,-0.1354074,-2.409195,0.2632309,0.04470801,-2.545153,0.159134,0.2990661,-2.596777
0.4343065,-0.1354074,-2.409195,0.2632309,0.04470801,-2.545153,0.159134,0.2990661,-2.596777
0.4704256,-0.1011907,-2.401483,0.2797315,0.05263367,-2.547926,0.1591226,0.2990827,-2.596779
0.4704256,-0.1011907,-2.401483,0.2797315,0.05263367,-2.547926,0.1591226,0.2990827,-2.596779
0.509372,-0.05426907,-2.392356,0.2975393,0.0650916,-2.54818,0.1591179,0.2990843,-2.596776
0.509372,-0.05426907,-2.392356,0.2975393,0.0650916,-2.54818,0.1591179,0.2990843,-2.596776
0.509372,-0.05426907,-2.392356,0.2975393,0.0650916,-2.54818,0.1591179,0.2990843,-2.596776
0.509372,-0.05426907,-2.392356,0.2975393,0.0650916,-2.54818,0.1591179,0.2990843,-2.596776
0.5538049,0.003585475,-2.372624,0.3253367,0.08513334,-2.540803,0.1590953,0.2990955,-2.596749
0.5538049,0.003585475,-2.372624,0.3253367,0.08513334,-2.540803,0.1590953,0.2990955,-2.596749
0.5955725,0.0698452,-2.350256,0.3485009,0.1011627,-2.526435,0.1590766,0.2991251,-2.596746
0.5955725,0.0698452,-2.350256,0.3485009,0.1011627,-2.526435,0.1590766,0.2991251,-2.596746
0.5955725,0.0698452,-2.350256,0.3485009,0.1011627,-2.526435,0.1590766,0.2991251,-2.596746
0.5955725,0.0698452,-2.350256,0.3485009,0.1011627,-2.526435,0.1590766,0.2991251,-2.596746
0.6269702,0.130058,-2.329965,0.3753197,0.1230106,-2.505815,0.1590654,0.2991382,-2.596737
0.6269702,0.130058,-2.329965,0.3753197,0.1230106,-2.505815,0.1590654,0.2991382,-2.596737
0.6351346,0.1784662,-2.312328,0.3879961,0.1385828,-2.494094,0.1590569,0.2991366,-2.596728
0.6351346,0.1784662,-2.312328,0.3879961,0.1385828,-2.494094,0.1590569,0.2991366,-2.596728
0.6290845,0.235438,-2.292505,0.3950263,0.1554434,-2.482118,0.1590493,0.2991487,-2.59672
0.6290845,0.235438,-2.292505,0.3950263,0.1554434,-2.482118,0.1590493,0.2991487,-2.59672
0.6290845,0.235438,-2.292505,0.3950263,0.1554434,-2.482118,0.1590493,0.2991487,-2.59672
0.6290845,0.235438,-2.292505,0.3950263,0.1554434,-2.482118,0.1590493,0.2991487,-2.59672
0.6085553,0.2958691,-2.264161,0.3988499,0.1766115,-2.46337,0.1590466,0.29915,-2.596716
0.6085553,0.2958691,-2.264161,0.3988499,0.1766115,-2.46337,0.1590466,0.29915,-2.596716
0.5802804,0.3430772,-2.245735,0.3960674,0.1963387,-2.446118,0.1590442,0.2991672,-2.596714
0.5802804,0.3430772,-2.245735,0.3960674,0.1963387,-2.446118,0.1590442,0.2991672,-2.596714
0.5392175,0.3876839,-2.227559,0.3909227,0.2106146,-2.433617,0.1590397,0.2991774,-2.596703
0.5392175,0.3876839,-2.227559,0.3909227,0.2106146,-2.433617,0.1590397,0.2991774,-2.596703
0.5392175,0.3876839,-2.227559,0.3909227,0.2106146,-2.433617,0.1590397,0.2991774,-2.596703
0.5392175,0.3876839,-2.227559,0.3909227,0.2106146,-2.433617,0.1590397,0.2991774,-2.596703
0.4841586,0.4310118,-2.214492,0.3829024,0.2248515,-2.420585,0.1590382,0.2991778,-2.596693
0.4841586,0.4310118,-2.214492,0.3829024,0.2248515,-2.420585,0.1590382,0.2991778,-2.596693
0.4321623,0.4570058,-2.206228,0.3711926,0.2355359,-2.408582,0.1590388,0.2991962,-2.596682
0.4321623,0.4570058,-2.206228,0.3711926,0.2355359,-2.408582,0.1590388,0.2991962,-2.596682
0.3839583,0.4794537,-2.199446,0.3555701,0.2471807,-2.389929,0.1590416,0.2992076,-2.596667
0.3839583,0.4794537,-2.199446,0.3555701,0.2471807,-2.389929,0.1590416,0.2992076,-2.596667
0.3839583,0.4794537,-2.199446,0.3555701,0.2471807,-2.389929,0.1590416,0.2992076,-2.596667
