Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.01549628,0.4248291,-2.229046,0.1981048,0.2297716,-2.339783,0.1300886,0.2825125,-2.573525
-0.01554352,0.4003414,-2.232369,0.1905923,0.2196009,-2.342198,0.129849,0.2825873,-2.573515
-0.01554352,0.4003414,-2.232369,0.1905923,0.2196009,-2.342198,0.129849,0.2825873,-2.573515
-0.05299085,0.3618065,-2.23724,0.1809199,0.2057704,-2.34768,0.1297367,0.2826015,-2.573486
-0.05299085,0.3618065,-2.23724,0.1809199,0.2057704,-2.34768,0.1297367,0.2826015,-2.573486
-0.05299085,0.3618065,-2.23724,0.1809199,0.2057704,-2.34768,0.1297367,0.2826015,-2.573486
-0.05299085,0.3618065,-2.23724,0.1809199,0.2057704,-2.34768,0.1297367,0.2826015,-2.573486
-0.08604619,0.2836726,-2.257488,0.1681241,0.1866969,-2.354516,0.1296678,0.2825954,-2.573438
-0.08604619,0.2836726,-2.257488,0.1681241,0.1866969,-2.354516,0.1296678,0.2825954,-2.573438
-0.08604619,0.2836726,-2.257488,0.1681241,0.1866969,-2.354516,0.1296678,0.2825954,-2.573438
-0.08604619,0.2836726,-2.257488,0.1681241,0.1866969,-2.354516,0.1296678,0.2825954,-2.573438
-0.1053944,0.2091837,-2.271262,0.1521184,0.1544719,-2.363989,0.1292764,0.2825063,-2.573041
-0.1053944,0.2091837,-2.271262,0.1521184,0.1544719,-2.363989,0.1292764,0.2825063,-2.573041
-0.1113173,0.128021,-2.287418,0.1461143,0.1312384,-2.376435,0.1290258,0.2824483,-2.572815
-0.1113173,0.128021,-2.287418,0.1461143,0.1312384,-2.376435,0.1290258,0.2824483,-2.572815
-0.1113173,0.128021,-2.287418,0.1461143,0.1312384,-2.376435,0.1290258,0.2824483,-2.572815
-0.1113173,0.128021,-2.287418,0.1461143,0.1312384,-2.376435,0.1290258,0.2824483,-2.572815
-0.06426562,0.03553569,-2.328466,0.143036,0.1182649,-2.38548,0.1288527,0.282407,-2.572707
-0.06426562,0.03553569,-2.328466,0.143036,0.1182649,-2.38548,0.1288527,0.282407,-2.572707
-0.06426562,0.03553569,-2.328466,0.143036,0.1182649,-2.38548,0.1288527,0.282407,-2.572707
-0.04192099,-0.02066235,-2.358741,0.141365,0.1088116,-2.394996,0.1287091,0.2823548,-2.572661
-0.04192099,-0.02066235,-2.358741,0.141365,0.1088116,-2.394996,0.1287091,0.2823548,-2.572661
-0.04192099,-0.02066235,-2.358741,0.141365,0.1088116,-2.394996,0.1287091,0.2823548,-2.572661
-0.04192099,-0.02066235,-2.358741,0.141365,0.1088116,-2.394996,0.1287091,0.2823548,-2.572661
-0.04976085,-0.008276019,-2.359378,0.1521126,0.04999613,-2.491095,0.1286145,0.2822944,-2.572603
-0.04976085,-0.008276019,-2.359378,0.1521126,0.04999613,-2.491095,0.1286145,0.2822944,-2.572603
-0.04976085,-0.008276019,-2.359378,0.1521126,0.04999613,-2.491095,0.1286145,0.2822944,-2.572603
-0.04976085,-0.008276019,-2.359378,0.1521126,0.04999613,-2.491095,0.1286145,0.2822944,-2.572603
-0.05139922,-0.004276075,-2.359549,0.1556198,0.03986102,-2.514591,0.1286317,0.2821746,-2.572577
-0.05139922,-0.004276075,-2.359549,0.1556198,0.03986102,-2.514591,0.1286317,0.2821746,-2.572577
-0.05134965,-0.00414705,-2.35968,0.1572775,0.03461209,-2.526419,0.1286292,0.2820843,-2.572567
-0.05134965,-0.00414705,-2.35968,0.1572775,0.03461209,-2.526419,0.1286292,0.2820843,-2.572567
-0.05134965,-0.00414705,-2.35968,0.1572775,0.03461209,-2.526419,0.1286292,0.2820843,-2.572567
-0.05134965,-0.00414705,-2.35968,0.1572775,0.03461209,-2.526419,0.1286292,0.2820843,-2.572567
0.1288765,-0.1893995,-2.419517,0.1585539,0.03163297,-2.534178,0.1286301,0.2819923,-2.572558
0.1288765,-0.1893995,-2.419517,0.1585539,0.03163297,-2.534178,0.1286301,0.2819923,-2.572558
0.1630048,-0.2022498,-2.421118,0.160082,0.02985902,-2.540445,0.1286445,0.2818926,-2.572541
0.1630048,-0.2022498,-2.421118,0.160082,0.02985902,-2.540445,0.1286445,0.2818926,-2.572541
0.1630048,-0.2022498,-2.421118,0.160082,0.02985902,-2.540445,0.1286445,0.2818926,-2.572541
0.1630048,-0.2022498,-2.421118,0.160082,0.02985902,-2.540445,0.1286445,0.2818926,-2.572541
0.2200445,-0.2043406,-2.430217,0.1636825,0.02901151,-2.549567,0.1286934,0.281787,-2.572524
0.2200445,-0.2043406,-2.430217,0.1636825,0.02901151,-2.549567,0.1286934,0.281787,-2.572524
0.2795086,-0.1912397,-2.440542,0.1873597,0.03471284,-2.572913,0.1287206,0.2817229,-2.572522
0.2795086,-0.1912397,-2.440542,0.1873597,0.03471284,-2.572913,0.1287206,0.2817229,-2.572522
0.2795086,-0.1912397,-2.440542,0.1873597,0.03471284,-2.572913,0.1287206,0.2817229,-2.572522
0.2795086,-0.1912397,-2.440542,0.1873597,0.03471284,-2.572913,0.1287206,0.2817229,-2.572522
0.33972,-0.1692653,-2.44401,0.2027624,0.0386178,-2.585156,0.1287468,0.2816658,-2.572528
0.33972,-0.1692653,-2.44401,0.2027624,0.0386178,-2.585156,0.1287468,0.2816658,-2.572528
0.33972,-0.1692653,-2.44401,0.2027624,0.0386178,-2.585156,0.1287468,0.2816658,-2.572528
0.33972,-0.1692653,-2.44401,0.2027624,0.0386178,-2.585156,0.1287468,0.2816658,-2.572528
0.3882059,-0.1415483,-2.437472,0.2155718,0.04461852,-2.590359,0.1288214,0.2815975,-2.572572
0.3882059,-0.1415483,-2.437472,0.2155718,0.04461852,-2.590359,0.1288214,0.2815975,-2.572572
0.4230464,-0.1077193,-2.429078,0.2270475,0.05056087,-2.592934,0.128953,0.2815045,-2.572695
0.4230464,-0.1077193,-2.429078,0.2270475,0.05056087,-2.592934,0.128953,0.2815045,-2.572695
0.4230464,-0.1077193,-2.429078,0.2270475,0.05056087,-2.592934,0.128953,0.2815045,-2.572695
0.4230464,-0.1077193,-2.429078,0.2270475,0.05056087,-2.592934,0.128953,0.2815045,-2.572695
0.4664187,-0.0538559,-2.405762,0.2397552,0.05756969,-2.594746,0.1291196,0.2814419,-2.573016
0.4664187,-0.0538559,-2.405762,0.2397552,0.05756969,-2.594746,0.1291196,0.2814419,-2.573016
0.5024165,0.006717207,-2.377342,0.2771706,0.08305457,-2.594951,0.1292264,0.2813937,-2.573457
0.5024165,0.006717207,-2.377342,0.2771706,0.08305457,-2.594951,0.1292264,0.2813937,-2.573457
0.5024165,0.006717207,-2.377342,0.2771706,0.08305457,-2.594951,0.1292264,0.2813937,-2.573457
0.5024165,0.006717207,-2.377342,0.2771706,0.08305457,-2.594951,0.1292264,0.2813937,-2.573457
0.5484571,0.08416538,-2.329179,0.2913628,0.0924399,-2.592787,0.1292971,0.2813489,-2.573579
0.5484571,0.08416538,-2.329179,0.2913628,0.0924399,-2.592787,0.1292971,0.2813489,-2.573579
0.5484571,0.08416538,-2.329179,0.2913628,0.0924399,-2.592787,0.1292971,0.2813489,-2.573579
0.5648947,0.139074,-2.301759,0.3139539,0.1078123,-2.57875,0.1293885,0.2812884,-2.573687
0.5648947,0.139074,-2.301759,0.3139539,0.1078123,-2.57875,0.1293885,0.2812884,-2.573687
0.5648947,0.139074,-2.301759,0.3139539,0.1078123,-2.57875,0.1293885,0.2812884,-2.573687
0.5648947,0.139074,-2.301759,0.3139539,0.1078123,-2.57875,0.1293885,0.2812884,-2.573687
0.559877,0.1962509,-2.270036,0.3343988,0.1315174,-2.556451,0.1294727,0.2812279,-2.573804
0.559877,0.1962509,-2.270036,0.3343988,0.1315174,-2.556451,0.1294727,0.2812279,-2.573804
0.559877,0.1962509,-2.270036,0.3343988,0.1315174,-2.556451,0.1294727,0.2812279,-2.573804
0.559877,0.1962509,-2.270036,0.3343988,0.1315174,-2.556451,0.1294727,0.2812279,-2.573804
0.5446892,0.2636639,-2.244099,0.3454472,0.1539728,-2.532496,0.1295789,0.2811404,-2.573974
0.5446892,0.2636639,-2.244099,0.3454472,0.1539728,-2.532496,0.1295789,0.2811404,-2.573974
0.5189903,0.3113025,-2.23045,0.3495963,0.1715462,-2.515156,0.129731,0.2810042,-2.574209
0.5189903,0.3113025,-2.23045,0.3495963,0.1715462,-2.515156,0.129731,0.2810042,-2.574209
0.5189903,0.3113025,-2.23045,0.3495963,0.1715462,-2.515156,0.129731,0.2810042,-2.574209
0.5189903,0.3113025,-2.23045,0.3495963,0.1715462,-2.515156,0.129731,0.2810042,-2.574209
0.4780806,0.3454479,-2.224622,0.3505883,0.1819323,-2.510534,0.1299041,0.2808892,-2.574466
0.4780806,0.3454479,-2.224622,0.3505883,0.1819323,-2.510534,0.1299041,0.2808892,-2.574466
