Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.04945952,-0.1729767,-2.399169,0.1697561,0.07372417,-2.45738,0.160193,0.3018719,-2.591933
0.04945952,-0.1729767,-2.399169,0.1697561,0.07372417,-2.45738,0.160193,0.3018719,-2.591933
0.0966487,-0.1941315,-2.413312,0.1769791,0.06617158,-2.47392,0.1602378,0.3019077,-2.591896
0.0966487,-0.1941315,-2.413312,0.1769791,0.06617158,-2.47392,0.1602378,0.3019077,-2.591896
0.138049,-0.2123337,-2.41733,0.1842878,0.05641872,-2.487501,0.1602865,0.3019041,-2.591794
0.138049,-0.2123337,-2.41733,0.1842878,0.05641872,-2.487501,0.1602865,0.3019041,-2.591794
0.1939944,-0.2292484,-2.41811,0.1963064,0.04469072,-2.500004,0.1603011,0.3019119,-2.591774
0.1939944,-0.2292484,-2.41811,0.1963064,0.04469072,-2.500004,0.1603011,0.3019119,-2.591774
0.1939944,-0.2292484,-2.41811,0.1963064,0.04469072,-2.500004,0.1603011,0.3019119,-2.591774
0.1939944,-0.2292484,-2.41811,0.1963064,0.04469072,-2.500004,0.1603011,0.3019119,-2.591774
0.276149,-0.2278203,-2.411552,0.2084115,0.03523327,-2.510794,0.1603131,0.3019132,-2.591761
0.276149,-0.2278203,-2.411552,0.2084115,0.03523327,-2.510794,0.1603131,0.3019132,-2.591761
0.3312193,-0.2119991,-2.406415,0.2204366,0.03187967,-2.517102,0.1603167,0.3019148,-2.591757
0.3312193,-0.2119991,-2.406415,0.2204366,0.03187967,-2.517102,0.1603167,0.3019148,-2.591757
0.3899219,-0.1851331,-2.395336,0.2384111,0.03158381,-2.519673,0.1603237,0.3018744,-2.591682
0.3899219,-0.1851331,-2.395336,0.2384111,0.03158381,-2.519673,0.1603237,0.3018744,-2.591682
0.4516352,-0.140213,-2.374098,0.2615377,0.03657896,-2.518111,0.1603253,0.3018602,-2.591671
0.4516352,-0.140213,-2.374098,0.2615377,0.03657896,-2.518111,0.1603253,0.3018602,-2.591671
0.4516352,-0.140213,-2.374098,0.2615377,0.03657896,-2.518111,0.1603253,0.3018602,-2.591671
0.4516352,-0.140213,-2.374098,0.2615377,0.03657896,-2.518111,0.1603253,0.3018602,-2.591671
0.4782577,-0.1040497,-2.357866,0.2814309,0.047126,-2.514766,0.1603265,0.3018603,-2.59167
0.4782577,-0.1040497,-2.357866,0.2814309,0.047126,-2.514766,0.1603265,0.3018603,-2.59167
0.5133006,-0.04545286,-2.323815,0.3082917,0.06691188,-2.503175,0.160327,0.3018602,-2.59167
0.5133006,-0.04545286,-2.323815,0.3082917,0.06691188,-2.503175,0.160327,0.3018602,-2.59167
0.5133006,-0.04545286,-2.323815,0.3347254,0.09013119,-2.487138,0.1603288,0.3018663,-2.591668
0.5473943,0.0217758,-2.286322,0.3347254,0.09013119,-2.487138,0.1603288,0.3018663,-2.591668
0.5473943,0.0217758,-2.286322,0.3347254,0.09013119,-2.487138,0.1603288,0.3018663,-2.591668
0.5817063,0.09710323,-2.258049,0.3573256,0.1127113,-2.46804,0.1603337,0.3018871,-2.591669
0.5817063,0.09710323,-2.258049,0.3573256,0.1127113,-2.46804,0.1603337,0.3018871,-2.591669
0.5817063,0.09710323,-2.258049,0.3573256,0.1127113,-2.46804,0.1603337,0.3018871,-2.591669
0.5817063,0.09710323,-2.258049,0.3573256,0.1127113,-2.46804,0.1603337,0.3018871,-2.591669
0.598192,0.1669074,-2.227471,0.3767968,0.1384965,-2.445797,0.1603391,0.3018996,-2.591671
0.598192,0.1669074,-2.227471,0.3767968,0.1384965,-2.445797,0.1603391,0.3018996,-2.591671
0.5917818,0.2224907,-2.205168,0.3840479,0.1588514,-2.433023,0.1603409,0.3018994,-2.591669
0.5917818,0.2224907,-2.205168,0.3840479,0.1588514,-2.433023,0.1603409,0.3018994,-2.591669
0.5678146,0.2887341,-2.185562,0.3852406,0.1774975,-2.420112,0.1603461,0.3019096,-2.591662
0.5678146,0.2887341,-2.185562,0.3852406,0.1774975,-2.420112,0.1603461,0.3019096,-2.591662
0.5678146,0.2887341,-2.185562,0.3852406,0.1774975,-2.420112,0.1603461,0.3019096,-2.591662
0.5678146,0.2887341,-2.185562,0.3852406,0.1774975,-2.420112,0.1603461,0.3019096,-2.591662
0.5311229,0.344269,-2.170502,0.381545,0.2007724,-2.40542,0.1603512,0.3019136,-2.591658
0.5311229,0.344269,-2.170502,0.381545,0.2007724,-2.40542,0.1603512,0.3019136,-2.591658
0.487416,0.3906251,-2.162513,0.3735016,0.2223039,-2.393858,0.160368,0.301902,-2.591631
0.487416,0.3906251,-2.162513,0.3735016,0.2223039,-2.393858,0.160368,0.301902,-2.591631
0.4429321,0.4282768,-2.15916,0.3689612,0.2317756,-2.384848,0.1603767,0.3019006,-2.591615
0.4429321,0.4282768,-2.15916,0.3689612,0.2317756,-2.384848,0.1603767,0.3019006,-2.591615
0.4429321,0.4282768,-2.15916,0.3689612,0.2317756,-2.384848,0.1603767,0.3019006,-2.591615
0.4429321,0.4282768,-2.15916,0.3689612,0.2317756,-2.384848,0.1603767,0.3019006,-2.591615
0.3893796,0.4648137,-2.159244,0.3568474,0.2452227,-2.370332,0.1603784,0.3018963,-2.591574
0.3893796,0.4648137,-2.159244,0.3568474,0.2452227,-2.370332,0.1603784,0.3018963,-2.591574
0.3379829,0.488977,-2.165141,0.3452765,0.2553423,-2.358941,0.1603833,0.3019115,-2.591559
0.3379829,0.488977,-2.165141,0.3452765,0.2553423,-2.358941,0.1603833,0.3019115,-2.591559
0.2893491,0.4996856,-2.169852,0.3330092,0.2606164,-2.350233,0.1604024,0.3017739,-2.591238
0.2893491,0.4996856,-2.169852,0.3330092,0.2606164,-2.350233,0.1604024,0.3017739,-2.591238
0.2425339,0.5064008,-2.179812,0.3161985,0.2653162,-2.341769,0.1604071,0.3017849,-2.591174
0.2425339,0.5064008,-2.179812,0.3161985,0.2653162,-2.341769,0.1604071,0.3017849,-2.591174
0.2425339,0.5064008,-2.179812,0.3161985,0.2653162,-2.341769,0.1604071,0.3017849,-2.591174
0.2425339,0.5064008,-2.179812,0.3161985,0.2653162,-2.341769,0.1604071,0.3017849,-2.591174
0.2054517,0.5100518,-2.190551,0.2996646,0.2680683,-2.336046,0.1604077,0.301787,-2.591173
