Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
0.2022016,-0.2513331,-2.427216,0.1967058,0.03056072,-2.510118,0.1674951,0.2942922,-2.590885
0.2022016,-0.2513331,-2.427216,0.1967058,0.03056072,-2.510118,0.1674951,0.2942922,-2.590885
0.2834112,-0.2402982,-2.429904,0.2173445,0.0255571,-2.525234,0.1674987,0.2944033,-2.591055
0.2834112,-0.2402982,-2.429904,0.2173445,0.0255571,-2.525234,0.1674987,0.2944033,-2.591055
0.3544835,-0.2170497,-2.422464,0.2367503,0.02512491,-2.530995,0.1674707,0.2944506,-2.591126
0.3544835,-0.2170497,-2.422464,0.2367503,0.02512491,-2.530995,0.1674707,0.2944506,-2.591126
0.3544835,-0.2170497,-2.422464,0.2367503,0.02512491,-2.530995,0.1674707,0.2944506,-2.591126
0.3544835,-0.2170497,-2.422464,0.2367503,0.02512491,-2.530995,0.1674707,0.2944506,-2.591126
0.4059639,-0.1784776,-2.414269,0.2583067,0.03199254,-2.537488,0.1674062,0.2945807,-2.591321
0.4059639,-0.1784776,-2.414269,0.2583067,0.03199254,-2.537488,0.1674062,0.2945807,-2.591321
0.4492411,-0.1325334,-2.403312,0.2775437,0.04363451,-2.541715,0.1673571,0.294653,-2.591418
0.4492411,-0.1325334,-2.403312,0.2775437,0.04363451,-2.541715,0.1673571,0.294653,-2.591418
0.4836962,-0.07900548,-2.391679,0.2937431,0.05836787,-2.544529,0.1673197,0.2946941,-2.591481
0.4836962,-0.07900548,-2.391679,0.2937431,0.05836787,-2.544529,0.1673197,0.2946941,-2.591481
0.5256718,-0.00972842,-2.364833,0.3201549,0.0823627,-2.540489,0.1672252,0.294947,-2.591785
0.5256718,-0.00972842,-2.364833,0.3201549,0.0823627,-2.540489,0.1672252,0.294947,-2.591785
0.5256718,-0.00972842,-2.364833,0.3201549,0.0823627,-2.540489,0.1672252,0.294947,-2.591785
0.5256718,-0.00972842,-2.364833,0.3201549,0.0823627,-2.540489,0.1672252,0.294947,-2.591785
0.5742422,0.08091853,-2.323479,0.3446397,0.1029809,-2.523095,0.167107,0.2951718,-2.592128
0.5742422,0.08091853,-2.323479,0.3446397,0.1029809,-2.523095,0.167107,0.2951718,-2.592128
0.5984248,0.1449597,-2.297752,0.3663759,0.1246585,-2.502532,0.1670197,0.2953727,-2.592415
0.5984248,0.1449597,-2.297752,0.3663759,0.1246585,-2.502532,0.1670197,0.2953727,-2.592415
0.6008641,0.2058234,-2.280713,0.3770334,0.1453089,-2.488349,0.1669668,0.2954047,-2.592487
0.6008641,0.2058234,-2.280713,0.3770334,0.1453089,-2.488349,0.1669668,0.2954047,-2.592487
0.6008641,0.2058234,-2.280713,0.3770334,0.1453089,-2.488349,0.1669668,0.2954047,-2.592487
0.5842639,0.2827195,-2.258606,0.3835851,0.1708795,-2.469966,0.1669173,0.2954428,-2.592573
0.5842639,0.2827195,-2.258606,0.3835851,0.1708795,-2.469966,0.1669173,0.2954428,-2.592573
0.5564435,0.340941,-2.242805,0.3848202,0.1905358,-2.454494,0.166889,0.2954748,-2.592627
0.5564435,0.340941,-2.242805,0.3848202,0.1905358,-2.454494,0.166889,0.2954748,-2.592627
0.5118968,0.397423,-2.225829,0.3829851,0.2085431,-2.438009,0.1668808,0.295477,-2.59264
0.5118968,0.397423,-2.225829,0.3829851,0.2085431,-2.438009,0.1668808,0.295477,-2.59264
0.5118968,0.397423,-2.225829,0.3829851,0.2085431,-2.438009,0.1668808,0.295477,-2.59264
0.5118968,0.397423,-2.225829,0.3829851,0.2085431,-2.438009,0.1668808,0.295477,-2.59264
0.4688435,0.4367054,-2.219649,0.3772733,0.225486,-2.424767,0.1668715,0.2954824,-2.592659
0.4688435,0.4367054,-2.219649,0.3772733,0.225486,-2.424767,0.1668715,0.2954824,-2.592659
0.4141921,0.4749315,-2.217296,0.3687688,0.2405994,-2.41193,0.1668693,0.2954845,-2.592661
0.4141921,0.4749315,-2.217296,0.3687688,0.2405994,-2.41193,0.1668693,0.2954845,-2.592661
0.3660545,0.5001231,-2.214589,0.35711,0.2544118,-2.396208,0.1668443,0.295545,-2.592743
0.3660545,0.5001231,-2.214589,0.35711,0.2544118,-2.396208,0.1668443,0.295545,-2.592743
0.3179035,0.5206457,-2.214363,0.3355193,0.2695796,-2.377469,0.1668431,0.2957541,-2.592965
0.3179035,0.5206457,-2.214363,0.3355193,0.2695796,-2.377469,0.1668431,0.2957541,-2.592965
0.2736061,0.5323847,-2.214851,0.320853,0.2772904,-2.364766,0.166876,0.2959642,-2.593212
0.2736061,0.5323847,-2.214851,0.320853,0.2772904,-2.364766,0.166876,0.2959642,-2.593212
0.2203599,0.5415015,-2.218679,0.3015087,0.286068,-2.35306,0.1669042,0.296024,-2.59336
0.2203599,0.5415015,-2.218679,0.3015087,0.286068,-2.35306,0.1669042,0.296024,-2.59336
0.2203599,0.5415015,-2.218679,0.3015087,0.286068,-2.35306,0.1669042,0.296024,-2.59336
