Hand_L, , ,Shoulder_L, , 
-0.4644211,-0.2241404,-2.610124,-0.2212175,0.2529501,-2.642658
-0.4916476,-0.1819372,-2.597951,-0.2184547,0.2524759,-2.643908
-0.4916476,-0.1819372,-2.597951,-0.2184547,0.2524759,-2.643908
-0.5305598,-0.1399659,-2.563432,-0.2162302,0.2523196,-2.645449
-0.5305598,-0.1399659,-2.563432,-0.2162302,0.2523196,-2.645449
-0.5856382,-0.09829057,-2.547114,-0.2092637,0.2548276,-2.647917
-0.5856382,-0.09829057,-2.547114,-0.2092637,0.2548276,-2.647917
-0.6281257,-0.03982581,-2.528544,-0.209166,0.2564681,-2.649071
-0.6281257,-0.03982581,-2.528544,-0.209166,0.2564681,-2.649071
-0.6616415,0.0267331,-2.503036,-0.2075724,0.25858,-2.649871
-0.6616415,0.0267331,-2.503036,-0.2075724,0.25858,-2.649871
-0.6879978,0.1046051,-2.46941,-0.2076662,0.2606898,-2.651397
-0.6879978,0.1046051,-2.46941,-0.2076662,0.2606898,-2.651397
-0.7098238,0.1760422,-2.444942,-0.2057229,0.2621135,-2.653271
-0.7098238,0.1760422,-2.444942,-0.2057229,0.2621135,-2.653271
-0.7098238,0.1760422,-2.444942,-0.2057229,0.2621135,-2.653271
-0.7098238,0.1760422,-2.444942,-0.2057229,0.2621135,-2.653271
-0.7120947,0.2391526,-2.429637,-0.2065385,0.2637562,-2.655584
-0.7120947,0.2391526,-2.429637,-0.2065385,0.2637562,-2.655584
-0.7120947,0.2391526,-2.429637,-0.2065385,0.2637562,-2.655584
-0.7120947,0.2391526,-2.429637,-0.2065385,0.2637562,-2.655584
-0.7120947,0.2391526,-2.429637,-0.2065385,0.2637562,-2.655584
-0.6987987,0.3062294,-2.406882,-0.2066629,0.2630707,-2.656985
-0.6987987,0.3062294,-2.406882,-0.2066629,0.2630707,-2.656985
-0.6361158,0.4230824,-2.354736,-0.2085935,0.2660683,-2.657085
-0.6361158,0.4230824,-2.354736,-0.2085935,0.2660683,-2.657085
-0.5819546,0.4782873,-2.340655,-0.2086202,0.2685116,-2.656959
-0.5819546,0.4782873,-2.340655,-0.2086202,0.2685116,-2.656959
-0.5279807,0.5174028,-2.333291,-0.2074213,0.2698692,-2.65672
-0.5279807,0.5174028,-2.333291,-0.2074213,0.2698692,-2.65672
-0.4715247,0.5417667,-2.325397,-0.2062472,0.2689778,-2.656002
-0.4715247,0.5417667,-2.325397,-0.2062472,0.2689778,-2.656002
-0.4154291,0.5555944,-2.315667,-0.2054559,0.2680908,-2.656456
-0.4154291,0.5555944,-2.315667,-0.2054559,0.2680908,-2.656456
-0.4154291,0.5555944,-2.315667,-0.2054559,0.2680908,-2.656456
-0.4154291,0.5555944,-2.315667,-0.2054559,0.2680908,-2.656456
-0.3640994,0.5735374,-2.325093,-0.2044197,0.2683522,-2.656503
-0.3640994,0.5735374,-2.325093,-0.2044197,0.2683522,-2.656503
-0.3137117,0.5862862,-2.329251,-0.2039243,0.2685798,-2.661246
-0.3137117,0.5862862,-2.329251,-0.2039243,0.2685798,-2.661246
-0.2709778,0.5954972,-2.337845,-0.2041403,0.2691844,-2.659223
-0.2709778,0.5954972,-2.337845,-0.2041403,0.2691844,-2.659223
-0.2333876,0.6061952,-2.346197,-0.2053155,0.2699257,-2.657719
-0.2333876,0.6061952,-2.346197,-0.2053155,0.2699257,-2.657719
-0.207972,0.5991358,-2.359234,-0.2050765,0.2704185,-2.658206
-0.207972,0.5991358,-2.359234,-0.2050765,0.2704185,-2.658206
-0.207972,0.5991358,-2.359234,-0.2050765,0.2704185,-2.658206
-0.207972,0.5991358,-2.359234,-0.2050765,0.2704185,-2.658206
-0.1923768,0.5974497,-2.363318,-0.2047072,0.2704459,-2.657472
-0.1923768,0.5974497,-2.363318,-0.2047072,0.2704459,-2.657472
-0.1794328,0.588586,-2.368873,-0.2042186,0.2701833,-2.658257
-0.1794328,0.588586,-2.368873,-0.2042186,0.2701833,-2.658257
-0.1794328,0.588586,-2.368873,-0.2042186,0.2701833,-2.658257
-0.1637009,0.5954045,-2.378026,-0.2034706,0.2712734,-2.658813
-0.1637009,0.5954045,-2.378026,-0.2034706,0.2712734,-2.658813
-0.1445104,0.6221662,-2.383276,-0.2112165,0.2608526,-2.661218
-0.1445104,0.6221662,-2.383276,-0.2112165,0.2608526,-2.661218
-0.1338127,0.6367046,-2.392236,-0.2124592,0.2522806,-2.643163
-0.1338127,0.6367046,-2.392236,-0.2124592,0.2522806,-2.643163
-0.1261844,0.6396061,-2.393368,-0.2143797,0.2996453,-2.648996
-0.1261844,0.6396061,-2.393368,-0.2143797,0.2996453,-2.648996
-0.1234513,0.642356,-2.398831,-0.2129904,0.3104462,-2.638134
-0.1234513,0.642356,-2.398831,-0.2129904,0.3104462,-2.638134
-0.1234513,0.642356,-2.398831,-0.2129904,0.3104462,-2.638134
-0.1234513,0.642356,-2.398831,-0.2129904,0.3104462,-2.638134
-0.120074,0.6416466,-2.400428,-0.2127988,0.3187133,-2.636469
-0.120074,0.6416466,-2.400428,-0.2127988,0.3187133,-2.636469
-0.1192452,0.6398384,-2.401053,-0.2109993,0.3179064,-2.629572
