Hand_L, , ,Shoulder_L, , 
-0.6609542,-0.05757204,-2.488931,-0.2266593,0.2982619,-2.625579
-0.6609542,-0.05757204,-2.488931,-0.2266593,0.2982619,-2.625579
-0.7049226,0.003761525,-2.488402,-0.223551,0.3088873,-2.626699
-0.7049226,0.003761525,-2.488402,-0.223551,0.3088873,-2.626699
-0.7417901,0.07133307,-2.485931,-0.2217594,0.3128285,-2.626331
-0.7417901,0.07133307,-2.485931,-0.2217594,0.3128285,-2.626331
-0.7770407,0.1492949,-2.471349,-0.221709,0.312255,-2.624343
-0.7770407,0.1492949,-2.471349,-0.221709,0.312255,-2.624343
-0.7940016,0.2220575,-2.45794,-0.2218311,0.3098171,-2.618126
-0.7940016,0.2220575,-2.45794,-0.2218311,0.3098171,-2.618126
-0.7949986,0.2933286,-2.44271,-0.2238766,0.3093113,-2.619294
-0.7949986,0.2933286,-2.44271,-0.2238766,0.3093113,-2.619294
-0.7889889,0.3726985,-2.426818,-0.2258876,0.3150792,-2.623584
-0.7889889,0.3726985,-2.426818,-0.2258876,0.3150792,-2.623584
-0.78357,0.4561423,-2.411435,-0.2408011,0.2764437,-2.621639
-0.78357,0.4561423,-2.411435,-0.2408011,0.2764437,-2.621639
-0.7589971,0.5176823,-2.402241,-0.2297316,0.2986592,-2.616386
-0.7589971,0.5176823,-2.402241,-0.2297316,0.2986592,-2.616386
-0.715551,0.5903692,-2.364593,-0.225565,0.3088141,-2.612537
-0.715551,0.5903692,-2.364593,-0.225565,0.3088141,-2.612537
-0.715551,0.5903692,-2.364593,-0.225565,0.3088141,-2.612537
-0.6714985,0.6435956,-2.346539,-0.2245557,0.3163665,-2.611598
-0.6714985,0.6435956,-2.346539,-0.2245557,0.3163665,-2.611598
-0.613386,0.6683647,-2.323686,-0.2273852,0.3150078,-2.609898
-0.613386,0.6683647,-2.323686,-0.2273852,0.3150078,-2.609898
-0.5533783,0.6921567,-2.302588,-0.2289336,0.3241194,-2.613896
-0.5533783,0.6921567,-2.302588,-0.2289336,0.3241194,-2.613896
-0.4971537,0.714703,-2.285403,-0.2269427,0.3125849,-2.611662
-0.4971537,0.714703,-2.285403,-0.2269427,0.3125849,-2.611662
-0.4971537,0.714703,-2.285403,-0.2269427,0.3125849,-2.611662
-0.4971537,0.714703,-2.285403,-0.2269427,0.3125849,-2.611662
-0.4486421,0.7187098,-2.277585,-0.2278743,0.3178808,-2.613341
-0.4486421,0.7187098,-2.277585,-0.2278743,0.3178808,-2.613341
-0.3901445,0.7306843,-2.267329,-0.2286241,0.3174886,-2.612239
-0.3901445,0.7306843,-2.267329,-0.2286241,0.3174886,-2.612239
-0.3315924,0.7395893,-2.271455,-0.2298514,0.3163769,-2.61066
-0.3315924,0.7395893,-2.271455,-0.2298514,0.3163769,-2.61066
-0.2740807,0.740805,-2.26671,-0.2290925,0.3164383,-2.610333
-0.2740807,0.740805,-2.26671,-0.2290925,0.3164383,-2.610333
-0.2190505,0.7434207,-2.272582,-0.2284178,0.3157097,-2.609715
-0.2190505,0.7434207,-2.272582,-0.2284178,0.3157097,-2.609715
-0.2190505,0.7434207,-2.272582,-0.2284178,0.3157097,-2.609715
-0.2190505,0.7434207,-2.272582,-0.2284178,0.3157097,-2.609715
-0.1474159,0.7292101,-2.298554,-0.2254144,0.309974,-2.602056
-0.1474159,0.7292101,-2.298554,-0.2254144,0.309974,-2.602056
-0.1085821,0.7084712,-2.331221,-0.2253745,0.3111641,-2.605125
-0.1085821,0.7084712,-2.331221,-0.2253745,0.3111641,-2.605125
-0.08908594,0.6891368,-2.342875,-0.2248382,0.30971,-2.606078
-0.08908594,0.6891368,-2.342875,-0.2248382,0.30971,-2.606078
-0.07177193,0.6713222,-2.352595,-0.2250794,0.3110166,-2.60681
