Hand_L, , ,Shoulder_L, , 
-0.5498119,-0.1566248,-2.487504,-0.2170335,0.341049,-2.64595
-0.6018637,-0.1144926,-2.472948,-0.2224453,0.3255738,-2.639192
-0.6018637,-0.1144926,-2.472948,-0.2224453,0.3255738,-2.639192
-0.6435898,-0.06525397,-2.456132,-0.2237815,0.3119703,-2.636222
-0.6435898,-0.06525397,-2.456132,-0.2237815,0.3119703,-2.636222
-0.6435898,-0.06525397,-2.456132,-0.2237815,0.3119703,-2.636222
-0.6435898,-0.06525397,-2.456132,-0.2237815,0.3119703,-2.636222
-0.6753986,-0.001617391,-2.443173,-0.223153,0.3089261,-2.635793
-0.6753986,-0.001617391,-2.443173,-0.223153,0.3089261,-2.635793
-0.7012622,0.06429711,-2.427032,-0.223382,0.3102312,-2.63943
-0.7012622,0.06429711,-2.427032,-0.223382,0.3102312,-2.63943
-0.7289138,0.1383023,-2.411464,-0.2215391,0.3116094,-2.6375
-0.7289138,0.1383023,-2.411464,-0.2215391,0.3116094,-2.6375
-0.7544255,0.2029613,-2.393587,-0.2218714,0.315381,-2.637104
-0.7544255,0.2029613,-2.393587,-0.2218714,0.315381,-2.637104
-0.7651414,0.2700449,-2.38026,-0.2236428,0.3135316,-2.629055
-0.7651414,0.2700449,-2.38026,-0.2236428,0.3135316,-2.629055
-0.7651414,0.2700449,-2.38026,-0.2236428,0.3135316,-2.629055
-0.7651414,0.2700449,-2.38026,-0.2236428,0.3135316,-2.629055
-0.7585196,0.3478443,-2.361678,-0.2337994,0.283072,-2.624884
-0.7585196,0.3478443,-2.361678,-0.2337994,0.283072,-2.624884
-0.7332044,0.4252852,-2.346407,-0.2279219,0.3076763,-2.62482
-0.7332044,0.4252852,-2.346407,-0.2279219,0.3076763,-2.62482
-0.7332044,0.4252852,-2.346407,-0.2279219,0.3076763,-2.62482
-0.7062283,0.4930613,-2.333522,-0.2239514,0.314013,-2.62412
-0.7062283,0.4930613,-2.333522,-0.2239514,0.314013,-2.62412
-0.7062283,0.4930613,-2.333522,-0.2239514,0.314013,-2.62412
-0.7062283,0.4930613,-2.333522,-0.2239514,0.314013,-2.62412
-0.6610755,0.5485653,-2.318532,-0.2213507,0.3109732,-2.617699
-0.6610755,0.5485653,-2.318532,-0.2213507,0.3109732,-2.617699
-0.6213161,0.5990919,-2.300214,-0.2220002,0.309736,-2.614624
-0.6213161,0.5990919,-2.300214,-0.2220002,0.309736,-2.614624
-0.577512,0.6305889,-2.292057,-0.222555,0.3129587,-2.613357
-0.577512,0.6305889,-2.292057,-0.222555,0.3129587,-2.613357
-0.5141085,0.6612188,-2.291732,-0.2237048,0.3130753,-2.613288
-0.5141085,0.6612188,-2.291732,-0.2237048,0.3130753,-2.613288
-0.5141085,0.6612188,-2.291732,-0.2237048,0.3130753,-2.613288
-0.5141085,0.6612188,-2.291732,-0.2237048,0.3130753,-2.613288
-0.4493703,0.6771765,-2.285534,-0.2240609,0.3130155,-2.611734
-0.4493703,0.6771765,-2.285534,-0.2240609,0.3130155,-2.611734
-0.4002008,0.6947155,-2.285302,-0.2252378,0.3180839,-2.614418
-0.4002008,0.6947155,-2.285302,-0.2252378,0.3180839,-2.614418
-0.3450626,0.701148,-2.287443,-0.2181225,0.2983822,-2.606506
-0.3450626,0.701148,-2.287443,-0.2181225,0.2983822,-2.606506
-0.3001602,0.6895685,-2.298058,-0.2307539,0.2790346,-2.608365
-0.3001602,0.6895685,-2.298058,-0.2307539,0.2790346,-2.608365
-0.3001602,0.6895685,-2.298058,-0.2307539,0.2790346,-2.608365
-0.3001602,0.6895685,-2.298058,-0.2307539,0.2790346,-2.608365
-0.2579268,0.6919672,-2.30508,-0.2341998,0.2724467,-2.608601
-0.2579268,0.6919672,-2.30508,-0.2341998,0.2724467,-2.608601
-0.2187128,0.6877378,-2.332984,-0.2237478,0.2675405,-2.606833
-0.2187128,0.6877378,-2.332984,-0.2237478,0.2675405,-2.606833
-0.1848839,0.6813643,-2.347971,-0.2154726,0.2659291,-2.609333
-0.1848839,0.6813643,-2.347971,-0.2154726,0.2659291,-2.609333
-0.1546084,0.6749374,-2.367828,-0.2243502,0.2995383,-2.62094
-0.1546084,0.6749374,-2.367828,-0.2243502,0.2995383,-2.62094
-0.1546084,0.6749374,-2.367828,-0.2243502,0.2995383,-2.62094
