Hand_L, , ,Shoulder_L, , 
-0.5632298,-0.1642606,-2.523647,-0.2228973,0.3236437,-2.658431
-0.6043763,-0.1191885,-2.505438,-0.2224322,0.3172699,-2.650163
-0.6043763,-0.1191885,-2.505438,-0.2224322,0.3172699,-2.650163
-0.6402732,-0.08152873,-2.491835,-0.221975,0.3149388,-2.649042
-0.6402732,-0.08152873,-2.491835,-0.221975,0.3149388,-2.649042
-0.681033,-0.03328086,-2.482359,-0.209285,0.291406,-2.63654
-0.681033,-0.03328086,-2.482359,-0.209285,0.291406,-2.63654
-0.7103044,0.01179064,-2.478079,-0.2186133,0.3076012,-2.641767
-0.7103044,0.01179064,-2.478079,-0.2186133,0.3076012,-2.641767
-0.7103044,0.01179064,-2.478079,-0.2186133,0.3076012,-2.641767
-0.7103044,0.01179064,-2.478079,-0.2186133,0.3076012,-2.641767
-0.7381666,0.072986,-2.461415,-0.220086,0.3124214,-2.640424
-0.7381666,0.072986,-2.461415,-0.220086,0.3124214,-2.640424
-0.7381666,0.072986,-2.461415,-0.220086,0.3124214,-2.640424
-0.7652243,0.146121,-2.438963,-0.2205996,0.3127449,-2.631947
-0.7652243,0.146121,-2.438963,-0.2205996,0.3127449,-2.631947
-0.7795034,0.2095033,-2.423182,-0.2219712,0.3124835,-2.63206
-0.7795034,0.2095033,-2.423182,-0.2219712,0.3124835,-2.63206
-0.7771041,0.2733554,-2.396922,-0.2237429,0.3161623,-2.634605
-0.7771041,0.2733554,-2.396922,-0.2237429,0.3161623,-2.634605
-0.7632681,0.3489657,-2.373077,-0.2253806,0.3180679,-2.634261
-0.7632681,0.3489657,-2.373077,-0.2253806,0.3180679,-2.634261
-0.7369726,0.4228557,-2.352906,-0.2251889,0.317506,-2.631422
-0.7369726,0.4228557,-2.352906,-0.2251889,0.317506,-2.631422
-0.7093179,0.4861937,-2.332444,-0.2258714,0.3188663,-2.632725
-0.7093179,0.4861937,-2.332444,-0.2258714,0.3188663,-2.632725
-0.6687685,0.5347245,-2.32273,-0.2336406,0.2892643,-2.621716
-0.6687685,0.5347245,-2.32273,-0.2336406,0.2892643,-2.621716
-0.6178196,0.5785888,-2.301077,-0.231075,0.3105348,-2.623124
-0.6178196,0.5785888,-2.301077,-0.231075,0.3105348,-2.623124
-0.6178196,0.5785888,-2.301077,-0.2304558,0.3180017,-2.624264
-0.6178196,0.5785888,-2.301077,-0.2304558,0.3180017,-2.624264
-0.5644521,0.6210752,-2.293191,-0.2304558,0.3180017,-2.624264
-0.5644521,0.6210752,-2.293191,-0.2304558,0.3180017,-2.624264
-0.5104103,0.655021,-2.286104,-0.2216589,0.343832,-2.628082
-0.5104103,0.655021,-2.286104,-0.2216589,0.343832,-2.628082
-0.4533072,0.6702446,-2.27326,-0.22829,0.3279856,-2.629354
-0.4533072,0.6702446,-2.27326,-0.22829,0.3279856,-2.629354
-0.4533072,0.6702446,-2.27326,-0.2285128,0.3193458,-2.626856
-0.3469214,0.6948553,-2.276324,-0.2283288,0.3167234,-2.625276
-0.3469214,0.6948553,-2.276324,-0.2283288,0.3167234,-2.625276
-0.3469214,0.6948553,-2.276324,-0.2283288,0.3167234,-2.625276
-0.3469214,0.6948553,-2.276324,-0.2283288,0.3167234,-2.625276
-0.3011516,0.6909414,-2.276191,-0.2295375,0.3199,-2.625151
-0.3011516,0.6909414,-2.276191,-0.2295375,0.3199,-2.625151
-0.2532111,0.6959617,-2.285366,-0.2277061,0.3222602,-2.624949
-0.2532111,0.6959617,-2.285366,-0.2277061,0.3222602,-2.624949
-0.2136324,0.6867411,-2.298341,-0.226697,0.3248274,-2.620651
-0.2136324,0.6867411,-2.298341,-0.226697,0.3248274,-2.620651
-0.1880094,0.6673254,-2.329054,-0.2257439,0.3320232,-2.627804
-0.1880094,0.6673254,-2.329054,-0.2257439,0.3320232,-2.627804
-0.1658536,0.6593481,-2.34072,-0.2078881,0.305589,-2.612692
-0.1658536,0.6593481,-2.34072,-0.2078881,0.305589,-2.612692
-0.1408831,0.6505471,-2.343811,-0.2208131,0.2835418,-2.605683
-0.1408831,0.6505471,-2.343811,-0.2208131,0.2835418,-2.605683
-0.1408831,0.6505471,-2.343811,-0.2208131,0.2835418,-2.605683
-0.1408831,0.6505471,-2.343811,-0.2208131,0.2835418,-2.605683
-0.1282381,0.641104,-2.357427,-0.2238472,0.2734969,-2.603055
-0.1282381,0.641104,-2.357427,-0.2238472,0.2734969,-2.603055
