Hand_L, , ,Shoulder_L, , 
-0.02408599,0.4920836,-2.222552,-0.1820412,0.2790032,-2.587249
0.001919718,0.4749013,-2.219422,-0.1882409,0.2636305,-2.584562
0.001919718,0.4749013,-2.219422,-0.1882409,0.2636305,-2.584562
0.001919718,0.4749013,-2.219422,-0.1882409,0.2636305,-2.584562
0.001919718,0.4749013,-2.219422,-0.1882409,0.2636305,-2.584562
0.03171678,0.4487181,-2.223308,-0.192765,0.2587339,-2.580997
0.03171678,0.4487181,-2.223308,-0.192765,0.2587339,-2.580997
0.06817818,0.4140662,-2.22517,-0.1932406,0.2506725,-2.582111
0.06817818,0.4140662,-2.22517,-0.1932406,0.2506725,-2.582111
0.06817818,0.4140662,-2.22517,-0.1932406,0.2506725,-2.582111
0.1066289,0.3638389,-2.240451,-0.1914202,0.239952,-2.58115
0.1066289,0.3638389,-2.240451,-0.1914202,0.239952,-2.58115
0.1209107,0.2784191,-2.25309,-0.1924539,0.2357378,-2.57747
0.1209107,0.2784191,-2.25309,-0.1924539,0.2357378,-2.57747
0.1379052,0.1906164,-2.263271,-0.176621,0.283138,-2.580295
0.1379052,0.1906164,-2.263271,-0.176621,0.283138,-2.580295
0.165687,0.12901,-2.282629,-0.1719021,0.2973079,-2.577552
0.165687,0.12901,-2.282629,-0.1719021,0.2973079,-2.577552
0.1152871,0.02016065,-2.307045,-0.1699529,0.3059139,-2.584438
0.1152871,0.02016065,-2.307045,-0.1699529,0.3059139,-2.584438
0.07910333,-0.05745206,-2.343957,-0.1708868,0.3092658,-2.591032
0.07910333,-0.05745206,-2.343957,-0.1708868,0.3092658,-2.591032
0.03997403,-0.1170398,-2.379585,-0.1718544,0.307406,-2.594105
0.03997403,-0.1170398,-2.379585,-0.1718544,0.307406,-2.594105
0.03997403,-0.1170398,-2.379585,-0.1718544,0.307406,-2.594105
0.03997403,-0.1170398,-2.379585,-0.1718544,0.307406,-2.594105
-0.0546759,-0.1820131,-2.408864,-0.1701577,0.3134605,-2.601586
-0.0546759,-0.1820131,-2.408864,-0.1701577,0.3134605,-2.601586
-0.1411186,-0.2120281,-2.424149,-0.1684714,0.3221877,-2.613655
-0.1411186,-0.2120281,-2.424149,-0.1684714,0.3221877,-2.613655
-0.2061401,-0.2374936,-2.425164,-0.1820068,0.2867807,-2.589081
-0.2061401,-0.2374936,-2.425164,-0.1820068,0.2867807,-2.589081
-0.2716258,-0.2476074,-2.424508,-0.1711007,0.2965674,-2.586234
-0.2716258,-0.2476074,-2.424508,-0.1711007,0.2965674,-2.586234
-0.3432477,-0.2304814,-2.423607,-0.165397,0.2975702,-2.591372
-0.3432477,-0.2304814,-2.423607,-0.165397,0.2975702,-2.591372
-0.4111458,-0.1988244,-2.41092,-0.1621516,0.3035435,-2.596642
-0.4111458,-0.1988244,-2.41092,-0.1621516,0.3035435,-2.596642
-0.4675177,-0.1599516,-2.40167,-0.161447,0.304614,-2.597376
-0.4675177,-0.1599516,-2.40167,-0.161447,0.304614,-2.597376
-0.5092346,-0.1101244,-2.377121,-0.161693,0.304875,-2.598036
-0.5092346,-0.1101244,-2.377121,-0.161693,0.304875,-2.598036
-0.5322631,-0.04604281,-2.36286,-0.1596378,0.3028872,-2.600537
-0.5322631,-0.04604281,-2.36286,-0.1596378,0.3028872,-2.600537
-0.5435286,0.02034857,-2.344753,-0.1600565,0.303751,-2.601632
-0.5435286,0.02034857,-2.344753,-0.1600565,0.303751,-2.601632
-0.5435286,0.02034857,-2.344753,-0.1600565,0.303751,-2.601632
-0.5435286,0.02034857,-2.344753,-0.1600565,0.303751,-2.601632
-0.5435286,0.02034857,-2.344753,-0.1600565,0.303751,-2.601632
-0.5738893,0.0942162,-2.305055,-0.1599846,0.3014931,-2.596555
-0.5738893,0.0942162,-2.305055,-0.1599846,0.3014931,-2.596555
-0.5996137,0.172911,-2.27084,-0.1596904,0.3016439,-2.5955
-0.5996137,0.172911,-2.27084,-0.1596904,0.3016439,-2.5955
-0.6046438,0.240997,-2.246428,-0.1605727,0.3017274,-2.601993
-0.6046438,0.240997,-2.246428,-0.1605727,0.3017274,-2.601993
-0.5757546,0.3098383,-2.222488,-0.1616307,0.2983319,-2.597728
-0.5757546,0.3098383,-2.222488,-0.1616307,0.2983319,-2.597728
-0.5348089,0.3664405,-2.211237,-0.1609356,0.3014713,-2.595546
-0.5348089,0.3664405,-2.211237,-0.1609356,0.3014713,-2.595546
-0.4863014,0.4218841,-2.20485,-0.1615199,0.3025244,-2.593616
-0.4863014,0.4218841,-2.20485,-0.1615199,0.3025244,-2.593616
-0.433462,0.4635323,-2.193339,-0.1624009,0.302433,-2.594377
-0.433462,0.4635323,-2.193339,-0.1624009,0.302433,-2.594377
-0.3818556,0.4995165,-2.190484,-0.1613899,0.2992015,-2.594669
-0.3818556,0.4995165,-2.190484,-0.1613899,0.2992015,-2.594669
-0.3290568,0.5216126,-2.183105,-0.1605354,0.302727,-2.599053
-0.3290568,0.5216126,-2.183105,-0.1605354,0.302727,-2.599053
-0.3290568,0.5216126,-2.183105,-0.1605354,0.302727,-2.599053
-0.2785652,0.5361332,-2.186379,-0.1603831,0.3010798,-2.598665
-0.2785652,0.5361332,-2.186379,-0.1603831,0.3010798,-2.598665
-0.2257121,0.5364352,-2.190921,-0.1609808,0.3018272,-2.601974
-0.2257121,0.5364352,-2.190921,-0.1609808,0.3018272,-2.601974
-0.1814263,0.5397403,-2.197685,-0.1620096,0.3041248,-2.604846
-0.1814263,0.5397403,-2.197685,-0.1620096,0.3041248,-2.604846
-0.1465999,0.536719,-2.205268,-0.1613156,0.3006107,-2.599453
-0.1465999,0.536719,-2.205268,-0.1613156,0.3006107,-2.599453
-0.1174942,0.5245597,-2.206099,-0.1597237,0.3021155,-2.603752
-0.1174942,0.5245597,-2.206099,-0.1597237,0.3021155,-2.603752
-0.0960072,0.5168432,-2.211171,-0.1623783,0.3010197,-2.606544
-0.0960072,0.5168432,-2.211171,-0.1623783,0.3010197,-2.606544
-0.08349014,0.5200366,-2.214643,-0.1648341,0.3009433,-2.608786
-0.08349014,0.5200366,-2.214643,-0.1648341,0.3009433,-2.608786
