Hand_L, , ,Shoulder_L, , 
-0.07214475,0.5226305,-2.220639,-0.1519146,0.3114945,-2.597539
-0.07210506,0.5226529,-2.221379,-0.1547615,0.3061784,-2.593715
-0.07210506,0.5226529,-2.221379,-0.1547615,0.3061784,-2.593715
-0.07058601,0.5217368,-2.223243,-0.1545163,0.3008606,-2.587863
-0.07058601,0.5217368,-2.223243,-0.1545163,0.3008606,-2.587863
-0.06797836,0.5327237,-2.22719,-0.1552426,0.2990921,-2.586035
-0.06797836,0.5327237,-2.22719,-0.1552426,0.2990921,-2.586035
-0.05925757,0.5329738,-2.226615,-0.1539283,0.3024553,-2.5858
-0.05925757,0.5329738,-2.226615,-0.1539283,0.3024553,-2.5858
-0.05925757,0.5329738,-2.226615,-0.1539283,0.3024553,-2.5858
-0.05925757,0.5329738,-2.226615,-0.1539283,0.3024553,-2.5858
-0.05234229,0.5284016,-2.221507,-0.1511625,0.3079336,-2.588079
-0.05234229,0.5284016,-2.221507,-0.1511625,0.3079336,-2.588079
-0.03395729,0.521383,-2.22873,-0.1504491,0.3066884,-2.586092
-0.03395729,0.521383,-2.22873,-0.1504491,0.3066884,-2.586092
-0.01258461,0.5131394,-2.225043,-0.152568,0.3028586,-2.582128
-0.01258461,0.5131394,-2.225043,-0.152568,0.3028586,-2.582128
0.01178725,0.4961646,-2.210485,-0.1559833,0.285549,-2.582669
0.01178725,0.4961646,-2.210485,-0.1559833,0.285549,-2.582669
0.01178725,0.4961646,-2.210485,-0.1559833,0.285549,-2.582669
0.01178725,0.4961646,-2.210485,-0.1559833,0.285549,-2.582669
0.01178725,0.4961646,-2.210485,-0.1559833,0.285549,-2.582669
0.03459612,0.4731467,-2.20553,-0.1590838,0.273847,-2.578696
0.03459612,0.4731467,-2.20553,-0.1590838,0.273847,-2.578696
0.06515577,0.4442753,-2.203463,-0.1660987,0.2683482,-2.571337
0.06515577,0.4442753,-2.203463,-0.1660987,0.2683482,-2.571337
0.09008101,0.4078069,-2.206064,-0.1685651,0.2697166,-2.566334
0.09008101,0.4078069,-2.206064,-0.1685651,0.2697166,-2.566334
0.1179482,0.3535847,-2.214978,-0.1744484,0.2694801,-2.566672
0.1179482,0.3535847,-2.214978,-0.1744484,0.2694801,-2.566672
0.1179482,0.3535847,-2.214978,-0.1744484,0.2694801,-2.566672
0.1179482,0.3535847,-2.214978,-0.1744484,0.2694801,-2.566672
0.1375489,0.2768977,-2.232002,-0.1799332,0.2541153,-2.568615
0.1375489,0.2768977,-2.232002,-0.1799332,0.2541153,-2.568615
0.1477189,0.2005363,-2.24249,-0.1664877,0.2954275,-2.577684
0.1477189,0.2005363,-2.24249,-0.1664877,0.2954275,-2.577684
0.1659219,0.1359708,-2.262728,-0.1616554,0.3129172,-2.586632
0.1659219,0.1359708,-2.262728,-0.1616554,0.3129172,-2.586632
