Hand_L, , ,Shoulder_L, , 
-0.07782444,0.4992965,-2.229672,-0.1605151,0.300562,-2.592888
-0.07331864,0.4958898,-2.234221,-0.1581858,0.3009626,-2.592707
-0.07331864,0.4958898,-2.234221,-0.1581858,0.3009626,-2.592707
-0.07310574,0.4952896,-2.234916,-0.1581878,0.304936,-2.594344
-0.07310574,0.4952896,-2.234916,-0.1581878,0.304936,-2.594344
-0.07310574,0.4952896,-2.234916,-0.1581878,0.304936,-2.594344
-0.07263368,0.4961464,-2.235911,-0.1597621,0.3064062,-2.595112
-0.07263368,0.4961464,-2.235911,-0.1597621,0.3064062,-2.595112
-0.06856878,0.5062796,-2.239084,-0.1563649,0.3138894,-2.596543
-0.06856878,0.5062796,-2.239084,-0.1563649,0.3138894,-2.596543
-0.06063306,0.5137147,-2.240425,-0.1556423,0.3095015,-2.591601
-0.06063306,0.5137147,-2.240425,-0.1556423,0.3095015,-2.591601
-0.04545824,0.5039789,-2.232589,-0.1472354,0.3361987,-2.590513
-0.04545824,0.5039789,-2.232589,-0.1472354,0.3361987,-2.590513
-0.04545824,0.5039789,-2.232589,-0.1472354,0.3361987,-2.590513
-0.04545824,0.5039789,-2.232589,-0.1472354,0.3361987,-2.590513
-0.02305362,0.4994099,-2.230792,-0.147293,0.3216034,-2.587862
-0.02305362,0.4994099,-2.230792,-0.147293,0.3216034,-2.587862
0.009990467,0.4773666,-2.235408,-0.1584844,0.2894048,-2.586181
0.009990467,0.4773666,-2.235408,-0.1584844,0.2894048,-2.586181
0.0481159,0.4391289,-2.232057,-0.1670503,0.2775168,-2.581301
0.0481159,0.4391289,-2.232057,-0.1670503,0.2775168,-2.581301
0.07563924,0.3932658,-2.233818,-0.1641758,0.2932133,-2.582108
0.07563924,0.3932658,-2.233818,-0.1641758,0.2932133,-2.582108
0.1070817,0.338163,-2.23125,-0.1648189,0.2984587,-2.577673
0.1070817,0.338163,-2.23125,-0.1648189,0.2984587,-2.577673
0.1207781,0.231433,-2.255693,-0.1664491,0.2991073,-2.576298
0.1207781,0.231433,-2.255693,-0.1664491,0.2991073,-2.576298
0.09944501,0.1328408,-2.283517,-0.1673187,0.2978698,-2.57794
0.09944501,0.1328408,-2.283517,-0.1673187,0.2978698,-2.57794
0.08288314,0.05740084,-2.307811,-0.1682069,0.3003745,-2.577774
0.08288314,0.05740084,-2.307811,-0.1682069,0.3003745,-2.577774
