Hand_L, , ,Shoulder_L, , 
-0.05046392,0.528021,-2.229601,-0.1660635,0.3054553,-2.608883
-0.05046392,0.528021,-2.229601,-0.1660635,0.3054553,-2.608883
-0.04253903,0.5326551,-2.23004,-0.1678249,0.2976761,-2.596846
-0.04253903,0.5326551,-2.23004,-0.1678249,0.2976761,-2.596846
-0.02652337,0.5334753,-2.243963,-0.1722348,0.2810233,-2.592974
-0.02652337,0.5334753,-2.243963,-0.1722348,0.2810233,-2.592974
-0.001942173,0.5184575,-2.251761,-0.1714848,0.2548636,-2.590994
-0.001942173,0.5184575,-2.251761,-0.1714848,0.2548636,-2.590994
0.03174025,0.4890243,-2.252068,-0.1704427,0.2419291,-2.588547
0.03174025,0.4890243,-2.252068,-0.1704427,0.2419291,-2.588547
0.05651984,0.4538027,-2.251478,-0.1718007,0.2470667,-2.584608
0.05651984,0.4538027,-2.251478,-0.1718007,0.2470667,-2.584608
0.05651984,0.4538027,-2.251478,-0.1718007,0.2470667,-2.584608
0.05651984,0.4538027,-2.251478,-0.1718007,0.2470667,-2.584608
0.1048223,0.3523515,-2.267774,-0.1658983,0.2870824,-2.589823
0.1048223,0.3523515,-2.267774,-0.1658983,0.2870824,-2.589823
0.1048223,0.3523515,-2.267774,-0.1658983,0.2870824,-2.589823
0.1048223,0.3523515,-2.267774,-0.1658983,0.2870824,-2.589823
0.117835,0.2590218,-2.278808,-0.1640454,0.3013894,-2.597334
0.117835,0.2590218,-2.278808,-0.1640454,0.3013894,-2.597334
0.09730829,0.1646203,-2.304679,-0.1661945,0.3049656,-2.598484
0.09730829,0.1646203,-2.304679,-0.1661945,0.3049656,-2.598484
0.08094767,0.05778994,-2.329543,-0.1662736,0.3043789,-2.602426
0.08094767,0.05778994,-2.329543,-0.1662736,0.3043789,-2.602426
0.06573988,-0.02585839,-2.347748,-0.1697506,0.3047912,-2.600678
0.06573988,-0.02585839,-2.347748,-0.1697506,0.3047912,-2.600678
0.03272836,-0.09268369,-2.36583,-0.1707115,0.3059939,-2.606061
0.03272836,-0.09268369,-2.36583,-0.1707115,0.3059939,-2.606061
-0.02256261,-0.1490259,-2.397798,-0.1709956,0.3058865,-2.610354
-0.02256261,-0.1490259,-2.397798,-0.1709956,0.3058865,-2.610354
-0.08892818,-0.1883913,-2.414626,-0.1705919,0.3028703,-2.609768
-0.08892818,-0.1883913,-2.414626,-0.1705919,0.3028703,-2.609768
-0.1317787,-0.2208042,-2.406639,-0.1686192,0.3052593,-2.611212
-0.1317787,-0.2208042,-2.406639,-0.1686192,0.3052593,-2.611212
-0.1877271,-0.2414701,-2.41073,-0.1688214,0.306565,-2.608034
-0.1877271,-0.2414701,-2.41073,-0.1688214,0.306565,-2.608034
-0.2473566,-0.2420433,-2.409863,-0.1665928,0.3077109,-2.610054
-0.2473566,-0.2420433,-2.409863,-0.1665928,0.3077109,-2.610054
-0.3160746,-0.2103212,-2.409411,-0.1644593,0.303752,-2.604893
-0.3160746,-0.2103212,-2.409411,-0.1644593,0.303752,-2.604893
-0.3160746,-0.2103212,-2.409411,-0.1644593,0.303752,-2.604893
-0.3695361,-0.1729142,-2.429969,-0.1626704,0.3043831,-2.610366
-0.3695361,-0.1729142,-2.429969,-0.1626704,0.3043831,-2.610366
