Hand_L, , ,Shoulder_L, , 
-0.04344964,0.5092797,-2.208416,-0.1490289,0.3333896,-2.612078
-0.04344964,0.5092797,-2.208416,-0.1490289,0.3333896,-2.612078
-0.03858359,0.4972436,-2.208566,-0.1467061,0.3438102,-2.61279
-0.03858359,0.4972436,-2.208566,-0.1467061,0.3438102,-2.61279
-0.002881102,0.4744453,-2.210803,-0.1500508,0.3355335,-2.621136
-0.002881102,0.4744453,-2.210803,-0.1500508,0.3355335,-2.621136
-0.002881102,0.4744453,-2.210803,-0.1500508,0.3355335,-2.621136
-0.002881102,0.4744453,-2.210803,-0.1500508,0.3355335,-2.621136
0.03314241,0.4473057,-2.212654,-0.1565293,0.3122605,-2.602269
0.03314241,0.4473057,-2.212654,-0.1565293,0.3122605,-2.602269
0.06461468,0.4022163,-2.224436,-0.1578998,0.305876,-2.59449
0.06461468,0.4022163,-2.224436,-0.1578998,0.305876,-2.59449
0.06461468,0.4022163,-2.224436,-0.1578998,0.305876,-2.59449
0.06461468,0.4022163,-2.224436,-0.1578998,0.305876,-2.59449
0.09537029,0.3463907,-2.229992,-0.1564838,0.305904,-2.592913
0.09537029,0.3463907,-2.229992,-0.1564838,0.305904,-2.592913
0.1151836,0.2690114,-2.249295,-0.1574708,0.3113972,-2.594385
0.1151836,0.2690114,-2.249295,-0.1574708,0.3113972,-2.594385
0.1023813,0.1823806,-2.294028,-0.1607957,0.3068611,-2.592662
0.1023813,0.1823806,-2.294028,-0.1607957,0.3068611,-2.592662
0.1023813,0.1823806,-2.294028,-0.1607957,0.3068611,-2.592662
0.1023813,0.1823806,-2.294028,-0.1607957,0.3068611,-2.592662
0.1023813,0.1823806,-2.294028,-0.1607957,0.3068611,-2.592662
0.08609356,0.09611578,-2.310923,-0.1611064,0.3084455,-2.599317
0.08609356,0.09611578,-2.310923,-0.1611064,0.3084455,-2.599317
0.0699404,0.01061131,-2.322269,-0.1631842,0.3092577,-2.595453
0.0699404,0.01061131,-2.322269,-0.1631842,0.3092577,-2.595453
0.05373143,-0.05951361,-2.345119,-0.1683225,0.2758842,-2.573539
0.05373143,-0.05951361,-2.345119,-0.1683225,0.2758842,-2.573539
0.04516415,-0.1224792,-2.354841,-0.1625433,0.2561268,-2.582106
0.04516415,-0.1224792,-2.354841,-0.1625433,0.2561268,-2.582106
0.04516415,-0.1224792,-2.354841,-0.1625433,0.2561268,-2.582106
0.04516415,-0.1224792,-2.354841,-0.1625433,0.2561268,-2.582106
0.01415077,-0.1727474,-2.374826,-0.1613035,0.2589101,-2.587152
0.01415077,-0.1727474,-2.374826,-0.1613035,0.2589101,-2.587152
-0.02652359,-0.2051475,-2.390719,-0.1642529,0.2909926,-2.598198
-0.02652359,-0.2051475,-2.390719,-0.1642529,0.2909926,-2.598198
-0.08872782,-0.2198629,-2.396974,-0.1650049,0.3027689,-2.602
-0.08872782,-0.2198629,-2.396974,-0.1650049,0.3027689,-2.602
-0.1474975,-0.2271416,-2.426173,-0.1646421,0.3027714,-2.600183
-0.1474975,-0.2271416,-2.426173,-0.1646421,0.3027714,-2.600183
-0.1992684,-0.2418751,-2.417742,-0.1622191,0.3081955,-2.606129
-0.1992684,-0.2418751,-2.417742,-0.1622191,0.3081955,-2.606129
-0.254899,-0.245966,-2.414704,-0.1620185,0.3117644,-2.604421
-0.254899,-0.245966,-2.414704,-0.1620185,0.3117644,-2.604421
-0.254899,-0.245966,-2.414704,-0.1621594,0.308411,-2.602698
