Hand_L, , ,Shoulder_L, , 
-0.05007839,0.5214205,-2.210523,-0.147986,0.3091713,-2.584673
-0.05007839,0.5214205,-2.210523,-0.147986,0.3091713,-2.584673
-0.0498865,0.523051,-2.214209,-0.1490913,0.309221,-2.587618
-0.0498865,0.523051,-2.214209,-0.1490913,0.309221,-2.587618
-0.04961577,0.5227257,-2.212166,-0.1463858,0.3294661,-2.592538
-0.04961577,0.5227257,-2.212166,-0.1463858,0.3294661,-2.592538
-0.04675246,0.5221943,-2.217149,-0.1484106,0.3248844,-2.593
-0.04675246,0.5221943,-2.217149,-0.1484106,0.3248844,-2.593
-0.03205898,0.5175039,-2.226298,-0.1510535,0.3110074,-2.592825
-0.03205898,0.5175039,-2.226298,-0.1510535,0.3110074,-2.592825
-0.03205898,0.5175039,-2.226298,-0.1510535,0.3110074,-2.592825
-0.03205898,0.5175039,-2.226298,-0.1510535,0.3110074,-2.592825
-0.01288797,0.5008576,-2.228917,-0.1588554,0.2916355,-2.591183
-0.01288797,0.5008576,-2.228917,-0.1588554,0.2916355,-2.591183
0.01884573,0.4874769,-2.225855,-0.1650241,0.2615422,-2.587927
0.01884573,0.4874769,-2.225855,-0.1650241,0.2615422,-2.587927
0.05247338,0.4571599,-2.219024,-0.170901,0.2511781,-2.582947
0.05247338,0.4571599,-2.219024,-0.170901,0.2511781,-2.582947
0.08363191,0.4204179,-2.234312,-0.1608494,0.286045,-2.582316
0.08363191,0.4204179,-2.234312,-0.1608494,0.286045,-2.582316
0.08363191,0.4204179,-2.234312,-0.1608494,0.286045,-2.582316
0.08363191,0.4204179,-2.234312,-0.1608494,0.286045,-2.582316
0.1139218,0.3720049,-2.24685,-0.1570511,0.2997716,-2.586728
0.1139218,0.3720049,-2.24685,-0.1570511,0.2997716,-2.586728
0.1391407,0.3144889,-2.248805,-0.155036,0.305512,-2.590124
0.1391407,0.3144889,-2.248805,-0.155036,0.305512,-2.590124
0.150456,0.2252791,-2.273103,-0.1574528,0.3086038,-2.591459
0.150456,0.2252791,-2.273103,-0.1574528,0.3086038,-2.591459
0.1324923,0.1324077,-2.310235,-0.1587731,0.3061285,-2.591182
0.1324923,0.1324077,-2.310235,-0.1587731,0.3061285,-2.591182
0.1025276,0.03842853,-2.336466,-0.1587568,0.304073,-2.590977
0.1025276,0.03842853,-2.336466,-0.1587568,0.304073,-2.590977
0.0846306,-0.03459166,-2.358091,-0.1602198,0.303035,-2.592553
0.0846306,-0.03459166,-2.358091,-0.1602198,0.303035,-2.592553
0.0846306,-0.03459166,-2.358091,-0.1602198,0.303035,-2.592553
0.0846306,-0.03459166,-2.358091,-0.1602198,0.303035,-2.592553
0.05867578,-0.09099728,-2.38074,-0.1630552,0.3048293,-2.597736
