Hand_R, , ,Shoulder_R, , 
0.4236024,-0.1441486,-2.788077,0.05310442,0.3115657,-2.656568
0.4765679,-0.08448523,-2.820334,0.0507797,0.3069476,-2.644633
0.4765679,-0.08448523,-2.820334,0.0507797,0.3069476,-2.644633
0.5252271,-0.005286454,-2.830395,0.05031735,0.3054438,-2.645731
0.5252271,-0.005286454,-2.830395,0.05031735,0.3054438,-2.645731
0.5252271,-0.005286454,-2.830395,0.05031735,0.3054438,-2.645731
0.5252271,-0.005286454,-2.830395,0.05031735,0.3054438,-2.645731
0.5731655,0.08904874,-2.827522,0.04737568,0.3144266,-2.654663
0.5731655,0.08904874,-2.827522,0.04737568,0.3144266,-2.654663
0.6260751,0.2377687,-2.825052,0.04595244,0.3123381,-2.655803
0.6260751,0.2377687,-2.825052,0.04595244,0.3123381,-2.655803
0.6392728,0.3322741,-2.793691,0.04761761,0.3108612,-2.651547
0.6392728,0.3322741,-2.793691,0.04761761,0.3108612,-2.651547
0.6392728,0.3322741,-2.793691,0.04761761,0.3108612,-2.651547
0.6392728,0.3322741,-2.793691,0.04761761,0.3108612,-2.651547
0.6392728,0.3322741,-2.793691,0.04761761,0.3108612,-2.651547
0.6347008,0.4308844,-2.762805,0.04955347,0.3085768,-2.649128
0.6347008,0.4308844,-2.762805,0.04955347,0.3085768,-2.649128
0.6277832,0.5222982,-2.723473,0.05156033,0.3103067,-2.649491
0.6277832,0.5222982,-2.723473,0.05156033,0.3103067,-2.649491
0.6277832,0.5222982,-2.723473,0.05156033,0.3103067,-2.649491
0.6277832,0.5222982,-2.723473,0.05156033,0.3103067,-2.649491
0.6159538,0.5886367,-2.689102,0.05311897,0.311538,-2.649534
0.6159538,0.5886367,-2.689102,0.05311897,0.311538,-2.649534
0.5926669,0.658534,-2.627709,0.05709346,0.3186381,-2.65062
0.5926669,0.658534,-2.627709,0.05709346,0.3186381,-2.65062
0.5368225,0.7386196,-2.55174,0.06005005,0.3185744,-2.639575
0.5368225,0.7386196,-2.55174,0.06005005,0.3185744,-2.639575
0.4557892,0.7488528,-2.455027,0.06184426,0.3138197,-2.625526
0.4557892,0.7488528,-2.455027,0.06184426,0.3138197,-2.625526
0.4557892,0.7488528,-2.455027,0.06184426,0.3138197,-2.625526
0.4557892,0.7488528,-2.455027,0.06184426,0.3138197,-2.625526
0.3894257,0.7537326,-2.370889,0.06181178,0.3110053,-2.621229
0.3894257,0.7537326,-2.370889,0.06181178,0.3110053,-2.621229
0.3315313,0.7439307,-2.296301,0.06348573,0.3065464,-2.613665
0.3315313,0.7439307,-2.296301,0.06348573,0.3065464,-2.613665
0.2710811,0.7260341,-2.231636,0.0622893,0.3088372,-2.61093
0.2710811,0.7260341,-2.231636,0.0622893,0.3088372,-2.61093
0.2710811,0.7260341,-2.231636,0.0622893,0.3088372,-2.61093
0.2710811,0.7260341,-2.231636,0.0622893,0.3088372,-2.61093
0.2210306,0.6965737,-2.171905,0.06030753,0.3058605,-2.606534
0.2210306,0.6965737,-2.171905,0.06030753,0.3058605,-2.606534
0.163572,0.651821,-2.118914,0.06125881,0.3053842,-2.604544
0.163572,0.651821,-2.118914,0.06125881,0.3053842,-2.604544
0.1168027,0.6034606,-2.078288,0.06228271,0.3050053,-2.604705
0.1168027,0.6034606,-2.078288,0.06228271,0.3050053,-2.604705
0.1168027,0.6034606,-2.078288,0.06228271,0.3050053,-2.604705
0.1168027,0.6034606,-2.078288,0.06228271,0.3050053,-2.604705
0.05642039,0.5214993,-2.007984,0.06257148,0.2987095,-2.595227
0.05642039,0.5214993,-2.007984,0.06257148,0.2987095,-2.595227
0.02042806,0.4592897,-1.969603,0.06048863,0.3105875,-2.598119
0.02042806,0.4592897,-1.969603,0.06048863,0.3105875,-2.598119
0.02042806,0.4592897,-1.969603,0.06048863,0.3105875,-2.598119
0.02042806,0.4592897,-1.969603,0.06048863,0.3105875,-2.598119
0.02042806,0.4592897,-1.969603,0.06048863,0.3105875,-2.598119
-0.002342795,0.414,-1.95277,0.0646974,0.3105199,-2.598176
-0.002342795,0.414,-1.95277,0.0646974,0.3105199,-2.598176
-0.01369697,0.3891274,-1.93349,0.06575412,0.3044405,-2.591746
-0.01369697,0.3891274,-1.93349,0.06575412,0.3044405,-2.591746
-0.01369697,0.3891274,-1.93349,0.06575412,0.3044405,-2.591746
-0.01369697,0.3891274,-1.93349,0.06575412,0.3044405,-2.591746
-0.01904537,0.3746552,-1.930677,0.06251901,0.3076148,-2.590508
-0.01904537,0.3746552,-1.930677,0.06251901,0.3076148,-2.590508
-0.007939553,0.3534703,-1.93845,0.06478009,0.3152267,-2.590652
-0.007939553,0.3534703,-1.93845,0.06478009,0.3152267,-2.590652
0.003742166,0.3430503,-1.962903,0.06732009,0.3139387,-2.589836
0.003742166,0.3430503,-1.962903,0.06732009,0.3139387,-2.589836
0.006569917,0.343146,-1.961041,0.06782469,0.3100682,-2.591264
0.006569917,0.343146,-1.961041,0.06782469,0.3100682,-2.591264
0.006569917,0.343146,-1.961041,0.06782469,0.3100682,-2.591264
0.006569917,0.343146,-1.961041,0.06782469,0.3100682,-2.591264
0.01137509,0.3435212,-1.956154,0.06936112,0.3067484,-2.588611
0.01137509,0.3435212,-1.956154,0.06936112,0.3067484,-2.588611
0.0142302,0.3439084,-1.950624,0.06816181,0.3081434,-2.588387
0.0142302,0.3439084,-1.950624,0.06816181,0.3081434,-2.588387
0.0142302,0.3439084,-1.950624,0.06816181,0.3081434,-2.588387
0.0142302,0.3439084,-1.950624,0.06816181,0.3081434,-2.588387
0.01530964,0.345014,-1.945606,0.0658237,0.304309,-2.584585
