Hand_R, , ,Shoulder_R, , 
0.4189049,-0.1683293,-2.637745,0.06207196,0.3087281,-2.651754
0.4752964,-0.1121567,-2.647027,0.05988307,0.3082536,-2.6417
0.4752964,-0.1121567,-2.647027,0.05988307,0.3082536,-2.6417
0.4752964,-0.1121567,-2.647027,0.05988307,0.3082536,-2.6417
0.4752964,-0.1121567,-2.647027,0.05988307,0.3082536,-2.6417
0.5387284,-0.05026248,-2.647548,0.05851227,0.3096135,-2.648169
0.5387284,-0.05026248,-2.647548,0.05851227,0.3096135,-2.648169
0.6190937,0.08237741,-2.644672,0.04966911,0.280482,-2.638077
0.6190937,0.08237741,-2.644672,0.04966911,0.280482,-2.638077
0.6190937,0.08237741,-2.644672,0.04966911,0.280482,-2.638077
0.6190937,0.08237741,-2.644672,0.04966911,0.280482,-2.638077
0.6620451,0.1895574,-2.65316,0.05207113,0.2989214,-2.636414
0.6620451,0.1895574,-2.65316,0.05207113,0.2989214,-2.636414
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6726668,0.3643475,-2.619371,0.0555853,0.3078377,-2.633587
0.6468066,0.4813721,-2.55943,0.05477771,0.3153265,-2.632739
0.6468066,0.4813721,-2.55943,0.05477771,0.3153265,-2.632739
0.6138133,0.5606492,-2.50441,0.05546342,0.3177251,-2.626324
0.6138133,0.5606492,-2.50441,0.05546342,0.3177251,-2.626324
0.5808104,0.6336774,-2.451019,0.05945045,0.3068998,-2.615108
0.5808104,0.6336774,-2.451019,0.05945045,0.3068998,-2.615108
0.5808104,0.6336774,-2.451019,0.05945045,0.3068998,-2.615108
0.5380099,0.6790621,-2.393998,0.06313097,0.3032578,-2.610836
0.5380099,0.6790621,-2.393998,0.06313097,0.3032578,-2.610836
0.5380099,0.6790621,-2.393998,0.06313097,0.3032578,-2.610836
0.5380099,0.6790621,-2.393998,0.06313097,0.3032578,-2.610836
0.4340412,0.6985329,-2.3204,0.06435718,0.3056641,-2.612293
0.4340412,0.6985329,-2.3204,0.06435718,0.3056641,-2.612293
0.3652683,0.7040379,-2.263343,0.06448533,0.3024707,-2.606217
0.3652683,0.7040379,-2.263343,0.06448533,0.3024707,-2.606217
0.3058231,0.6958329,-2.209589,0.06337881,0.3010695,-2.599343
0.3058231,0.6958329,-2.209589,0.06337881,0.3010695,-2.599343
0.257118,0.6797279,-2.164543,0.06385027,0.2998739,-2.597957
0.257118,0.6797279,-2.164543,0.06385027,0.2998739,-2.597957
0.2142565,0.6561764,-2.128511,0.06157531,0.2991445,-2.593452
0.2142565,0.6561764,-2.128511,0.06157531,0.2991445,-2.593452
