Hand_R, , ,Shoulder_R, , 
0.5048836,-0.07480793,-2.814403,0.04993313,0.3052295,-2.641238
0.5468191,-0.002869003,-2.82258,0.04828279,0.3062465,-2.643649
0.5468191,-0.002869003,-2.82258,0.04828279,0.3062465,-2.643649
0.5916107,0.09559496,-2.821637,0.0484753,0.3056479,-2.640728
0.5916107,0.09559496,-2.821637,0.0484753,0.3056479,-2.640728
0.5916107,0.09559496,-2.821637,0.0484753,0.3056479,-2.640728
0.5916107,0.09559496,-2.821637,0.0484753,0.3056479,-2.640728
0.6310698,0.2516502,-2.821494,0.04744517,0.3120616,-2.646071
0.6310698,0.2516502,-2.821494,0.04744517,0.3120616,-2.646071
0.6651638,0.3708055,-2.825987,0.04873826,0.3096222,-2.645511
0.6651638,0.3708055,-2.825987,0.04873826,0.3096222,-2.645511
0.6707508,0.4580224,-2.775295,0.04957895,0.3117187,-2.643215
0.6707508,0.4580224,-2.775295,0.04957895,0.3117187,-2.643215
0.6386759,0.5407141,-2.717198,0.05281289,0.3105828,-2.643416
0.6386759,0.5407141,-2.717198,0.05281289,0.3105828,-2.643416
0.6386759,0.5407141,-2.717198,0.05281289,0.3105828,-2.643416
0.6386759,0.5407141,-2.717198,0.05281289,0.3105828,-2.643416
0.6100746,0.606151,-2.652748,0.05651018,0.309376,-2.642864
0.6100746,0.606151,-2.652748,0.05651018,0.309376,-2.642864
0.6100746,0.606151,-2.652748,0.05651018,0.309376,-2.642864
0.6100746,0.606151,-2.652748,0.05651018,0.309376,-2.642864
0.6100746,0.606151,-2.652748,0.05651018,0.309376,-2.642864
0.571748,0.6738655,-2.590144,0.05759363,0.3123827,-2.63669
0.571748,0.6738655,-2.590144,0.05759363,0.3123827,-2.63669
0.571748,0.6738655,-2.590144,0.05808035,0.3093081,-2.630681
0.571748,0.6738655,-2.590144,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05808035,0.3093081,-2.630681
0.5391669,0.7255496,-2.53229,0.05655917,0.3118538,-2.62842
0.5391669,0.7255496,-2.53229,0.05655917,0.3118538,-2.62842
0.3852439,0.7453092,-2.368271,0.05670683,0.3111215,-2.619159
0.3852439,0.7453092,-2.368271,0.05670683,0.3111215,-2.619159
0.3211693,0.7400153,-2.286146,0.05701656,0.3103679,-2.612351
0.3211693,0.7400153,-2.286146,0.05701656,0.3103679,-2.612351
0.2684056,0.7273496,-2.225935,0.05450092,0.308779,-2.603481
0.2684056,0.7273496,-2.225935,0.05450092,0.308779,-2.603481
0.2240644,0.7076185,-2.172577,0.0529877,0.3084816,-2.601728
0.2240644,0.7076185,-2.172577,0.0529877,0.3084816,-2.601728
0.2240644,0.7076185,-2.172577,0.0529877,0.3084816,-2.601728
0.2240644,0.7076185,-2.172577,0.0529877,0.3084816,-2.601728
0.1706249,0.6677567,-2.124462,0.05582403,0.3061257,-2.603729
0.1706249,0.6677567,-2.124462,0.05582403,0.3061257,-2.603729
0.1706249,0.6677567,-2.124462,0.05582403,0.3061257,-2.603729
0.1706249,0.6677567,-2.124462,0.05582403,0.3061257,-2.603729
0.09852113,0.5921416,-2.074281,0.05236681,0.3027508,-2.596077
0.09852113,0.5921416,-2.074281,0.05236681,0.3027508,-2.596077
0.05377248,0.558207,-2.015081,0.0529778,0.3022763,-2.594579
0.05377248,0.558207,-2.015081,0.0529778,0.3022763,-2.594579
0.01865027,0.5229676,-1.974985,0.05720343,0.3036974,-2.596242
0.01865027,0.5229676,-1.974985,0.05720343,0.3036974,-2.596242
0.01865027,0.5229676,-1.974985,0.05720343,0.3036974,-2.596242
0.01865027,0.5229676,-1.974985,0.05720343,0.3036974,-2.596242
-0.01681278,0.4542287,-1.933248,0.0505844,0.3289655,-2.590038
-0.01681278,0.4542287,-1.933248,0.0505844,0.3289655,-2.590038
-0.01681278,0.4542287,-1.933248,0.0505844,0.3289655,-2.590038
-0.0324254,0.409266,-1.92927,0.04194938,0.3328767,-2.575989
-0.0324254,0.409266,-1.92927,0.04194938,0.3328767,-2.575989
-0.0374852,0.3752711,-1.925269,0.04634034,0.3166273,-2.573633
-0.0374852,0.3752711,-1.925269,0.04634034,0.3166273,-2.573633
-0.0454081,0.3432037,-1.928137,0.04945352,0.3062017,-2.574552
-0.0454081,0.3432037,-1.928137,0.04945352,0.3062017,-2.574552
-0.05376576,0.3187378,-1.918446,0.04864755,0.3046468,-2.577202
-0.05376576,0.3187378,-1.918446,0.04864755,0.3046468,-2.577202
-0.05952409,0.2991556,-1.913161,0.04947884,0.3018009,-2.574717
-0.05952409,0.2991556,-1.913161,0.04947884,0.3018009,-2.574717
-0.05952409,0.2991556,-1.913161,0.04947884,0.3018009,-2.574717
-0.05952409,0.2991556,-1.913161,0.04947884,0.3018009,-2.574717
-0.05545114,0.2817366,-1.922271,0.05113919,0.3020876,-2.571459
-0.05545114,0.2817366,-1.922271,0.05113919,0.3020876,-2.571459
-0.05530872,0.2649869,-1.921484,0.05183863,0.3015746,-2.568321
-0.05530872,0.2649869,-1.921484,0.05183863,0.3015746,-2.568321
-0.05021371,0.2586954,-1.916132,0.0506127,0.303534,-2.567523
-0.05021371,0.2586954,-1.916132,0.0506127,0.303534,-2.567523
