Hand_R, , ,Shoulder_R, , 
0.1781151,-0.3112673,-2.673103,0.06708493,0.3036988,-2.672771
0.1781151,-0.3112673,-2.673103,0.06708493,0.3036988,-2.672771
0.2067608,-0.2907106,-2.683337,0.06464653,0.3025474,-2.666217
0.2067608,-0.2907106,-2.683337,0.06464653,0.3025474,-2.666217
0.2419367,-0.2786123,-2.707671,0.06298783,0.3090832,-2.668683
0.2419367,-0.2786123,-2.707671,0.06298783,0.3090832,-2.668683
0.3304427,-0.2357072,-2.75459,0.05530662,0.3132408,-2.668828
0.3304427,-0.2357072,-2.75459,0.05530662,0.3132408,-2.668828
0.3913107,-0.2057092,-2.756308,0.05476247,0.3116677,-2.66812
0.3913107,-0.2057092,-2.756308,0.05476247,0.3116677,-2.66812
0.3913107,-0.2057092,-2.756308,0.05476247,0.3116677,-2.66812
0.3913107,-0.2057092,-2.756308,0.05476247,0.3116677,-2.66812
0.45724,-0.1419179,-2.781826,0.05149298,0.3085837,-2.666545
0.45724,-0.1419179,-2.781826,0.05149298,0.3085837,-2.666545
0.5054644,-0.07701557,-2.789588,0.04925196,0.308614,-2.665394
0.5054644,-0.07701557,-2.789588,0.04925196,0.308614,-2.665394
0.5054644,-0.07701557,-2.789588,0.04925196,0.308614,-2.665394
0.5054644,-0.07701557,-2.789588,0.04925196,0.308614,-2.665394
0.5770637,0.052532,-2.798393,0.0479977,0.3086803,-2.659038
0.5770637,0.052532,-2.798393,0.0479977,0.3086803,-2.659038
0.6193099,0.1503378,-2.820247,0.04622207,0.3151662,-2.660153
0.6193099,0.1503378,-2.820247,0.04622207,0.3151662,-2.660153
0.6484416,0.2257309,-2.821763,0.0463148,0.3151743,-2.662152
0.6484416,0.2257309,-2.821763,0.0463148,0.3151743,-2.662152
0.6484416,0.2257309,-2.821763,0.0463148,0.3151743,-2.662152
0.6484416,0.2257309,-2.821763,0.0463148,0.3151743,-2.662152
0.6737026,0.3236014,-2.790219,0.04750047,0.3135758,-2.661417
0.6737026,0.3236014,-2.790219,0.04750047,0.3135758,-2.661417
0.6663381,0.4171804,-2.747827,0.04828142,0.3147494,-2.657351
0.6663381,0.4171804,-2.747827,0.04828142,0.3147494,-2.657351
0.6663381,0.4171804,-2.747827,0.04828142,0.3147494,-2.657351
0.6663381,0.4171804,-2.747827,0.04828142,0.3147494,-2.657351
0.6663381,0.4171804,-2.747827,0.04828142,0.3147494,-2.657351
0.6382422,0.5432009,-2.664746,0.05079896,0.3154641,-2.654147
0.6382422,0.5432009,-2.664746,0.05079896,0.3154641,-2.654147
0.5974281,0.6302853,-2.593149,0.05307008,0.3128596,-2.648181
0.5974281,0.6302853,-2.593149,0.05307008,0.3128596,-2.648181
0.5558615,0.6875463,-2.539886,0.05386801,0.3135607,-2.644804
0.5558615,0.6875463,-2.539886,0.05386801,0.3135607,-2.644804
0.5558615,0.6875463,-2.539886,0.05386801,0.3135607,-2.644804
0.5558615,0.6875463,-2.539886,0.05386801,0.3135607,-2.644804
0.5084317,0.7305565,-2.47215,0.05206404,0.3109604,-2.63851
0.5084317,0.7305565,-2.47215,0.05206404,0.3109604,-2.63851
0.4153464,0.7371037,-2.384324,0.05253065,0.3089702,-2.633073
0.4153464,0.7371037,-2.384324,0.05253065,0.3089702,-2.633073
0.3437382,0.7357869,-2.31098,0.05367312,0.3033648,-2.621353
0.3437382,0.7357869,-2.31098,0.05367312,0.3033648,-2.621353
0.3437382,0.7357869,-2.31098,0.05367312,0.3033648,-2.621353
0.3437382,0.7357869,-2.31098,0.05367312,0.3033648,-2.621353
0.2925403,0.7211658,-2.250548,0.05172248,0.3042082,-2.620537
0.2925403,0.7211658,-2.250548,0.05172248,0.3042082,-2.620537
0.2494965,0.6958528,-2.204654,0.04586342,0.3054172,-2.614782
0.2494965,0.6958528,-2.204654,0.04586342,0.3054172,-2.614782
0.2494965,0.6958528,-2.204654,0.04586342,0.3054172,-2.614782
0.2494965,0.6958528,-2.204654,0.04586342,0.3054172,-2.614782
0.1995435,0.6635457,-2.152798,0.04473508,0.30467,-2.612866
0.1995435,0.6635457,-2.152798,0.04473508,0.30467,-2.612866
0.1328654,0.5856396,-2.090607,0.04497696,0.3046422,-2.612884
0.1328654,0.5856396,-2.090607,0.04497696,0.3046422,-2.612884
0.1328654,0.5856396,-2.090607,0.04497696,0.3046422,-2.612884
0.09330466,0.5375084,-2.038944,0.04683667,0.306168,-2.615358
0.09330466,0.5375084,-2.038944,0.04683667,0.306168,-2.615358
0.0646295,0.4861185,-1.99942,0.04891495,0.3047679,-2.617524
0.0646295,0.4861185,-1.99942,0.04891495,0.3047679,-2.617524
0.0646295,0.4861185,-1.99942,0.04891495,0.3047679,-2.617524
0.0646295,0.4861185,-1.99942,0.04891495,0.3047679,-2.617524
0.03729592,0.4327295,-1.974803,0.05503499,0.3071074,-2.623094
0.03729592,0.4327295,-1.974803,0.05503499,0.3071074,-2.623094
0.0227558,0.3899637,-1.964718,0.05879245,0.3044927,-2.622045
0.0227558,0.3899637,-1.964718,0.05879245,0.3044927,-2.622045
0.0227558,0.3899637,-1.964718,0.05879245,0.3044927,-2.622045
0.0227558,0.3899637,-1.964718,0.05879245,0.3044927,-2.622045
0.01658812,0.3566852,-1.962269,0.0577824,0.3075171,-2.625849
0.01658812,0.3566852,-1.962269,0.0577824,0.3075171,-2.625849
0.007286612,0.3225622,-1.955632,0.05764347,0.3135777,-2.629391
0.007286612,0.3225622,-1.955632,0.05764347,0.3135777,-2.629391
0.02066217,0.3047717,-1.959426,0.05997888,0.3092369,-2.627297
0.02066217,0.3047717,-1.959426,0.05997888,0.3092369,-2.627297
0.02066217,0.3047717,-1.959426,0.05997888,0.3092369,-2.627297
0.02066217,0.3047717,-1.959426,0.05997888,0.3092369,-2.627297
0.01694989,0.301641,-1.953762,0.06324735,0.3067808,-2.626123
0.01694989,0.301641,-1.953762,0.06324735,0.3067808,-2.626123
0.004464499,0.2980101,-1.969313,0.06315112,0.306789,-2.626279
0.004464499,0.2980101,-1.969313,0.06315112,0.306789,-2.626279
0.004464499,0.2980101,-1.969313,0.06315112,0.306789,-2.626279
0.004464499,0.2980101,-1.969313,0.06315112,0.306789,-2.626279
0.02206767,0.3000319,-1.988991,0.06275333,0.3052082,-2.624823
0.02206767,0.3000319,-1.988991,0.06275333,0.3052082,-2.624823
0.01889836,0.3100089,-1.976564,0.06177904,0.3087115,-2.626886
0.01889836,0.3100089,-1.976564,0.06177904,0.3087115,-2.626886
