Hand_R, , ,Shoulder_R, , 
0.4993329,-0.1096344,-2.794347,0.05528085,0.3053334,-2.646943
0.4993329,-0.1096344,-2.794347,0.05528085,0.3053334,-2.646943
0.5472519,-0.02731939,-2.789862,0.05103385,0.3063541,-2.647094
0.5472519,-0.02731939,-2.789862,0.05103385,0.3063541,-2.647094
0.5472519,-0.02731939,-2.789862,0.05103385,0.3063541,-2.647094
0.5472519,-0.02731939,-2.789862,0.05103385,0.3063541,-2.647094
0.5472519,-0.02731939,-2.789862,0.05103385,0.3063541,-2.647094
0.6129916,0.1127357,-2.776189,0.04955709,0.3029449,-2.645923
0.6129916,0.1127357,-2.776189,0.04955709,0.3029449,-2.645923
0.6524496,0.2142848,-2.763176,0.04942634,0.3063898,-2.644799
0.6524496,0.2142848,-2.763176,0.04942634,0.3063898,-2.644799
0.6524496,0.2142848,-2.763176,0.04942634,0.3063898,-2.644799
0.6524496,0.2142848,-2.763176,0.04942634,0.3063898,-2.644799
0.6624691,0.3077421,-2.738197,0.05039782,0.3051148,-2.647436
0.6624691,0.3077421,-2.738197,0.05039782,0.3051148,-2.647436
0.6586068,0.3900167,-2.71001,0.0515814,0.304765,-2.64749
0.6586068,0.3900167,-2.71001,0.0515814,0.304765,-2.64749
0.6485355,0.4745783,-2.671015,0.05306007,0.3065218,-2.643678
0.6485355,0.4745783,-2.671015,0.05306007,0.3065218,-2.643678
0.6052671,0.5911971,-2.578762,0.05285175,0.3123269,-2.633568
0.6052671,0.5911971,-2.578762,0.05285175,0.3123269,-2.633568
0.6052671,0.5911971,-2.578762,0.05285175,0.3123269,-2.633568
0.6052671,0.5911971,-2.578762,0.05285175,0.3123269,-2.633568
0.5684038,0.6691858,-2.505618,0.05378509,0.3121699,-2.627884
0.5684038,0.6691858,-2.505618,0.05378509,0.3121699,-2.627884
0.4933177,0.7028586,-2.444966,0.05815542,0.3116482,-2.623784
0.4933177,0.7028586,-2.444966,0.05815542,0.3116482,-2.623784
0.4933177,0.7028586,-2.444966,0.05815542,0.3116482,-2.623784
0.4933177,0.7028586,-2.444966,0.05815542,0.3116482,-2.623784
0.4368276,0.7247742,-2.386915,0.05823031,0.312301,-2.619498
0.4368276,0.7247742,-2.386915,0.05823031,0.312301,-2.619498
0.3793417,0.7333361,-2.322172,0.06120342,0.3058658,-2.614452
0.3793417,0.7333361,-2.322172,0.06120342,0.3058658,-2.614452
0.3793417,0.7333361,-2.322172,0.06120342,0.3058658,-2.614452
0.3793417,0.7333361,-2.322172,0.06120342,0.3058658,-2.614452
0.2848783,0.7173846,-2.234514,0.05808591,0.3029154,-2.610593
0.2848783,0.7173846,-2.234514,0.05808591,0.3029154,-2.610593
0.2239962,0.6970187,-2.179947,0.05492569,0.3010216,-2.604541
0.2239962,0.6970187,-2.179947,0.05492569,0.3010216,-2.604541
0.1648216,0.6612102,-2.131564,0.05401312,0.3004775,-2.602782
0.1648216,0.6612102,-2.131564,0.05401312,0.3004775,-2.602782
0.1186611,0.626375,-2.095978,0.05432317,0.294798,-2.595828
0.1186611,0.626375,-2.095978,0.05432317,0.294798,-2.595828
0.1186611,0.626375,-2.095978,0.05432317,0.294798,-2.595828
0.1186611,0.626375,-2.095978,0.05432317,0.294798,-2.595828
0.05464921,0.5736267,-2.019002,0.05529702,0.295632,-2.594825
0.05464921,0.5736267,-2.019002,0.05529702,0.295632,-2.594825
0.01357082,0.5217307,-1.973782,0.04813388,0.3005856,-2.579985
0.01357082,0.5217307,-1.973782,0.04813388,0.3005856,-2.579985
0.01357082,0.5217307,-1.973782,0.04813388,0.3005856,-2.579985
0.01357082,0.5217307,-1.973782,0.04813388,0.3005856,-2.579985
0.01357082,0.5217307,-1.973782,0.04813388,0.3005856,-2.579985
-0.01139667,0.4309394,-1.943798,0.05126161,0.3172722,-2.581552
-0.01139667,0.4309394,-1.943798,0.05126161,0.3172722,-2.581552
-0.02497367,0.3699617,-1.942004,0.05350384,0.3071018,-2.583556
-0.02497367,0.3699617,-1.942004,0.05350384,0.3071018,-2.583556
-0.02497367,0.3699617,-1.942004,0.05350384,0.3071018,-2.583556
-0.02497367,0.3699617,-1.942004,0.05350384,0.3071018,-2.583556
-0.02571529,0.3368882,-1.935963,0.0547866,0.302423,-2.585504
-0.02571529,0.3368882,-1.935963,0.0547866,0.302423,-2.585504
-0.02956632,0.3023126,-1.920601,0.05408204,0.3012311,-2.586968
-0.02956632,0.3023126,-1.920601,0.05408204,0.3012311,-2.586968
-0.02406374,0.2742402,-1.927645,0.05619273,0.3024613,-2.588208
-0.02406374,0.2742402,-1.927645,0.05619273,0.3024613,-2.588208
-0.02406374,0.2742402,-1.927645,0.05846741,0.3018224,-2.590667
-0.02406374,0.2742402,-1.927645,0.05846741,0.3018224,-2.590667
-0.02406374,0.2742402,-1.927645,0.05846741,0.3018224,-2.590667
-0.02406374,0.2742402,-1.927645,0.05846741,0.3018224,-2.590667
-0.02406374,0.2742402,-1.927645,0.06152415,0.2996214,-2.59235
-0.02406374,0.2742402,-1.927645,0.06152415,0.2996214,-2.59235
-0.02406374,0.2742402,-1.927645,0.06207372,0.301953,-2.59386
-0.02406374,0.2742402,-1.927645,0.06207372,0.301953,-2.59386
-0.02406374,0.2742402,-1.927645,0.05971077,0.2937545,-2.58545
-0.02406374,0.2742402,-1.927645,0.05971077,0.2937545,-2.58545
